date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,0,0,-543,2204,174.59,26.94,25.01,0,90,171,31,0
2011-07-01,0,0,-583,2216,213.98,10.6,-3.17,0,72,77,32,-152
2011-10-01,8.01,2.57,156,1941,310.91,18.88,23.94,0,217,-5,-56,-152
2012-01-01,7.43,4.33,176,2363,207.75,20.85,19.47,0,72,221,48,-313
2012-04-01,5.71,3.19,137,2395,200.54,21.84,10.61,0,79,77,-120,-155
2012-07-01,7.52,4.27,184,2454,200.65,18.29,14.63,0,76,-133,-44,200
2012-10-01,0,0,-53,1777,240.3,22.68,-91.19,0,288,-188,-81,339
2013-01-01,0,0,-96,2056,242.52,19.72,13.97,0,220,-474,-85,654
2013-04-01,0,0,-144,2010,257.26,29.36,21.2,0,269,-335,-105,710
2013-07-01,0,0,-137,2015,271.06,27.54,-3.52,0,260,-164,-137,520
2013-10-01,3.31,1.02,69,2080,256.13,23.97,-21.24,0,239,-9,-91,264
2014-01-01,3.2,1.08,66,2061,238.99,18.39,18.99,0,211,231,-23,-120
2014-04-01,5.25,1.79,110,2100,222.99,28.33,23.41,0,208,241,-116,-297
2014-07-01,5.99,2.02,131,2183,227.82,12.28,38.61,0,212,223,-73,-276
2014-10-01,2.91,1.02,63,2175,233.88,29.1,-55.92,0,200,105,-45,-235
2015-01-01,3.87,1.36,86,2218,227.86,19.28,7.75,0,201,69,15,-285
2015-04-01,1.59,0.64,40,2496,237.25,24.06,-12.75,0,161,196,-115,-9
2015-07-01,1.94,0.75,51,2623,290.38,14.33,24.44,0,173,209,-277,59
2015-10-01,0.22,0.08,6,2510,310.32,38.08,-6.72,0,178,163,-153,43
2016-01-01,0.22,0.08,6,2535,293.57,32.63,24.09,27.13,185,151,-416,370
2016-04-01,0,0,-29,2621,297.27,33.81,9.34,27.13,149,-2,-331,362
2016-07-01,0,0,-63,2687,361.8,33.72,21.71,27.13,174,-471,-134,626
2016-10-01,0,0,-10,2754,370.41,64.05,35.02,27.13,171,-242,-339,706
2017-01-01,0.98,0.36,28,2809,378.95,49.93,41.39,41.32,186,-546,-150,988
2017-04-01,5.63,1.94,162,2881,367.97,48.67,41.61,41.32,191,-382,-40,973
2017-07-01,5.07,1.93,150,2966,392.72,47.47,23.79,41.32,164,-75,-61,549
2017-10-01,6.46,2.48,201,3110,423.6,92.28,22.46,41.32,162,-686,120,538
2018-01-01,6.52,2.51,208,3186,361.22,52.14,43.21,45.45,163,-497,6,365
2018-04-01,5.44,1.93,169,3105,356.1,51.61,29.96,45.45,185,-731,49,326
2018-07-01,6.16,2.15,186,3019,388.42,55.98,30.21,45.45,191,590,32,-717
2018-10-01,1.8,0.65,51,2809,367.37,58.74,11.02,45.45,185,-180,-182,161
2019-01-01,9,3.01,283,3139,365.69,50.48,111.44,0,194,-75,-126,328
2019-04-01,12.57,4.67,414,3292,407.06,87,98.02,0,168,-10,-49,-23
2019-07-01,9.93,3.56,323,3253,423.29,51.16,-1.15,0,178,-1247,46,1402
2019-10-01,12.95,4.99,410,3168,437.92,56.74,95.61,0,156,-241,-32,447
2020-01-01,3.66,1.44,115,3131,458.16,52.36,-3.86,0,151,-265,163,115
2020-04-01,2.56,1.05,83,3240,479.66,58.47,86.66,0,141,-222,109,441
2020-07-01,4.48,1.72,150,3355,496.04,71.23,50.18,0,158,-140,-51,193
2020-10-01,7.25,2.96,244,3368,518.16,79.08,112.52,0,144,236,60,-226
