date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,13.35,5.76,763,5715,1769.25,186.71,293.97,160,130,1022,-274,-303
2011-07-01,14.18,6.43,834,5882,1642.73,91.56,116.77,160,118,495,34,-365
2011-10-01,13.26,5.19,811,6115,2441.45,279.47,260.31,160,152,1425,-27,-379
2012-01-01,13.26,5.78,788,5942,1734.63,49.62,58.69,0,127,1340,-200,-591
2012-04-01,13.4,5.42,826,6165,2416.9,173.58,154.82,0,144,750,51,-458
2012-07-01,13.02,4.99,824,6327,2046.46,84.52,105.74,0,157,998,-78,-391
2012-10-01,13.81,4.76,817,5917,2338.39,261.78,258.25,0,185,885,806,-1133
2013-01-01,15.93,5.89,848,5319,1810.2,42.23,52,0,165,391,1204,-1774
2013-04-01,15.68,5.26,849,5415,2590.94,184.44,189.06,0,191,365,1445,-1768
2013-07-01,15.61,5.67,865,5542,1949.18,86.44,55.56,0,173,534,2129,-2049
2013-10-01,14.87,5.8,857,5759,2914.92,197.86,225.92,0,155,-662,1623,-1245
2014-01-01,16.96,6.33,862,5084,2143.59,-19.39,-3.67,0,167,-435,1292,-990
2014-04-01,17.83,6.22,923,5176,2348.01,138.59,273.39,0,185,-78,840,-1118
2014-07-01,16.27,6.07,869,5339,1860.45,46.21,107.08,0,167,316,401,-831
2014-10-01,11.57,5.52,883,7636,2471.88,149.35,168.34,0,109,559,-1273,1299
2015-01-01,12.46,5.83,916,7357,1687.75,9.35,27.43,300,112,1257,-1510,1443
2015-04-01,13.37,5.46,886,6629,2239.89,121.44,152.16,300,142,1481,-1235,590
2015-07-01,12.89,5.52,888,6887,1829.26,55.9,107.08,300,131,798,-1140,599
2015-10-01,10.12,4.29,691,6832,2441.6,128.99,-20.95,300,133,1024,987,-1628
2016-01-01,9.97,4.39,662,6634,2036.76,52.54,39.83,300,125,772,1272,-1176
2016-04-01,9.09,3.76,620,6820,2820.59,223.89,235.88,300,139,603,523,-400
2016-07-01,10.03,4.28,679,6771,2361.7,62.44,145.38,300,133,355,270,-429
2016-10-01,11.57,4.13,767,6632,3010.43,301.01,81.4,300,177,998,-330,-460
2017-01-01,12.55,5.16,792,6309,2028.77,95.4,69.89,760,141,1132,-449,-452
2017-04-01,12.91,4.97,871,6743,2789.5,211.04,325.86,760,158,994,-407,-438
2017-07-01,13.79,5.46,1026,7440,2746.76,116.57,273.36,760,151,1386,-203,-557
2017-10-01,15.03,5.71,1105,7355,3064.88,143.01,223.35,760,161,391,-146,-526
2018-01-01,16.32,5.98,1127,6908,2693.25,52.49,70.68,770,171,1657,-260,-528
2018-04-01,16.37,6.53,1198,7317,3379.35,260.25,300.78,770,149,1531,1,-942
2018-07-01,14.78,6.07,1106,7485,2821.21,113.32,261.06,770,142,1774,-611,-893
2018-10-01,14.7,6,1128,7672,3089.12,123.41,160.34,770,143,2241,-876,-965
2019-01-01,15.84,5.73,1158,7312,2515.32,42.4,148.89,820,175,2553,-1271,-1048
2019-04-01,14.9,5.85,1144,7676,3116.62,252.03,336.4,820,153,1505,-826,-1276
2019-07-01,14.67,5.84,1176,8017,2680.56,122.21,243.98,820,150,2074,-80,-1362
2019-10-01,14.58,6.16,1200,8228,3188.07,220.66,335.4,820,135,2000,-241,-1356
2020-01-01,15.61,6.19,1210,7750,2148.76,61.6,124.47,840,151,720,266,-1351
2020-04-01,13.92,6.23,1118,8037,2164.98,268.99,322.03,840,122,2444,-207,-1290
2020-07-01,14.1,6.22,1180,8369,2146.52,186.31,169.12,840,126,2484,-890,-1434
2020-10-01,15.62,7.04,1368,8758,2246.58,258.7,567,840,121,2195,-1115,-1454
