date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,15.89,8.65,1866,11740,2811.03,223.09,151.26,200,80,628,-861,196
2011-07-01,19.22,12.23,2640,13737,3115.8,283.11,241.59,200,54,918,-962,359
2011-10-01,21.33,14.34,2870,13455,2466.1,200.84,118.24,200,46,1414,-570,17
2012-01-01,21.62,13.58,2971,13739,1579.82,46.62,55.32,200,56,1565,-1391,188
2012-04-01,20.85,11.46,3129,15009,3239.36,327.09,244.6,200,78,1572,-1846,958
2012-07-01,19.8,12.89,3168,15996,3530.55,342.36,245.24,200,51,2370,-2199,23
2012-10-01,18.56,12.41,2919,15724,2194.83,78.68,-30.45,200,47,1786,-2342,273
2013-01-01,15.11,10.24,2704,17894,1620.82,99.46,92.09,200,45,1715,-1744,1572
2013-04-01,12.91,8.35,2444,18928,3063.49,239.63,184.2,200,52,1485,-1286,433
2013-07-01,12.12,8.78,2334,19262,3451.29,301.89,179.83,200,36,949,-1724,693
2013-10-01,12.98,9.51,2494,19215,2826.5,56.26,16.17,200,34,1020,-1722,919
2014-01-01,13.26,9.35,2608,19666,2129.41,126.53,120.72,200,39,1269,-1614,-479
2014-04-01,13.22,8.64,2583,19537,3377.24,216.32,110.07,200,50,1564,-1801,-511
2014-07-01,12.78,9.16,2739,21429,3347.14,250.05,189.3,200,37,1522,-977,-8
2014-10-01,13.18,9.46,2892,21941,2547.07,47.82,20.14,200,38,1948,-929,-680
2015-01-01,13.03,7.57,2956,22695,2106.44,154.25,107.67,200,64,2036,-2249,130
2015-04-01,12.97,7.35,3118,24028,3062.37,212.22,141.92,200,67,2265,-1804,690
2015-07-01,11.26,6.68,2977,26452,3387.3,315.88,226.14,200,61,2999,-1960,443
2015-10-01,11.04,6.38,2931,26556,2792.93,145.13,78.27,200,63,2584,-1672,1563
2016-01-01,11.78,6.24,3034,25746,2454.92,181.13,133.32,250,79,1404,-619,1015
2016-04-01,11.58,5.9,3133,27055,3438.05,291.86,209.33,250,86,967,-913,1069
2016-07-01,11,6.19,2902,26394,3310.31,305.33,242.6,250,70,917,-1036,579
2016-10-01,8.83,4.87,2482,28097,2916.85,184,70.87,250,73,1020,-1022,88
2017-01-01,9.55,5.03,2546,26662,2410.95,188.13,167.35,300,81,1062,-831,409
2017-04-01,9.32,4.9,2666,28596,3517.79,317.7,264.13,300,81,1152,-911,-381
2017-07-01,9.23,5.28,2736,29646,3606.35,304.93,236.93,300,68,1155,-1116,109
2017-10-01,8.84,5.02,2453,27748,2844.89,136.8,-208.26,300,70,1590,-1673,-471
2018-01-01,7.99,4.36,2339,29260,2356.97,163.22,126.87,350,76,2384,-1427,-391
2018-04-01,7.18,4.04,2372,33017,3409.96,298.07,173.18,350,72,2263,-1889,-349
2018-07-01,7.08,4.22,2314,32699,3570.21,335.58,245.54,350,62,2254,-1499,-305
2018-10-01,7.32,4.49,2552,34859,2290.43,155.24,-127.46,350,59,1840,-1168,-805
2019-01-01,7,4.13,2662,38005,2610.1,226.07,170.58,400,65,1321,-1431,-934
2019-04-01,7.72,4.43,2990,38729,3798.42,353.56,302.82,400,69,976,-765,-423
2019-07-01,7.24,4.42,3184,43977,4103.62,400.62,335.35,400,60,1750,-950,-425
2019-10-01,9.02,5.58,3753,41605,3070.65,211.27,-140.73,400,58,2318,-1117,-251
2020-01-01,9.64,5.58,4018,41675,2379.02,225.12,246.58,500,68,2780,-884,-77
2020-04-01,7.44,4.19,3177,42677,2527.62,263.73,243.91,500,72,2588,353,575
2020-07-01,8.27,5.34,3696,44674,4072.49,446.35,274.29,500,51,2912,82,-1946
2020-10-01,8.05,5.13,3332,41408,2427.23,203.99,-169.58,500,52,3460,72,-1286
