date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,0.89,0.51,74,8312,7286.46,-291.09,-348.8,0,75,633,870,-610
2011-07-01,0,0,-626,8021,7470.57,-341.71,-354.16,0,86,1253,-610,103
2011-10-01,0,0,-544,7429,6768.92,-363.25,12.34,0,98,1692,-764,-88
2012-01-01,0,0,-824,7208,6439.7,-304.69,-315.64,0,111,2296,-937,-122
2012-04-01,0,0,-706,6982,7119.06,-185.28,-209.31,0,110,1574,-1045,-47
2012-07-01,0,0,-526,7016,6965.44,-183.98,-134.3,0,107,712,-1056,-67
2012-10-01,0,0,-861,6527,8113.86,-316.78,-401.44,0,131,1456,-1434,-67
2013-01-01,0,0,-679,6294,7515.68,-173.76,-97.58,0,153,1974,-1454,177
2013-04-01,0,0,-409,6036,9052.16,40.47,75.72,0,159,3182,-1468,1179
2013-07-01,0,0,-300,6447,8348.25,-2.67,5.11,0,124,1538,-1673,1250
2013-10-01,0,0,-16,6444,9835.76,29.84,-21.02,0,139,2742,-2121,1014
2014-01-01,1.99,0.87,128,6418,8591.09,-22.85,94.54,0,130,1658,-2210,136
2014-04-01,0,0,-129,6170,8638.17,-146.19,-274.36,0,129,282,-2474,-1062
2014-07-01,0,0,-254,5987,7648.1,-295.65,-169.15,0,127,1366,-2477,-901
2014-10-01,0,0,-370,5665,8271.6,-313.77,-157.39,0,153,682,-2575,-213
2015-01-01,0,0,-676,5472,7589.22,-343.73,-314.61,0,174,1125,-2884,936
2015-04-01,0,0,-629,5305,8336.37,-192.53,-216.03,0,170,765,-2581,1396
2015-07-01,0,0,-713,5059,8180.72,-34.11,-270.66,0,179,1237,-2347,1277
2015-10-01,0,0,-450,5226,9749.24,238.44,214.71,0,184,2015,-2281,676
2016-01-01,0,0,-206,5258,8119.79,86.14,20.66,0,168,550,-2065,160
2016-04-01,1.67,0.6,90,5384,9625.54,191.54,163.73,0,178,2604,-2145,-43
2016-07-01,7.64,2.92,421,5510,8500.29,-73.27,172.13,0,162,2455,-2423,-145
2016-10-01,7.15,2.69,423,5923,10017.79,100.74,211.18,0,166,2444,-2107,69
2017-01-01,5.14,1.96,303,5899,7871.74,-160.09,-148.44,0,162,3190,-2157,321
2017-04-01,2.47,0.92,144,5820,9015.13,-64.23,-44.5,0,170,2743,-2622,101
2017-07-01,0,0,-116,5685,8994.07,-173.19,-179.13,0,176,2317,-2564,744
2017-10-01,0,0,-476,5619,9017.88,-244.96,-337.38,0,190,2044,-2774,502
2018-01-01,0,0,-623,5376,8067.88,-311.21,-341.67,0,196,2692,-2860,197
2018-04-01,0,0,-634,5333,9398.7,-79.97,-66.27,0,184,1305,-2471,356
2018-07-01,0,0,-638,5207,9018.69,-224.46,-190.68,0,205,3269,-2652,-267
2018-10-01,0,0,-447,5026,10573.77,-3.61,-25.81,0,218,1770,-2578,213
2019-01-01,0,0,-358,4782,9426.9,-290.32,-275.06,0,245,3089,-2837,1457
2019-04-01,0,0,-665,4439,9320.89,-471.39,-502.74,0,271,3661,-2841,1321
2019-07-01,0,0,-1264,3720,8353,-1047.35,-1084,0,286,-1436,-2451,2640
2019-10-01,0,0,-2277,2690,9161.82,-942.94,-1548.72,0,401,-255,-2078,2028
2020-01-01,0,0,-3395,1401,6421.59,-977.51,-1928.96,0,756,-3483,-1408,1792
2020-04-01,0,0,-3110,1338,6984.38,-1161.19,-96,0,820,-3696,834,1452
2020-07-01,0,0,-3074,654,7094.43,-923.46,-1017.42,0,1628,-1,918,-770
2020-10-01,0,0,-3364,654,8797.48,-1398.2,-1990.27,0,-2107,533,737,-676
