date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,1.29,0.48,2109,164034,13342.49,-14.5,214.56,2000,168,116,1573,-2550
2011-07-01,0,0,-4641,176390,11692.64,-443.43,-310.24,2000,186,-818,-635,-235
2011-10-01,0,0,-1663,176565,13585.39,-91.39,546.85,2000,189,-1786,-57,487
2012-01-01,0,0,-6257,164551,11164.1,-1109.93,-986.85,0,222,-2484,831,-274
2012-04-01,0,0,-14754,159613,12782.23,-207.97,-822.03,0,245,-2755,-1762,4299
2012-07-01,0,0,-19215,147498,12075.07,-695.49,-1048.79,0,265,-2055,-1427,1813
2012-10-01,0,0,-33935,129125,13173.36,49,-1708.78,0,302,-754,-1146,-25
2013-01-01,0,0,-30553,128753,10602.41,-800.48,-649.48,0,311,-32,-1191,-2825
2013-04-01,0,0,-25250,130956,8816.21,-64.96,-107.86,0,310,1626,572,-4601
2013-07-01,0,0,-50650,91101,2178.96,-1652.97,-5949.2,0,397,1437,2412,-5158
2013-10-01,0,0,-139324,16973,2684.28,-785.55,-13819.47,0,1926,1377,3478,-5423
2014-01-01,0,0,-22354,3370,3499.24,496.88,368.87,0,1593,2299,3952,-5799
2014-04-01,0,0,-14501,5415,3800.02,645.77,3173.38,0,696,1571,4075,-5904
2014-07-01,0,0,-7346,7214,3809.57,397.88,1962.29,0,455,3058,4176,-6082
2014-10-01,55.31,17.25,5497,9938,4441.41,605.53,2594.15,0,220,3873,3065,-5035
2015-01-01,59.5,19.64,5676,9540,3877.63,589.31,1167.32,0,203,4590,2836,-4724
2015-04-01,16.43,7.83,2320,14121,4044.29,527.49,-1665.93,0,110,4961,2443,-3143
2015-07-01,9.02,4.53,405,4487,4765.18,591.13,509.15,0,99,3737,352,-2263
2015-10-01,1.89,1.06,87,4588,4918.8,589.8,554.78,0,77,3054,-392,-4171
2016-01-01,0.37,0.22,17,4512,4021.54,372.43,726.19,0,73,2788,-1126,-4072
2016-04-01,8.27,4.84,380,4601,3874.48,396.25,241.07,0,70,2378,-1373,-4998
2016-07-01,7.64,4.58,334,4366,3846.23,390.67,322.93,0,66,3021,-1156,-5051
2016-10-01,3.85,2.27,183,4754,4321.12,431.31,-381.97,0,69,2509,-923,-1980
2017-01-01,2.3,1.34,102,4439,4715.87,397.82,310.19,0,71,1978,-619,-1515
2017-04-01,2.09,1.23,95,4568,5054.7,482.45,191.96,0,69,1718,-1036,-1162
2017-07-01,2.64,1.58,123,4676,5130.27,502.86,395.53,0,66,1811,-967,-854
2017-10-01,5.99,3.69,268,4469,5229.29,633.62,559.45,0,62,2616,-1172,-1550
2018-01-01,6.1,3.77,275,4512,5036.11,424.06,343.12,0,62,2558,-1007,-1355
2018-04-01,6.43,4.05,310,4815,5844.17,500.34,377.91,0,58,2630,-501,-1747
2018-07-01,6.43,4.04,312,4853,6370.82,570,425.72,0,59,3055,-1162,-1871
2018-10-01,5.76,3.71,285,4946,6124.07,535.79,295.73,0,55,2680,-1266,-1491
2019-01-01,5.4,3.47,275,5091,4940.7,446.15,317.03,0,55,3209,-1586,-1904
2019-04-01,5.2,3.35,273,5245,5092.32,503.28,364.67,0,55,3502,-1806,-1880
2019-07-01,5.29,3.48,293,5548,5857.29,627.2,537.56,0,52,3565,-1783,-1486
2019-10-01,5.26,3.42,284,5399,5668.94,508.1,317.85,0,54,4048,-2129,-1521
2020-01-01,4.64,2.97,267,5745,5156.84,366.92,230.44,50,56,3771,-2033,-1623
2020-04-01,4.83,3.08,276,5719,5115.55,622.74,418.12,50,57,4711,-2851,-1413
2020-07-01,4.45,2.73,253,5680,5198.25,619.79,528.01,50,63,4651,-3911,-1202
2020-10-01,3.3,1.99,173,5250,5558.31,603.68,-267.29,50,66,4704,-3370,-1389
