date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,7.74,4.06,365,4720,413.56,16.9,20.87,40,91,-73,-152,195
2011-07-01,3.34,1.75,158,4720,324.96,-9.25,-19.34,40,91,-69,-117,180
2011-10-01,0,0,-176,4755,254.6,24.47,-43.29,40,197,20,-77,94
2012-01-01,0,0,-105,4775,311.04,3.85,10,50,210,63,-71,50
2012-04-01,0,0,-170,4790,362.95,26.1,16.14,50,194,33,-116,132
2012-07-01,1.1,0.39,54,4895,360.99,31.78,29.3,50,180,55,-80,80
2012-10-01,4.65,1.73,222,4770,342.07,12.04,-4.71,50,169,134,-109,-43
2013-01-01,4.91,1.67,241,4895,375.09,19.51,22.92,50,195,188,-60,-103
2013-04-01,5.96,2.01,301,5050,426.06,31.84,27.16,50,197,131,-93,-10
2013-07-01,4.98,1.8,252,5065,303.73,4.12,7.81,50,177,203,-73,-132
2013-10-01,6.44,2.3,324,5030,233.38,2.32,16.25,50,180,59,-152,160
2014-01-01,5.31,1.84,268,5040,346.17,12.04,8.41,50,189,133,-197,105
2014-04-01,3.6,1.3,180,5000,353.28,4.42,12.96,50,177,178,-93,-69
2014-07-01,3.47,1.27,177,5090,323.87,6.68,10.63,50,175,7,-123,93
2014-10-01,1.91,0.67,97,5065,304.08,11.39,-0.28,50,188,45,-74,28
2015-01-01,3.45,0.89,176,5100,386.01,16.63,25.54,60,294,79,-204,249
2015-04-01,4.64,1.4,241,5197,357.34,12.65,12.61,60,239,235,-153,109
2015-07-01,4.33,1.34,226,5226,377.78,24.34,18.54,60,230,242,-162,-22
2015-10-01,5.57,1.81,290,5202,343.31,10.57,8.12,60,214,272,-137,-127
2016-01-01,4.39,1.33,219,5000,370.35,8.67,3.93,50,231,226,10,-353
2016-04-01,3.04,0.9,153,5020,385.03,18.25,12.08,50,237,10,-96,-37
2016-07-01,2.97,0.87,146,4907,373.59,3.38,-0.23,50,241,15,-94,64
2016-10-01,1.36,0.4,66,4854,371.34,28.41,-1.08,50,237,90,-73,59
2017-01-01,4.07,1.16,200,4920,422.54,17.9,12.75,70,249,22,-83,32
2017-04-01,6.83,1.95,349,5108,458.58,34.29,32.38,70,246,88,-100,-40
2017-07-01,8.77,2.79,472,5382,439.3,23.65,14.38,70,212,230,-85,-51
2017-10-01,10.49,3.68,555,5290,431.57,33.75,-33.53,70,183,242,-85,-177
2018-01-01,9.77,3.25,529,5412,406.72,21.23,7.47,50,198,223,-100,-59
2018-04-01,7.24,2.44,391,5405,372.16,3.79,3.59,50,193,183,-78,-18
2018-07-01,4.67,1.6,262,5595,352.93,-5.75,-8.21,50,187,143,-112,88
2018-10-01,3.43,1.23,182,5292,363.98,15.44,2.35,50,173,183,-209,-48
2019-01-01,2.9,0.95,158,5448,381.49,5.06,35.71,80,198,218,-228,20
2019-04-01,3.9,1.38,207,5300,402.09,16.22,32.98,80,177,253,-218,-58
2019-07-01,5.13,1.88,279,5444,288.96,-7.23,33.26,80,166,201,-248,-127
2019-10-01,4.58,1.71,243,5304,274.22,-3.62,-28.88,80,161,64,-150,171
2020-01-01,2.02,0.7,106,5240,316.08,10.81,21.17,100,180,81,-222,70
2020-04-01,2.3,0.87,125,5422,308.99,6.49,38.31,100,158,169,-49,-37
2020-07-01,2.54,0.93,138,5417,336.99,-0.09,25.06,100,164,-6,-31,95
2020-10-01,6.02,2.2,315,5240,340.68,-10.5,6.36,100,154,64,-122,173
