date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,0,0,-571,2023,57.06,-4.99,-11.53,0,20,-46,116,-100
2011-07-01,0,0,-403,2493,51.29,-9.18,-1.23,0,14,-22,-57,72
2011-10-01,0,0,-186,2285,43.5,-8.97,-10.95,0,20,-25,-60,72
2012-01-01,0,0,-228,2490,31.38,-9.54,-10.17,0,33,-27,-140,160
2012-04-01,0,0,-211,2426,35.27,-10.59,-9.05,0,35,-35,-135,162
2012-07-01,0,0,-273,2368,41.98,-6.95,-10.31,0,34,-44,-54,90
2012-10-01,0,0,-372,1805,30.56,-39.19,-34.96,0,49,-61,-26,86
2013-01-01,0,0,-523,1705,27.53,-9.17,-22.29,0,30,-65,164,-58
2013-04-01,0,0,-604,1591,33.81,-9.28,-10.16,0,22,-63,121,-53
2013-07-01,0,0,-648,1496,37.98,-5.88,-9.38,0,25,-52,114,-55
2013-10-01,0,0,-517,1468,59.03,-1.4,-2.5,0,34,-25,100,-47
2014-01-01,0,0,-332,1502,59.86,-7.71,-6.87,0,27,-35,-15,22
2014-04-01,0,0,-242,1406,59.36,-10.26,-12.64,0,32,-28,21,19
2014-07-01,0,0,-153,1127,49.12,-10.51,-8.98,0,34,-10,9,27
2014-10-01,0,0,-313,1676,33.83,-37.28,-36.61,0,17,-42,-97,152
2015-01-01,0,0,-326,1713,53.04,-20.32,-19.03,0,15,-31,-97,161
2015-04-01,0,0,-306,1671,70.22,-21.78,-19.89,0,21,-21,-85,161
2015-07-01,0,0,-95,1862,60.81,-16.35,20.39,0,17,-35,-80,157
2015-10-01,3.59,2.96,66,1844,57.18,-20.57,-19.3,0,21,9,-9,26
2016-01-01,2.68,2.08,48,1802,58.23,-22.13,-21.48,0,29,44,-13,5
2016-04-01,0,0,-150,1900,65.76,-54.25,-54.75,0,80,23,-92,249
2016-07-01,0,0,-532,1749,61.01,-38.93,-47.72,0,81,-68,-39,249
2016-10-01,0,0,-726,1674,72.25,-51.21,-47,0,83,-124,-22,252
2017-01-01,0,0,-903,1491,54.79,-46.83,-53.77,0,93,-148,-19,251
2017-04-01,0,0,-1031,1238,53.61,-69.87,-72.42,0,113,-178,48,1
2017-07-01,0,0,-814,971,62.9,-44.12,-41.47,0,119,-101,-6,0
2017-10-01,0,0,-917,1412,49.66,-73.92,-50.82,0,25,-40,-4,-39
2018-01-01,0,0,-839,1408,66.86,-39.97,-36.53,0,19,-36,-10,-38
2018-04-01,0,0,-652,1381,67.65,-36.82,-32.67,0,51,-48,-92,81
2018-07-01,0,0,-626,1269,72.3,-24.24,-38.91,0,55,-21,-77,81
2018-10-01,0,0,-459,1137,81.65,-34.57,-32.35,0,68,-72,-80,117
2019-01-01,0,0,-361,1130,61.92,-27,-8.59,0,87,37,-124,157
2019-04-01,0,0,-395,982,84.96,-39.64,-42.15,0,112,34,75,-7
2019-07-01,0,0,-288,1065,92.38,-25.35,-23.38,0,96,7,82,17
2019-10-01,0,0,-210,669,106.92,-18.24,-25.48,0,113,-13,105,-7
2020-01-01,0,0,-257,1157,73.67,-31.66,-23.29,0,39,-150,46,43
2020-04-01,0,0,-199,899,91.43,-57.85,-50.05,0,42,-165,19,84
2020-07-01,0,0,-265,2448,92.05,-31.73,-28.56,0,11,-123,-617,794
2020-10-01,0,0,-416,2200,100.59,-56.52,-75.33,0,39,-159,-443,1063
