date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,18.99,9.26,981,5166,215.97,25.73,12.32,45,105,236,-20,-395
2011-07-01,16.05,7.86,911,5676,241.42,31.14,2.53,45,104,227,32,-388
2011-10-01,17.98,8.27,1033,5746,262.8,36.65,45.86,45,117,157,74,-350
2012-01-01,7.99,3.32,465,5827,261.81,23.59,47.09,45,141,147,-547,231
2012-04-01,8.19,3.5,490,5984,285.69,46.43,17.99,45,134,164,-475,268
2012-07-01,9.94,4.24,587,5906,289.86,47.34,25.13,45,134,220,-582,292
2012-10-01,9.37,4.16,554,5909,262.3,4.94,37.58,45,125,281,-597,262
2013-01-01,9.88,4.04,638,6457,272.04,30.77,66.34,65,144,282,-612,311
2013-04-01,12.18,5.22,847,6957,300.87,49.12,65.66,65,133,282,-641,334
2013-07-01,13.7,6.08,917,6694,314.02,63.47,41.52,65,125,292,-554,242
2013-10-01,16.4,7.77,1135,6920,282.48,46.42,88.84,65,111,340,-504,142
2014-01-01,14.21,5.66,1008,7095,335.18,56.77,36.95,100,151,317,-748,382
2014-04-01,12.86,5.23,888,6905,341.32,60.87,38.59,100,146,371,-657,384
2014-07-01,13.32,4.87,997,7488,337.41,62.4,66.68,100,174,391,-1389,1025
2014-10-01,11.41,4.25,907,7954,361.36,40.39,68.08,100,168,394,-1449,1093
2015-01-01,12.23,4.58,992,8106,346.03,69.58,56.68,130,167,458,-811,414
2015-04-01,12.57,4.78,1070,8511,343.46,67.72,56.71,130,163,469,-876,473
2015-07-01,12.25,4.82,1143,9327,390.8,99.07,83.64,130,154,454,-248,-167
2015-10-01,10.91,4.24,999,9154,354.51,60.96,34.49,130,157,540,-419,-127
2016-01-01,10.5,4.08,942,8973,362.88,79.7,42.37,170,158,536,-379,-173
2016-04-01,4.43,1.52,407,9176,334.2,71.91,-62.85,170,192,571,-439,-148
2016-07-01,2.41,0.79,212,8783,338.16,79.64,35,170,204,586,-437,169
2016-10-01,5.61,2.04,571,10177,373.34,94.8,116.11,170,175,549,-268,-195
2017-01-01,5.22,1.55,488,9340,380.44,68.22,22.83,230,237,621,-299,-195
2017-04-01,11.7,3.07,1160,9918,425.09,125.52,90.4,230,281,603,-207,-233
2017-07-01,12.91,3.23,1331,10315,453.82,115.78,77.52,230,299,664,-47,-593
2017-10-01,11.3,2.84,1108,9806,513.56,141.24,66.7,230,298,761,-29,-393
2018-01-01,12.07,3.04,1180,9776,480.24,114.41,40.47,230,297,850,11,-567
2018-04-01,11.15,2.98,1191,10682,480.59,120.25,90.86,230,274,877,71,-965
2018-07-01,10.43,2.9,1127,10798,531.71,125.14,62.58,230,260,858,29,-1133
2018-10-01,8.35,2.31,898,10759,531.65,109.23,13.12,230,262,825,12,-1079
2019-01-01,8.01,2.23,872,10889,552.61,117.36,33.81,270,259,699,7,-987
2019-04-01,5.5,1.55,616,11204,561.83,134.22,29.84,270,255,743,-42,-735
2019-07-01,5.46,1.56,652,11937,579.85,116.75,71,270,249,817,-279,-499
2019-10-01,8.33,2.44,1009,12118,616.21,158.53,94.76,270,241,833,-449,-232
2020-01-01,8.08,2.31,1017,12579,617.06,122.47,36.82,300,250,898,-637,99
2020-04-01,9.27,2.64,1171,12630,522.61,120.22,67.06,300,252,807,-851,54
2020-07-01,9.59,2.79,1217,12688,573.36,129.83,82.87,300,243,748,-721,128
2020-10-01,4.88,1.23,566,11591,545.03,135.6,-54.49,300,298,721,-1800,1210
