date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,20.06,12.28,25717,128211,40332.71,5649.22,4801.08,1750,63,25504,-20267,-1746
2011-07-01,21.43,13.02,29012,135383,39514.76,4693.1,3860.95,1750,65,26352,-22864,-214
2011-10-01,21.95,13.4,31056,141507,40656.85,5402.62,3678.61,1750,64,21595,-28521,2786
2012-01-01,21.65,11.87,32382,149596,41810.86,5884.19,5531.56,1900,82,23264,-25669,-1387
2012-04-01,20.5,11.5,32408,158109,43388.81,6124.04,6860.58,1900,78,22327,-11138,-759
2012-07-01,20.17,11.43,33614,166679,39384.13,4780.42,4715.84,1900,76,23291,-6332,-1182
2012-10-01,21.05,11.9,36558,173663,44073.14,6335.01,5404.54,1900,76,31135,-20142,-2954
2013-01-01,19.41,10.89,35041,180497,41775.6,4890.72,4951.81,1950,78,30535,-33475,545
2013-04-01,18.43,10.62,35031,190057,44771.28,5949.73,6217.25,1950,73,23843,-33129,1953
2013-07-01,17.81,10.52,35088,197029,40461.23,5504.5,4289.76,1950,69,24422,-42061,2415
2013-10-01,17.02,9.96,35150,206489,48112.02,6353.03,5337.48,1950,71,18796,-24029,2062
2014-01-01,16.75,9.83,35592,212499,44901.75,4536.12,4617.97,3000,70,19963,-9428,832
2014-04-01,16.61,10.01,36686,220880,46912.65,5056.56,7877.07,3000,66,28768,-8345,-2634
2014-07-01,15.71,9.58,36079,229685,42616.42,4610.23,4724.9,3000,64,14011,2690,-3984
2014-10-01,14.78,8.78,35159,237957,50086.05,4936.06,4164.85,3000,68,8466,-1866,-2223
2015-01-01,14.07,8.39,34076,242194,44957.5,4064.7,4195.85,3500,67,14337,-6333,-1370
2015-04-01,12.94,7.76,32604,251954,48257.19,4359.91,5960.13,3500,66,5290,-10001,-313
2015-07-01,11.95,7.21,31064,259934,44992.71,4582.61,4608.9,3500,65,17259,-19544,2288
2015-10-01,11.93,8.1,31389,263220,52585.17,6201.19,2308.84,3500,47,43519,-49486,1698
2016-01-01,12,8.15,32148,267807,49484.19,4715.45,4993.57,3500,47,35698,-51972,2404
2016-04-01,11.59,7.94,31981,275952,50523.13,4926.39,5250.22,3500,46,42927,-50214,-42
2016-07-01,11.72,8.18,32857,280316,43040.69,4186.4,4713.88,3500,43,46464,-45866,-2662
2016-10-01,10.66,7.29,31208,292732,55557.88,6552.79,5395.17,3500,46,20178,-21245,-3363
2017-01-01,10.56,7.35,30881,292338,49552.68,4580.08,5283.02,3500,44,20155,-9997,-3782
2017-04-01,9.03,6.49,27133,300607,49203.63,2847.31,4158.35,3500,39,16871,-18784,-3567
2017-07-01,8.1,5.77,24849,306844,48776.17,3291.08,2571.94,3500,40,16992,-20161,-1205
2017-10-01,5.35,3.76,16110,300960,46644.37,3906.53,2261.18,3500,42,19488,-10655,-3956
2018-01-01,4.33,3.02,13083,302165,45924.97,3185.66,3599.7,4000,43,19237,-21229,-4284
2018-04-01,4.47,3.17,13821,309182,50680.69,3364,5152.59,4000,41,18959,-10800,-4110
2018-07-01,4.32,3.1,13478,311697,49318.78,3806.74,3683.51,4000,40,5456,-143,-9846
2018-10-01,6.17,4.39,19404,314675,59247.25,5127.7,3162.69,4000,40,16101,-9440,-7207
2019-01-01,6.15,4.31,19573,318307,53084.5,3283.34,5664.06,4000,43,19859,-11468,-6841
2019-04-01,6.28,4.46,20931,333411,57560.24,4424.83,5209.02,4000,41,24459,-13482,-7352
2019-07-01,6.56,4.67,22278,339559,53064.15,3923.9,4516.15,4000,40,37552,-18944,-4951
2019-10-01,7.09,4.92,24034,339209,62538.52,5164.1,3674.45,4000,44,26441,-7202,-9720
2020-01-01,6.62,4.58,22685,342426,53645.79,2648.79,3967.07,4000,44,25775,-10678,-7437
2020-04-01,5.33,3.75,18386,344888,51543.03,1601.36,2187.84,4000,42,28525,-10423,-9031
2020-07-01,4.71,3.24,16414,348525,58886.46,3461.48,2879.73,4000,45,21972,-12093,-5727
2020-10-01,4.6,3.16,16088,349844,65469.55,6026.67,2620,4000,46,24767,-12568,-2319
