date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,28.21,10.61,14016,49677,2166.54,332.23,238,2000,166,1225,-550,-305
2011-07-01,26.77,9.45,14653,54742,2121.73,321.01,207.51,2000,183,1170,-2019,935
2011-10-01,18.21,4.97,14261,78306,2661.57,305.63,188.68,2000,198,454,-1807,740
2012-01-01,23.49,9.05,14188,60403,2378.47,343.14,245.48,2000,160,880,-2450,544
2012-04-01,22.2,9.13,14025,63177,2574.29,307.02,227.9,2000,143,1019,-3728,2097
2012-07-01,26.81,11.98,19412,72403,2704.14,287.08,541.5,2000,124,1214,-2370,1201
2012-10-01,22.97,6.6,21767,94774,3116.4,450.66,211.43,2000,156,2653,-4313,1820
2013-01-01,23.12,6.74,23038,99629,2784.96,379.95,282.47,2000,154,2101,-4442,3029
2013-04-01,21.46,6.83,24522,114274,2931.36,387.74,334.89,2000,138,2394,-4503,2772
2013-07-01,17.9,5.63,21109,117919,2901.72,330.63,217.12,2000,140,2383,-5853,3552
2013-10-01,17.7,5.14,21739,122806,3988.48,473.43,248.66,2000,159,2798,-6430,4270
2014-01-01,17.62,5.21,22149,125733,3283.2,391.62,307.85,2500,156,3569,-6682,3353
2014-04-01,16.89,5.02,21972,130097,3328.17,390.11,291.33,2500,155,4033,-6591,2729
2014-07-01,14.12,4.26,18766,132899,2870.47,276.92,161.68,2500,153,4856,-5697,1731
2014-10-01,11.15,3.46,15253,136779,3291.4,362.92,243.71,2500,149,4821,-4089,-104
2015-01-01,10.33,3.27,14079,136312,2842.84,360.82,239.54,2500,144,5014,-3514,-621
2015-04-01,8.94,3.06,12607,141095,2861.53,192.66,131.53,2500,129,5033,-2623,-2200
2015-07-01,9.29,3.27,13367,143833,2590.99,210.94,142.02,2500,124,4702,-2255,-2280
2015-10-01,9.29,3.32,13624,146608,2898.38,376.7,89.89,2500,121,4405,-1879,-2086
2016-01-01,9.58,3.57,14396,150241,2642.38,362.05,299.66,2500,114,4357,-2004,-2167
2016-04-01,9.77,3.84,14818,151688,2708.71,324.68,203.5,2500,104,4436,-1974,-2070
2016-07-01,10.43,4.23,16213,155450,2579.37,270.36,68.52,2500,100,4809,-1951,-2713
2016-10-01,2.55,1.02,3767,147492,3028.65,492.21,-410.87,2500,102,4161,-3292,-2981
2017-01-01,2.12,0.85,3141,148087,2749.4,385.87,308.71,3000,101,4079,-3374,-2167
2017-04-01,2.89,1.24,4477,155145,2904.06,466.34,324.94,3000,91,4134,-3543,-2055
2017-07-01,2.59,1.05,4095,158167,2590,303.91,220.88,3000,100,3573,-3652,315
2017-10-01,12.73,5.58,21039,165322,3121.12,418.92,427.15,3000,89,3300,-2565,-618
2018-01-01,14.93,6.7,25955,173891,2724.06,432.02,402.55,1200,85,3201,-3109,-913
2018-04-01,16.91,6.26,25322,149718,2839.41,403.12,274.68,1200,111,2893,-2997,638
2018-07-01,6.2,2.78,7778,125527,6707.15,444.65,324.77,1200,99,3854,-1991,-2395
2018-10-01,5.89,2.67,7416,126001,7903.12,699.44,105.64,1200,97,5868,-1583,-889
2019-01-01,5.16,2.31,6647,128728,7133.26,817.39,592,1400,100,7766,-3209,-2159
2019-04-01,6.42,2.76,8438,131487,8603.66,879.85,514.48,1400,108,8087,-4517,-633
2019-07-01,5.88,2.56,7846,133338,7493,523.67,159.47,1400,105,8746,-7299,-335
2019-10-01,3.54,1.99,4754,134359,8341.41,650.19,1931.32,1400,72,7434,-2878,-6414
2020-01-01,3,1.63,4041,134683,6653.37,366.36,154.5,1600,78,5148,-2869,-1547
2020-04-01,1.9,1.04,2704,142585,6482.38,635.31,1203.04,1600,76,5390,-5834,-10
2020-07-01,1.87,1.05,2688,144040,6602.28,558.19,185.36,1600,71,4353,-3419,-1201
2020-10-01,1.66,0.96,2596,156740,7444.79,944.46,141.44,1600,66,5664,-10499,4900
