date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,0,0,-551,3592,4.44,-8.9,-11.23,0,41,-31,-23,75
2011-07-01,0,0,-605,3650,12.18,0.54,4.05,0,43,-72,12,68
2011-10-01,0,0,-138,2403,0,0,0,0,63,-22,14,15
2012-01-01,0,0,-230,2381,13.8,-4.76,-4.26,0,67,-21,28,2
2012-04-01,0,0,-112,2369,26.29,0.51,0.72,0,65,-33,17,-3
2012-07-01,0,0,-115,2339,8.11,-9.55,-4.17,0,66,3,-15,1
2012-10-01,0,0,-179,3685,14.31,-13.12,-14.66,0,38,3,-15,1
2013-01-01,0,0,-268,3574,3.51,-12.92,-15.4,0,40,-22,28,-8
2013-04-01,0,0,-408,3389,10.91,-14.77,-16.82,0,41,-26,23,-4
2013-07-01,0,0,-512,3277,15.88,-15.19,-17.19,0,44,-51,31,-1
2013-10-01,0,0,-715,3049,27.25,-27.62,-40.58,0,46,-67,48,7
2014-01-01,0,0,-562,3989,43.38,7.35,3.32,0,14,-57,43,20
2014-04-01,0,0,-462,3606,53.02,-3.64,-13.53,0,21,-17,-65,86
2014-07-01,0,0,-503,3729,59.64,-14.35,-23.54,0,21,5,-81,118
2014-10-01,0,0,-501,6836,10.51,-41.44,-40.39,0,13,64,-256,610
2015-01-01,0,0,-490,6863,30.27,-16.01,4.77,0,14,60,-529,605
2015-04-01,0,0,-293,7102,82.17,20.15,14.25,0,8,11,-506,537
2015-07-01,0,0,-766,6459,6.97,-84.44,-95.63,0,10,-4,-481,502
2015-10-01,0,0,-85,7583,205.78,91.17,62.34,0,13,-17,-548,204
2016-01-01,0,0,-291,7262,28.71,-28.1,-30.91,0,10,93,-405,204
2016-04-01,0,0,-809,6682,20.41,-100.74,-79.15,0,11,82,-303,218
2016-07-01,0,0,-645,9848,6.76,-58.87,-67.24,0,16,60,-730,1013
2016-10-01,0,0,-1738,7313,57.65,-45.56,-73.01,0,22,-141,-537,811
2017-01-01,0,0,-2191,9067,22.02,-61.98,-82.7,0,16,-345,-391,809
2017-04-01,0,0,-2560,8796,17.79,-55.44,-73.26,0,18,-398,-281,807
2017-07-01,0,0,-2104,8596,59.98,-29,40.31,0,21,-424,111,75
2017-10-01,0,0,-973,5738,184.76,-122.16,-77.65,0,24,-261,178,-36
2018-01-01,0,0,-955,5401,19.07,-93,-111.33,0,25,-130,85,-12
2018-04-01,0,0,-449,15066,17.92,-136.94,-45.36,0,22,-145,-2251,2485
2018-07-01,0,0,-1207,14802,21.35,-89.45,-165.02,0,25,-141,-2176,2399
2018-10-01,0,0,-1666,15688,70.48,-61.44,-18.96,0,17,-200,-1857,2510
2019-01-01,2.92,2.5,492,16885,7.16,-127.64,297.89,0,16,-350,-2071,2490
2019-04-01,0,0,-15,15968,27.76,-136.84,-214.34,0,19,-342,228,5
2019-07-01,3.24,2.73,486,15021,41.44,-50.05,-89.56,0,18,-360,139,31
2019-10-01,0.31,0.26,41,13439,36.67,-130.83,-159.08,0,19,-416,16,34
2020-01-01,0,0,-1974,11703,77.03,-49.06,-68.81,0,23,-342,171,45
2020-04-01,0,0,-1659,15013,17,-97.74,-89.3,0,17,-338,410,34
2020-07-01,0.12,0.11,24,20412,6.82,-116.96,330.1,0,7,-342,405,43
2020-10-01,5.15,4.63,1116,21684,84.59,-123.53,10.44,0,11,-227,-644,733
