date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,20.45,18.45,1301,6362,182.73,67.31,64.2,473.68,11,227,-166,-6
2011-07-01,20.37,18.07,1377,6763,163.65,54.99,61.57,473.68,13,247,-168,-6
2011-10-01,18.43,17.13,1263,6855,153.14,52.01,16.62,473.68,8,196,-20,-64
2012-01-01,19.26,16.65,1299,6743,172.18,65.58,55.39,526.32,16,220,-10,-64
2012-04-01,18.37,16.43,1321,7190,193.26,68.14,67.57,526.32,12,275,-53,-72
2012-07-01,17.41,15.63,1322,7597,192.6,71.48,61.83,526.32,11,227,-64,-72
2012-10-01,20.45,19.08,1632,7984,194.18,72.19,63.83,526.32,7,270,-190,-72
2013-01-01,21.03,18.33,1649,7840,174.94,66.85,57.92,550,15,270,-203,-72
2013-04-01,20.51,18.48,1709,8333,214.74,77.41,76.93,550,11,250,-255,-80
2013-07-01,19.92,17.71,1746,8766,223.33,82.69,67.44,550,12,284,-232,-80
2013-10-01,18.78,17.71,1718,9147,193.38,61.35,59.51,550,6,253,-186,-80
2014-01-01,19.7,17.46,1784,9055,207.09,77.21,68,700,13,279,-207,-80
2014-04-01,19.78,17.89,1915,9685,284.09,110.96,96.97,700,11,276,-161,-84
2014-07-01,19.63,17.62,2004,10210,234.63,84.04,80.96,700,11,327,-164,-84
2014-10-01,19.75,18.53,2025,10256,208.41,54.97,62.73,700,7,386,-250,-132
2015-01-01,20.59,18,2070,10052,228.26,86.13,74.83,800,14,403,-298,-134
2015-04-01,19.18,17.53,2050,10689,262.15,98.61,93.9,800,9,276,-166,-156
2015-07-01,18.94,17.02,2143,11312,286.02,106.27,95.06,800,11,295,-253,-156
2015-10-01,18.32,17.33,2141,11686,218.32,69.09,62.53,800,6,293,-190,-108
2016-01-01,19.13,16.73,2188,11437,265.75,99.36,82.02,900,14,232,-94,-106
2016-04-01,19.12,17.53,2330,12192,317.12,120.33,115.55,900,9,376,-203,-121
2016-07-01,17.18,15.45,2175,12664,312.46,104.98,71.38,900,11,364,-116,-121
2016-10-01,17.62,16.33,2323,13182,232.56,68.5,85,900,8,416,-25,-121
2017-01-01,17.43,15.02,2218,12723,327.04,116.51,66.11,1000,16,312,-37,-121
2017-04-01,17.84,15.89,2445,13707,405.09,156.43,150.14,1000,12,493,44,-136
2017-07-01,19.04,17.17,2758,14488,371.5,137.75,119.09,1000,11,384,-15,-136
2017-10-01,17.71,16.38,2648,14954,311.47,80.88,68.28,1000,8,350,-100,-136
2018-01-01,20.22,17.55,2977,14724,403.29,148.1,116.15,1100,15,443,-95,-136
2018-04-01,19.38,17.56,3061,15794,424.98,154.56,162.93,1100,10,307,-277,-151
2018-07-01,17.55,15.88,2876,16391,360.33,118.62,91,1100,10,486,-429,-151
2018-10-01,18.51,17.21,3192,17244,314.95,90.69,116.33,1100,8,577,-584,-151
2019-01-01,18.53,16.32,3122,16850,328.98,118.87,105.59,1200,14,655,-626,-151
2019-04-01,16.91,15.32,3010,17802,439.6,166.7,145.84,1200,10,636,-593,-167
2019-07-01,17.85,16.17,3343,18734,422.99,158.15,141.73,1200,10,563,-655,-167
2019-10-01,17.58,16.21,3464,19698,511.5,197.71,134.73,1200,8,454,-406,-167
2020-01-01,19.96,16.94,3923,19652,518.82,199.47,175.62,1500,18,600,-540,-167
2020-04-01,19.39,17.39,4014,20702,547.87,209.28,159.7,1500,12,727,-396,-182
2020-07-01,18.66,16.53,4043,21660,530.23,204.5,146.04,1500,13,792,-89,-182
2020-10-01,16.42,15.32,3634,22133,416.43,165.57,72.42,1500,7,999,-77,-182
