date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,11.88,4.94,1611,13559,1281.16,187.33,87.1,277.78,140,938,-883,302
2011-07-01,11.64,4.52,1689,14509,1692.1,318.81,220.76,277.78,157,868,-1773,1118
2011-10-01,12.62,4.14,1698,13454,1344.33,66.12,-13.01,277.78,203,836,-1396,860
2012-01-01,12.62,4.84,1828,14487,1385.47,170.93,120.72,324.07,161,799,-1514,81
2012-04-01,14.18,5.22,2155,15196,1542.78,225.68,161.26,324.07,172,829,-1698,899
2012-07-01,17.43,6.5,2959,16973,1994.01,272.73,403.61,324.07,168,860,764,53
2012-10-01,18.85,6.48,2866,15205,1722.99,53.14,41.87,324.07,190,1225,247,-497
2013-01-01,18.15,6.14,2810,15486,1876.02,242.71,165.47,324.07,192,1318,-2,-181
2013-04-01,13.04,4.27,2019,15491,1696.12,112.29,12.55,324.07,201,1163,-242,-569
2013-07-01,6.1,2.13,946,15512,2343.66,275.63,217.52,324.07,183,626,-1979,-489
2013-10-01,3.41,1.16,544,15954,1814.3,50.82,35.24,324.07,190,615,-2075,490
2014-01-01,1.53,0.51,241,15744,2102.78,175.17,116.75,324.07,196,830,-1890,629
2014-04-01,2.11,0.68,324,15396,1800.44,72.81,37.21,324.07,205,808,-1739,707
2014-07-01,3.82,1.31,638,16717,2662.8,382.02,267.73,324.07,187,1300,-1846,656
2014-10-01,4.36,1.34,714,16369,2079,84.44,-88.95,324.07,221,1394,-1813,586
2015-01-01,5.79,1.81,954,16464,2040.32,200.96,155.22,324.07,216,1268,-2096,754
2015-04-01,8.43,2.67,1435,17017,2021.28,68.19,87.42,324.07,211,1494,-2034,270
2015-07-01,10.07,3.29,1886,18731,2769.04,378.13,317.21,324.07,195,1590,-1933,849
2015-10-01,12.34,3.73,2226,18050,2137.13,68.27,17.18,324.07,218,1517,-2272,1065
2016-01-01,13.11,4.07,2396,18281,2041.38,100.47,93.4,324.07,210,1560,-2183,868
2016-04-01,11.67,2.5,2133,18277,2018.1,32.94,87,324.07,167,1357,-8487,7650
2016-07-01,5.62,1.15,945,16802,2883.85,387.54,204.07,324.07,180,1519,-8707,6966
2016-10-01,3.3,0.62,529,16014,2202.64,98.96,-11.79,324.07,176,1879,-8354,7055
2017-01-01,0,0,-228,13639,2167.44,42.87,-42.01,324.07,183,1785,-8254,6443
2017-04-01,0,0,-928,14123,1973.52,-90.02,-131.1,324.07,186,1917,-2883,835
2017-07-01,0.2,0.04,31,15662,2691.66,224.81,215.16,324.07,181,1710,-2856,1035
2017-10-01,0,0,-59,13202,2488.63,261.55,-175.03,324.07,216,1944,-2859,361
2018-01-01,0,0,-99,13266,2201.6,11.12,-119.54,185.19,219,2064,-3065,1153
2018-04-01,0,0,-350,11547,2214.04,-12.02,-156.17,185.19,251,2115,-2154,227
2018-07-01,0,0,-1535,9074,2819.84,255.87,-40.35,185.19,339,1699,-2104,574
2018-10-01,0,0,-6028,11132,2512.13,106.19,-2934.86,185.19,306,1053,-400,-58
2019-01-01,0,0,-6097,4822,2487.7,72.53,-19.78,0,678,1785,-507,-358
2019-04-01,0,0,-5746,4252,2663.44,93.1,1.33,0,714,1967,-555,-628
2019-07-01,0,0,-5729,10660,2820.91,264.8,126.95,0,723,2557,-566,-619
2019-10-01,0,0,-6542,11590,2491.65,321.63,-769.12,0,653,2834,-2285,1050
2020-01-01,0,0,-10339,7051,1278.49,-329.38,-439.16,0,845,1090,-1979,1927
2020-04-01,0,0,-10699,496,360.22,-701.24,-854.82,0,1353,-303,-1663,2880
2020-07-01,0,0,-13610,3923,987,-433.24,-463.08,0,1118,-1487,-1078,4454
2020-10-01,0,0,-18102,3812,631.89,-572.75,-2907.96,0,1413,-2685,-1256,7318
