date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,15.65,12.62,225,1438,91.01,18.67,16.77,0,24,-52,-94,184
2011-07-01,23.38,19.33,376,1606,103.67,34.33,44.64,0,21,-34,-96,-6
2011-10-01,23.08,11.97,386,1672,118.86,30.4,15.52,0,93,-29,-161,248
2012-01-01,23.25,12.59,409,1758,101.25,25.54,22.57,0,85,-14,-144,247
2012-04-01,29.78,14.71,463,1554,130.35,39.44,30.12,0,102,21,-160,178
2012-07-01,21.54,10.66,349,1620,124.57,21.85,16.86,0,102,-4,-189,177
2012-10-01,21.73,10.89,373,1719,160.96,35.43,21.48,0,99,36,-97,-79
2013-01-01,21.26,10.52,383,1803,134.68,23.63,25.94,0,102,7,-78,-61
2013-04-01,17.57,10.54,396,2253,141.76,36.63,31.03,0,67,-34,-67,38
2013-07-01,17.96,11.05,425,2367,150.59,42.87,24.93,0,63,-35,9,28
2013-10-01,12.43,8.17,422,3397,162.91,37.76,13.83,0,52,-29,-92,337
2014-01-01,12.15,8.09,419,3449,130.36,20.82,20.66,0,50,-60,-138,283
2014-04-01,9.89,6.53,352,3562,139.35,36.15,13.33,0,51,12,-193,305
2014-07-01,9.72,6.44,354,3641,126.81,27.46,27.67,0,51,40,-247,316
2014-10-01,9.64,6.6,361,3746,128.78,29.23,33.63,0,46,67,-108,-40
2015-01-01,8.76,5.81,332,3793,131.03,27.09,15.83,0,51,120,-87,53
2015-04-01,7.66,5.81,334,4364,141.7,30.89,30.83,0,32,92,-42,6
2015-07-01,6.84,4.77,351,5132,131.2,21.57,38.23,0,43,68,-204,434
2015-10-01,5.01,3.5,258,5149,134.71,31.08,10.22,0,43,-31,-243,486
2016-01-01,4.61,3.21,240,5196,134.02,22.83,16.55,0,44,-6,-261,432
2016-04-01,4.62,3.18,243,5257,148.78,31.37,26.66,0,45,7,-255,446
2016-07-01,2.07,1.42,108,5217,143.17,28.16,-1.09,0,45,69,-54,12
2016-10-01,5.02,3.43,272,5414,155.9,23.79,46.01,0,46,166,-99,18
2017-01-01,3.94,2.66,211,5364,173.75,36.04,-0.14,0,48,223,-112,19
2017-04-01,3.48,2.32,189,5417,177.04,34.09,17.08,0,50,193,-135,7
2017-07-01,4.8,3.64,258,5364,162.79,36.1,32.34,0,32,98,26,-301
2017-10-01,2.78,2.08,124,4461,186.74,36.7,2.53,0,34,102,60,-376
2018-01-01,3.54,2.9,191,5381,195.28,25.35,17.7,0,22,86,127,-497
2018-04-01,3.29,2.71,185,5627,199.55,19.04,20.21,0,21,99,158,-500
2018-07-01,4.43,3.67,227,5120,181.88,22.03,15.92,0,21,178,-20,-186
2018-10-01,8.38,6.57,409,4880,262.67,47.7,-7.09,0,28,139,10,-102
2019-01-01,10.91,8.75,545,4998,215.68,47.77,41.59,100,25,156,-38,-10
2019-04-01,16.46,12.71,884,5368,223.42,36.68,94.35,100,29,210,-48,12
2019-07-01,18.18,14.63,1017,5591,260.72,62.36,55.42,100,24,223,-57,-8
2019-10-01,17.49,13.65,1017,5814,271.74,73.01,66.65,100,28,272,-70,-42
2020-01-01,30.1,20.88,2109,7007,650,298.23,262.2,1500,44,315,-153,13
2020-04-01,56.99,35.25,6703,11761,2124.82,1250.48,926.17,1500,61,1033,-233,-59
2020-07-01,69.98,40.29,12255,17510,2913.83,1891.59,1392.68,1500,73,2349,-1508,726
2020-10-01,77.84,45.93,19149,24602,4997.05,3535.79,2614.22,1500,69,3832,-1928,719
