date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,22.51,3.91,22623,100520,800.07,167.34,91.38,0,475,273,-393,117
2011-07-01,30.7,4.84,28340,92312,668.04,39.79,-141.09,0,534,-207,-284,490
2011-10-01,0,0,-43700,51437,831.33,88.49,-527.69,0,913,-92,-218,310
2012-01-01,0,0,-45077,51272,464.16,-159.94,-195.03,0,560,-11,-448,232
2012-04-01,0,0,-42674,58902,917.7,176.49,132.54,0,495,-310,-189,410
2012-07-01,0,0,-30147,60057,728.61,91.59,68.34,0,471,-29,-259,198
2012-10-01,0,0,-17818,37283,857.31,144.23,-399.31,0,727,205,-260,-39
2013-01-01,0,0,-12383,15000,607.55,-58.49,-108.15,0,2713,202,-23,-43
2013-04-01,0,0,-28808,24509,1037.61,284.12,-150.55,0,1190,392,-38,-356
2013-07-01,0,0,-27953,30115,713.53,100.12,84.55,0,888,538,-32,-505
2013-10-01,0,0,-200856,30289,897.58,130.91,-3299.63,0,-273,519,-44,-471
2014-01-01,0,0,-79575,2139,625.21,-30.63,1988.96,0,12447,599,-28,-518
2014-04-01,0,0,-23794,479,940.28,221.28,-611.15,0,-936,785,-6,-746
2014-07-01,0,0,-16699,881,790.21,124.48,631.75,0,6816,599,-73,-523
2014-10-01,100,60.35,36709,7241,895.02,171.71,819.88,0,740,589,-1,-515
2015-01-01,0,0,-10685,7241,642.21,-0.28,-1670.37,0,-505,589,-2,-603
2015-04-01,100,16.83,11671,7241,1026.38,275.07,1115.62,0,-594118,592,-30,-402
2015-07-01,0,0,-1134,7241,961.39,137.43,-356.28,0,-1241,669,-77,-511
2015-10-01,0,0,-1421,4016,1001.9,112.99,801.22,0,1531,775,-352,-282
2016-01-01,100,16.78,11679,4016,780.73,36.07,-658.97,0,-12726,800,-474,-189
2016-04-01,0,0,-22735,2955,1090.27,255.98,-2170.93,0,-338,657,-591,-33
2016-07-01,0,0,-17790,2958,886.01,101.85,164.19,0,-884,889,-702,-30
2016-10-01,0,0,-8948,8532,1031.55,139.82,1165.9,0,264,711,-544,-131
2017-01-01,0,0,-4468,9171,747.83,-195.72,91.87,0,237,659,-581,-90
2017-04-01,93.63,32.19,10430,11140,1028.24,212.87,326.04,0,191,763,-596,-228
2017-07-01,83.88,28.66,8798,10489,842.71,139.5,-109.22,0,193,236,-323,-162
2017-10-01,29.38,12.4,3669,12488,868.06,92.34,306.31,0,137,240,-26,-403
2018-01-01,23.51,9.29,2881,12255,637.27,-77.59,-40.22,800,153,-42,15,13
2018-04-01,0,0,-1306,10000,1064.07,121.9,-376,800,224,22,-145,61
2018-07-01,0,0,-689,9964,709.32,-5.65,-5.71,800,220,142,-145,92
2018-10-01,0,0,-1750,10525,985.48,165.94,128.39,800,211,218,-519,400
2019-01-01,0,0,-1630,9691,798.65,-48.17,-21.09,1000,232,242,-175,-11
2019-04-01,16.58,5.51,1810,10916,1143.7,214.56,202.77,1000,201,167,-19,-167
2019-07-01,21.16,7.2,2392,11302,913.24,129.7,92.22,1000,194,451,-262,-185
2019-10-01,20.2,7.38,2457,12164,985.54,56.15,139.29,1000,174,409,-199,-263
2020-01-01,25.81,9.1,2950,11427,725.97,-48.08,61.83,1100,184,662,-519,-260
2020-04-01,22.03,8.51,2744,12455,956.25,259.5,168.17,1100,159,722,-419,-282
2020-07-01,22.77,9.51,3038,13341,744.33,179.39,141.64,1100,139,594,-330,-267
2020-10-01,24.53,11.15,3733,15214,916.13,180.45,256.18,1100,120,647,-466,-201
