date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,16.33,5.37,1053,6446,360.84,-17.99,-27.66,15,205,-105,-84,297
2011-07-01,12.76,4.2,812,6366,334.14,-16.14,-7.77,15,204,-131,-24,180
2011-10-01,21.21,7.16,2179,10275,425.08,45.19,302.12,15,186,-151,-52,177
2012-01-01,20.16,8.42,1428,7083,307.64,-10.57,-27.78,0,139,-147,-76,81
2012-04-01,22.14,9.1,1578,7127,360.77,-6.58,-2.47,0,143,-285,-116,118
2012-07-01,20.99,8.06,1464,6975,469.13,1.36,-26.87,0,160,-245,-101,153
2012-10-01,0,0,-589,5633,667.18,47.32,33.25,0,244,-166,-191,164
2013-01-01,0,0,-766,5117,438.62,8.34,2.07,50,242,-62,-142,190
2013-04-01,0,0,-628,5057,411.44,0.99,-3.16,50,236,146,-101,-28
2013-07-01,0,0,-545,4224,414.54,8.96,-25.75,50,256,71,-113,33
2013-10-01,9.92,2.81,483,4871,1134.95,170.55,131.97,50,238,358,-135,-112
2014-01-01,19.55,5.71,983,5029,520.31,39.33,30.5,50,229,263,-100,-114
2014-04-01,14.08,4.27,669,4752,651.74,20.55,-15.56,50,217,201,-156,-30
2014-07-01,19.33,5.68,977,5057,665.35,31.15,25.25,50,227,64,-168,88
2014-10-01,9.86,2.76,511,5182,1011.45,91.73,61.24,50,244,-26,-194,183
2015-01-01,6.23,1.89,314,5040,499.52,-6.49,-21.38,25,218,-97,-265,305
2015-04-01,7.82,2.57,388,4958,468.19,-27.47,-24.36,25,193,133,-208,94
2015-07-01,7.15,1.99,372,5197,703.97,62.44,46.72,25,246,124,-245,204
2015-10-01,7.3,2.06,389,5339,1069.68,102.41,63.58,25,243,-215,-217,389
2016-01-01,5.73,1.57,299,5220,671.7,38.17,6.53,0,252,-306,-250,524
2016-04-01,0,0,-80,4737,342.34,-69.77,-62.01,0,210,-252,-310,631
2016-07-01,0,0,-774,4112,355.61,-80.77,-122.23,0,226,-23,-313,313
2016-10-01,0,0,-1139,4112,753.87,30.08,-12.11,0,253,405,-248,44
2017-01-01,0,0,-928,4119,748.97,72.81,10.79,0,272,389,-240,-56
2017-04-01,0,0,-467,4218,795.74,12.76,27.92,0,287,83,-160,95
2017-07-01,0,0,-99,4018,695.55,2.71,-6.48,0,275,127,-193,62
2017-10-01,0,0,-1872,2134,344.19,-170.29,-576.73,0,457,-326,-189,309
2018-01-01,0,0,-1821,2223,631.71,10.98,6.96,0,462,-15,-163,155
2018-04-01,0,0,-1759,2317,589.76,16.31,33.76,0,471,139,-199,-3
2018-07-01,0,0,-1550,2337,726.84,32.04,12,0,444,129,-152,31
2018-10-01,3.95,0.72,91,2292,774.51,-2.78,-28.05,0,434,215,-109,-144
2019-01-01,5.31,0.98,127,2393,654.92,20.48,24.71,0,429,191,-155,-68
2019-04-01,8.72,2.27,245,2808,771.33,58.74,70.16,0,281,120,267,-297
2019-07-01,10.1,2.67,291,2882,648.18,8.48,42.05,0,276,-118,299,-141
2019-10-01,0,0,-236,2275,500.58,6.73,-188.98,0,327,83,20,-106
2020-01-01,0,0,-658,1933,287.1,-40.15,-135.76,0,435,-238,28,287
2020-04-01,0,0,-1219,2332,385.89,-23.06,-160.51,0,355,-292,-823,991
2020-07-01,0,0,-1583,2017,374.57,-38.63,-155.33,0,374,-46,-544,564
2020-10-01,0,0,-2029,1750,290,-94.75,-490.73,0,394,-319,-300,713
