date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,0,0,-1681,8119,17340.86,1026.2,1151.92,0,194,-6850,-3011,9349
2011-07-01,0,0,-1004,8156,15701.47,713.2,278.22,0,198,-275,-2837,3202
2011-10-01,5.29,1.88,426,8046,21439.97,863.34,352.12,0,177,-1063,9797,-6415
2012-01-01,4.73,1.69,384,8112,16144.89,1108.72,362.58,0,176,-1896,9766,-5645
2012-04-01,3.63,1.27,299,8224,21900.9,997.08,764.6,0,183,-2431,9720,-4656
2012-07-01,4.61,1.58,383,8302,22245.93,1129.67,495.46,0,189,-9689,9894,-807
2012-10-01,5.28,1.8,426,8069,21510.98,416.69,-28.66,0,189,-11428,665,7516
2013-01-01,5.17,1.77,426,8233,20314.85,1093.41,289.71,0,188,-5923,2683,3690
2013-04-01,4.2,1.46,352,8384,23097.43,1083.2,521.32,0,184,-4044,1068,377
2013-07-01,4.39,1.53,361,8230,20065.57,1075.22,491.96,0,183,-1429,2483,-1460
2013-10-01,0,0,-1726,6247,20692.91,-5782.83,-8739.08,0,281,-5054,2738,2518
2014-01-01,0,0,-1635,6455,20730.16,1194.89,639.25,0,285,-4017,1481,4424
2014-04-01,0,0,-1656,6342,25107.5,1030.22,317.87,0,297,-7517,2563,5663
2014-07-01,0,0,-1771,6372,25844.25,973.97,23.11,0,284,-1619,1130,2509
2014-10-01,5.03,1.3,319,6327,26849.02,955.73,92.58,0,276,2644,-608,-2891
2015-01-01,3.27,0.83,203,6210,21932.76,639.28,237.46,0,282,-45,-1188,-2784
2015-04-01,5.03,1.29,322,6413,25168.87,923.93,835.44,0,283,4627,-4104,-1284
2015-07-01,5.7,1.54,376,6595,26021.5,1208.44,327.72,0,264,4775,-4404,-1236
2015-10-01,3.87,1.06,255,6582,25651.62,573.97,61.69,0,260,6850,-5411,689
2016-01-01,2.86,0.75,188,6576,25503.37,625.67,-184.61,0,274,4825,-5998,1975
2016-04-01,1.94,0.52,126,6530,29959.55,1056.9,430.68,0,268,4728,-4909,-744
2016-07-01,3.75,1,240,6396,27812.01,979.46,308.86,0,270,1641,-3558,449
2016-10-01,0,0,-1769,4888,26371.23,-7322.8,-8175,0,382,3588,-2617,1744
2017-01-01,0,0,-1290,5249,26000.37,2211.91,2016.83,0,346,8883,-3043,-281
2017-04-01,0,0,-1104,5591,30688.77,2475.72,1487.43,0,318,9084,-2932,-1908
2017-07-01,0,0,-1053,5831,28432.94,554.92,422.68,0,285,9049,-716,-3291
2017-10-01,11.55,2.96,623,5396,28198.49,-1673.25,-1698.99,0,285,3374,849,-7211
2018-01-01,8.42,1.91,429,5098,25545.12,1682.42,1032.72,0,335,-657,2881,-4319
2018-04-01,6.07,1.4,325,5347,28515.33,1386.32,669.66,0,328,-1312,2970,-309
2018-07-01,4.97,1.24,273,5484,26263.75,1788.93,584.65,0,297,-2096,109,1753
2018-10-01,13.09,3.43,719,5490,21722.54,837.22,189.27,0,277,1762,-1528,1675
2019-01-01,10.37,2.49,586,5652,19332.51,863.37,537.48,0,312,-2306,-496,6896
2019-04-01,9.78,2.41,575,5873,21362.56,769.16,499.56,0,301,52,-254,2619
2019-07-01,8.68,2.31,526,6054,19457.06,860.04,427.74,0,273,308,747,-2418
2019-10-01,8.48,2.16,502,5916,20767.25,-931.03,-1386.98,0,290,-3097,2541,1077
2020-01-01,8.32,2.14,515,6188,19315.18,1184.84,579.59,0,285,1668,855,-2696
2020-04-01,7.04,1.92,442,6280,18835.5,761.84,543.87,0,264,-1518,2237,-2866
2020-07-01,7.28,1.93,463,6364,18430.11,991.42,612.74,0,274,1860,2224,3145
2020-10-01,10.61,3.05,683,6435,19791.76,832.78,32.87,0,248,4084,472,-4190
