date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,4.68,1.99,3633,77637,5245.64,110.36,66.17,1000,135,424,-1821,1086
2011-07-01,5.3,2.24,4266,80479,5384.07,172.63,140.31,1000,136,-11,-1674,1143
2011-10-01,6.46,2.4,5192,80435,5326.99,170.55,117.78,1000,169,60,-2053,3337
2012-01-01,5.33,2.05,4231,79431,4845.01,92.94,62.17,1000,160,288,-2327,1207
2012-04-01,6.38,2.55,5200,81572,5345.89,126.71,250.61,1000,150,532,-1574,1078
2012-07-01,6.56,2.64,5466,83266,5395.36,231.31,161.89,1000,147,1529,-1458,470
2012-10-01,4.02,1.63,3230,80379,5153.7,194.57,-43.58,1000,145,946,-1688,-1532
2013-01-01,5.6,2.06,4546,81226,5040.42,208.44,132.86,1800,170,1018,-1469,605
2013-04-01,7.42,2.79,6362,85741,5877.48,393.19,325.7,1800,164,2129,-2234,341
2013-07-01,7.46,2.97,6493,87001,5884.01,258.11,111.93,1800,150,1321,-2499,590
2013-10-01,9.41,3.76,8165,86778,6057.74,95.69,137.77,1800,149,1456,-1508,201
2014-01-01,10.32,4,8982,87057,6038.35,300.98,207.57,1800,157,1055,-1711,-148
2014-04-01,10.2,4.15,9240,90591,6523.07,431.72,309.79,1800,145,1028,-1250,-172
2014-07-01,10.04,4.17,9407,93712,5926.44,195.09,146.94,1800,140,1589,-1382,-26
2014-10-01,7.8,3.14,7189,92129,5916.53,261.04,-85.86,1800,148,1618,-2094,659
2015-01-01,6.36,2.45,5789,91026,5490.69,244.92,88.37,1800,159,1371,-1889,697
2015-04-01,4.8,1.76,4520,94270,6217.59,406.82,275.05,1800,171,885,-2320,2517
2015-07-01,6.13,2.3,6056,98852,6091.03,356.37,277.69,1800,166,1027,-2341,2411
2015-10-01,8.21,3.19,8002,97492,5901.51,167.36,35.6,1800,157,927,-2307,1948
2016-01-01,9.76,3.66,9540,97770,5725.05,291.65,227.16,1800,166,1130,-2401,1914
2016-04-01,9.97,3.74,10089,101148,6498.3,368.04,253.75,1800,166,1895,-2259,215
2016-07-01,7.26,2.72,7334,100992,6110.5,260.9,49.83,1800,167,2059,-1402,208
2016-10-01,8.02,3.29,8376,104504,6571.76,335.99,226.34,1800,144,1522,-891,-1405
2017-01-01,7.14,2.71,7335,102765,6474.1,281.97,135.87,1800,163,2393,-1221,-1017
2017-04-01,6.93,2.58,7431,107269,7123.84,379.48,290.29,1800,168,1151,-2328,541
2017-07-01,7.96,2.92,8757,110000,7389.13,312.8,206.02,1800,173,838,-2400,601
2017-10-01,6.88,2.63,7565,109877,7139.74,91.37,-35.17,1800,162,274,-2530,2519
2018-01-01,6.19,2.08,6725,108618,6712.71,127.27,26.9,250,198,859,-2051,3549
2018-04-01,3.15,1.12,3445,109353,7368.77,117.89,58.06,250,182,1377,-1340,1404
2018-07-01,0.71,0.24,767,108729,6995.93,28.86,39.36,250,193,2249,-2075,1728
2018-10-01,0,0,-5922,102196,7099.92,140.05,-551.15,250,174,1407,-2330,1013
2019-01-01,0,0,-6607,102051,6444.05,51.16,-18.26,250,205,2176,-2117,-580
2019-04-01,0,0,-3967,105396,7117.32,210.79,267.79,250,206,3132,-1836,257
2019-07-01,0,0,-2289,107101,6625.34,153.78,76.74,250,187,1746,-1731,-670
2019-10-01,1.27,0.45,1289,101918,6918.3,4.68,-479.51,250,180,3441,-1958,-1448
2020-01-01,1.84,0.64,1898,103110,6235.62,251.36,150.81,300,186,1986,-2076,-1447
2020-04-01,0,0,-772,103077,6185.74,192.99,79.56,300,174,1926,-2010,-2543
2020-07-01,3.55,1.33,3868,108829,6455.13,214.43,478.93,300,167,3182,-1345,-2205
2020-10-01,0,0,-8597,93389,7088.61,79.58,-1765.73,300,185,4639,-798,-2024
