date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,11.38,6.59,63,556,32.62,6.08,6.86,0,71,25,-11,-12
2011-07-01,2.89,1.71,15,531,29.25,1.61,-8.37,0,67,35,30,-67
2011-10-01,2.81,1.76,15,536,31.26,6.06,6.82,0,59,40,7,-33
2012-01-01,2.15,1.34,11,536,30.33,2.12,3.05,0,59,33,69,-90
2012-04-01,0,0,-48,651,29.18,-4.88,-13.58,0,28,-8,33,172
2012-07-01,0,0,-28,718,54.34,1.72,5.3,0,27,-21,-158,270
2012-10-01,0,0,-208,614,51.97,-7.57,-99.59,0,35,-68,-137,306
2013-01-01,0,0,-224,598,89.47,-2.9,-5.07,0,39,-88,-150,318
2013-04-01,0,0,-179,638,118.16,12.01,9.4,0,38,-42,-169,103
2013-07-01,0,0,-195,641,131.06,-3.71,-3.61,0,44,-39,6,27
2013-10-01,0,0,-12,769,207.81,13.66,10.51,0,63,-30,-33,94
2014-01-01,0.57,0.35,4,776,226.43,6.85,3.63,0,61,10,-60,130
2014-04-01,0,0,-33,775,120.25,-6.55,-20.72,0,57,-101,-68,158
2014-07-01,0,0,-44,750,127.61,-12.4,-14.38,0,59,-59,-104,155
2014-10-01,0,0,-120,798,131.88,-41.71,-76.1,0,52,-7,-87,71
2015-01-01,0,0,-160,770,121.85,-17.93,-22.32,0,50,-34,-70,35
2015-04-01,0,0,-147,768,142.38,-5.42,-13.51,0,59,105,-19,7
2015-07-01,0,0,-124,777,181.95,2.4,1.72,0,67,74,11,2
2015-10-01,0,0,-65,778,305.71,-14.14,-20.6,0,59,62,-8,0
2016-01-01,0,0,-4,804,204.93,5.32,18.03,0,63,100,34,-4
2016-04-01,0,0,-33,771,252.81,0.75,-33.35,0,64,24,-8,-8
2016-07-01,0,0,-12,769,237.13,7.42,-0.65,0,55,21,46,-12
2016-10-01,0,0,-6,789,205.55,11.37,10.69,0,48,-2,53,-29
2017-01-01,0,0,-57,759,148.61,-4.41,-15.42,0,32,-68,25,-25
2017-04-01,0,0,-26,764,112.67,-19.93,-8.64,0,26,-29,76,-53
2017-07-01,0,0,-161,653,100.58,-78.52,-94.86,0,56,8,-95,-49
2017-10-01,0,0,-148,1222,143.38,-55.06,-57.01,0,162,420,-723,767
2018-01-01,0,0,-129,1207,373.96,-30.63,-2.84,0,140,516,-744,767
2018-04-01,0,0,-130,1191,523.3,-3.33,-14.39,0,145,628,-786,800
2018-07-01,0,0,-47,1194,443.55,3.14,0.68,0,158,673,-645,800
2018-10-01,0,0,-18,1196,623.64,7.92,-2.37,0,180,532,-299,1
2019-01-01,0,0,-30,1188,349.99,-22.22,-10.78,0,158,281,-312,-6
2019-04-01,0,0,-3,1199,424.41,6.97,10.05,0,162,211,-313,-12
2019-07-01,1.39,0.5,17,1220,395.48,22.92,18.2,0,175,375,-363,-19
2019-10-01,3.19,1.06,39,1238,484.43,32.83,13.16,0,201,274,-91,-20
2020-01-01,2.09,0.88,25,1208,336.28,-35.74,-25.25,0,137,210,-69,-19
2020-04-01,0.07,0.03,1,1192,265.63,-13.73,-10.22,0,137,97,-66,-18
2020-07-01,0,0,-36,1175,271.95,-20.4,-16.04,0,155,18,-30,-17
2020-10-01,0,0,-149,1092,429.55,26.13,-89.12,0,192,9,-45,-103
