date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,9.06,3.75,614,6779,1870.05,158.74,89.56,300,124,1073,-1087,-1544
2011-07-01,11.63,4.9,852,7327,1821.84,136.99,87,300,120,1371,-510,-526
2011-10-01,11.33,4.54,818,7220,1962.66,184,125.11,300,130,1703,-994,137
2012-01-01,13.05,5.22,994,7618,2090.42,175.71,131.26,300,130,2096,-1946,786
2012-04-01,14.41,5.76,1132,7859,1961.59,95.66,57.47,300,130,2645,-2974,1022
2012-07-01,14.33,5.5,1159,8086,2008.85,107.04,38.21,300,140,3033,-3719,1193
2012-10-01,15.4,6.05,1248,8105,2145.72,241.09,-168.57,300,135,2498,-4147,1677
2013-01-01,13.77,5.49,1181,8582,2070,150.71,112.56,300,132,2429,-3719,1154
2013-04-01,12.34,5.03,1105,8954,1984.99,115.32,15.67,300,128,1899,-2850,603
2013-07-01,12.55,5,1131,9009,1868.25,34.39,-71.27,300,133,1964,-3322,1491
2013-10-01,12.98,5.15,1199,9237,1998.41,174.36,52.35,300,134,2923,-3869,1171
2014-01-01,12.49,5.17,1177,9429,1956.22,136.29,105.58,600,125,3154,-3961,911
2014-04-01,12.54,5.46,1177,9383,1886.44,90.72,5.82,600,115,3106,-3167,293
2014-07-01,12.46,5.45,1243,9975,1810.57,55.84,22.49,600,114,3289,-1902,-787
2014-10-01,13.11,5.89,1344,10253,1863.85,164.47,-81.8,600,109,2157,-1206,-1119
2015-01-01,14.46,6.6,1538,10639,1890.2,302.21,247.38,600,106,3048,-1045,-1288
2015-04-01,13.75,6.68,1498,10894,1778.15,272.64,16.54,600,94,3534,-1562,-730
2015-07-01,12.17,5.81,1379,11331,1671.08,193.39,-68.54,600,99,3528,-1623,-1052
2015-10-01,11.77,5.69,1334,11332,1734.96,183.24,-41.85,600,96,4820,-3022,-1439
2016-01-01,10.99,5.51,1268,11536,1738.39,238.66,33.8,600,90,3708,-3657,-967
2016-04-01,10.17,5.21,1168,11487,1666.06,165.8,14.66,600,86,3359,-2460,-1738
2016-07-01,13.08,7.23,1568,11993,1602.11,120.57,113.19,600,76,3091,-1760,-2890
2016-10-01,14.8,8.44,1935,13076,1787.25,261.71,347.88,600,71,3406,-430,-3089
2017-01-01,12.05,3.55,1575,13076,15.08,-16.89,130.45,600,-313,2521,674,-3733
2017-04-01,100,100,13754,4733,20.6,-21.73,22113.87,600,19,2352,-266,-2128
2017-07-01,100,100,78387,29017,40.91,12.85,4.16,600,21,1412,-611,-585
2017-10-01,80.11,48.81,23628,29496,59.38,18.66,40.63,600,38,-88,590,143
2018-01-01,79.11,48.26,23593,29823,148.93,116.68,97.29,650,37,1220,-361,916
2018-04-01,0,0,-52,30062,37.11,8.16,67.05,650,35,1683,-467,-506
2018-07-01,0,0,-197,29706,38.91,14.99,13.84,650,37,2984,-542,-819
2018-10-01,3,1.85,899,29951,38.13,12.97,50.98,650,37,3506,-1223,-1822
2019-01-01,2.49,1.54,750,30132,175.66,147.34,134.33,650,36,2886,-1146,-1682
2019-04-01,2.03,1.34,617,30377,31.99,6.57,-7.24,650,30,3446,-1233,-2688
2019-07-01,2.9,1.89,892,30825,43.65,17.12,17.51,650,31,3164,-1883,-2302
2019-10-01,2.51,1.64,772,30744,38.44,4.95,-64.95,650,31,3426,-2430,-1725
2020-01-01,3,1.96,930,30959,144.59,113.99,113.37,650,30,3966,-2092,-1896
2020-04-01,3.52,2.36,1097,31176,36.3,5.61,6.24,650,28,3678,-1731,-641
2020-07-01,3.53,2.32,1113,31520,40.04,13.9,9.78,650,29,4001,-1216,-768
2020-10-01,3.94,2.61,1237,31392,39.58,-1.84,5.43,650,29,4203,-1299,-849
