date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,4.74,3.19,3614,76260,3941.81,581.69,435.33,160,47,1363,-1079,-663
2011-07-01,4.19,2.78,2966,70814,4175.62,540.93,403.91,160,49,1094,-163,-285
2011-10-01,3.86,2.56,2651,68694,3657.59,274.23,171.59,160,49,1425,-821,-702
2012-01-01,3.92,2.64,2755,70356,3623.29,315.08,338.55,160,47,1501,-1118,-551
2012-04-01,2.6,1.73,1779,68499,3946.27,373.28,260.32,160,48,1384,-192,-746
2012-07-01,3.97,2.68,2788,70190,4171.12,457.38,471.22,160,47,1188,-68,-919
2012-10-01,3.39,2.33,2487,73442,3501.58,164.31,-40.84,160,44,913,-118,-822
2013-01-01,2.5,1.72,1895,75847,3754.49,259.7,329.1,160,43,718,-52,-835
2013-04-01,2.61,1.73,1888,72264,4130.3,282.88,178.37,160,49,1470,-2000,155
2013-07-01,1.7,1.14,1288,75757,4434.67,379.51,292.25,160,47,1316,-1963,42
2013-10-01,1.8,1.19,1377,76341,3781.31,173.94,-68.26,160,49,1479,-1881,442
2014-01-01,1.68,1.1,1212,71933,3946.75,265.95,316.17,208,50,1132,-1384,113
2014-04-01,2.37,1.52,1700,71607,4249.11,288.97,194.27,208,53,874,-242,-752
2014-07-01,1.41,0.91,1052,74636,4651.01,377.5,243.48,208,52,834,-725,-535
2014-10-01,0,0,-76,67397,4199.1,129.82,-478.53,208,53,940,-1113,-570
2015-01-01,0.72,0.45,489,67695,4407.12,256.09,273.88,450.8,56,1478,-1969,432
2015-04-01,0.77,0.5,568,73450,4521.38,351.96,241.36,450.8,53,1549,-1579,-189
2015-07-01,1.21,0.75,907,75244,4724.96,455.82,297.57,450.8,57,2379,-2616,975
2015-10-01,2.91,1.79,2042,70228,4097.58,127.44,-444.5,450.8,60,2183,-2573,1762
2016-01-01,2.81,1.72,1946,69186,4301.38,235.07,244.96,452,61,2258,-2842,1120
2016-04-01,2.15,1.31,1423,66054,4422.25,248.99,157.04,452,62,1738,-1910,1499
2016-07-01,2.97,1.84,1947,65614,4745.01,422.33,283.81,452,58,1112,-1110,-213
2016-10-01,2.86,1.8,1893,66249,4200.44,110.69,-379.86,452,56,1136,-591,-1360
2017-01-01,2.96,1.79,1940,65631,4363.41,224.25,247.5,0,62,929,-1775,491
2017-04-01,2.79,1.71,2014,72175,4450.19,219.7,147.39,0,61,1527,-1506,599
2017-07-01,0.72,0.19,212,29270,29.55,5.79,-263.98,0,258,1372,-973,2492
2017-10-01,7.67,2.28,6363,82991,0,0,0,0,192,-6839,13057,-3272
2018-01-01,8.2,2.46,6790,82824,1276.93,983.38,332.93,800,191,-3970,13499,-5735
2018-04-01,6.4,2.01,3952,61748,495.85,174.64,-1795.35,800,199,-10874,11148,-562
2018-07-01,8.44,2.56,5118,60621,428.41,81.54,-424.26,800,206,-12272,10848,2465
2018-10-01,2.6,0.7,1588,61019,428.2,-31.48,-4406.32,800,227,-8266,-22480,34137
2019-01-01,3.41,0.89,2351,68996,2641.48,2286.25,2149.72,1100,239,-13933,-22702,36848
2019-04-01,5.4,1.45,3790,70160,419.34,38.18,-73.13,1100,227,-2474,-20318,28450
2019-07-01,5.84,1.58,4195,71872,438.66,98.6,1704.81,1100,224,1203,-18684,19900
2019-10-01,0,0,-3426,63862,397.63,-7.21,-1673.47,1100,100,6541,8478,-21643
2020-01-01,0,0,-5153,62934,1921.03,1619.06,1616.79,1000,103,9010,9158,-22793
2020-04-01,0,0,-6691,63324,318.13,30.56,-1541.14,1000,104,3814,7491,-17638
2020-07-01,0,0,-6898,64564,334.13,37.57,591.47,1000,108,4101,-58,-9339
2020-10-01,0,0,-1890,61169,331.69,-52.31,-3738.28,1000,113,3826,-8198,6895
