date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,7.1,6.3,1097,15446,196.24,60.12,90.3,495.5,10,326,-143,-251
2011-07-01,7.67,6.91,1228,16018,204.99,62.27,81.15,495.5,9,207,-136,-201
2011-10-01,8.65,7.82,1389,16060,220.36,66.65,35.45,495.5,9,283,-57,-189
2012-01-01,8.09,7.26,1424,17601,223.72,77.63,66.45,0,9,263,724,83
2012-04-01,6.84,6.25,1212,17702,187.08,21.25,42.34,0,8,56,174,148
2012-07-01,3.07,2.81,521,16976,205.28,11.54,4.06,0,7,169,537,59
2012-10-01,0,0,-254,16423,276.87,1.2,-26.53,0,6,60,-38,129
2013-01-01,0,0,-416,16613,541.46,44.48,45.27,0,11,47,-805,-143
2013-04-01,0,0,-246,16917,621.19,66.67,66.57,0,9,217,-474,-136
2013-07-01,0,0,-65,16738,513.1,41.09,37.79,0,8,123,-500,-62
2013-10-01,0,0,0,16321,445.34,-0.7,-14.09,0,7,155,-56,-88
2014-01-01,0,0,-843,15708,372.98,-48.39,-59.13,0,9,6,-5,-81
2014-04-01,0,0,-1196,15625,403.76,-3.9,1.23,0,9,-58,91,-135
2014-07-01,0,0,-1121,15208,400.83,-4.85,31.12,0,8,-83,137,-134
2014-10-01,52.56,44.42,12608,23988,369.02,-77.82,2253.15,0,16,-89,148,-90
2015-01-01,57.25,48.88,13161,22988,330.48,-29.3,-4.58,0,15,-41,284,-92
2015-04-01,55.03,46.66,12903,23446,248.73,-40.78,-188.58,0,16,-12,195,-54
2015-07-01,55.36,45.91,13138,23732,310.38,106.41,393.73,0,18,24,141,82
2015-10-01,0,0,-6389,21393,145.13,-14.73,-1331.12,0,19,-47,98,38
2016-01-01,0,0,-8003,19732,157.57,-7.75,-306.28,600,16,-78,-242,108
2016-04-01,0,0,-8320,19304,137.32,43.72,-73.74,600,16,-72,-226,187
2016-07-01,0,0,-9738,18131,153.55,77.67,-164.81,600,19,-11,-197,21
2016-10-01,0,0,-4223,17494,107.75,24.87,-246.64,600,16,96,-170,44
2017-01-01,0,0,-2458,17667,228.47,71.62,37.3,600,23,141,38,-4
2017-04-01,0,0,-1796,17030,95.5,38.73,66.08,600,26,88,816,-128
2017-07-01,0,0,-220,17399,59.73,16.73,43.86,600,28,-174,661,-82
2017-10-01,3.29,2.39,580,17625,56.03,18.93,-49.28,600,33,-87,852,-76
2018-01-01,6.37,4.35,1124,17643,56.31,17.58,24.39,600,41,152,784,-85
2018-04-01,8.13,6.22,1466,18024,50.56,11.19,86.84,600,27,-221,61,-81
2018-07-01,5.14,3.82,879,17113,44.91,4.58,1.82,600,31,-114,-51,-190
2018-10-01,0,0,-786,15452,44.13,-2.07,-432.97,600,27,-405,-139,-169
2019-01-01,0,0,-1497,14690,44.98,4.45,9.22,600,32,-819,-55,-182
2019-04-01,0,0,-1608,14881,44.1,2.66,6.91,600,25,-525,92,-187
2019-07-01,0,0,-1229,15065,43.23,3.51,68.32,600,23,-528,365,-94
2019-10-01,0,0,-594,14107,39.98,-2.96,-625.99,600,26,-430,344,-102
2020-01-01,0.64,0.5,92,14256,45.02,4.29,20.38,600,30,-295,501,-102
2020-04-01,0,0,-307,14417,46.86,5.28,-80.55,600,30,-107,244,-30
2020-07-01,0,0,-965,14375,46.78,-25.11,24.91,600,32,-102,322,6
2020-10-01,0,0,-435,14929,217.78,-75.26,-146.01,600,26,-149,141,47
