date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,6.41,0.78,1237,19298,10524.98,602.2,486.88,230,656,3479,-7875,4229
2011-07-01,4.35,0.55,855,19670,16331.25,150.27,152.13,230,634,2499,-2180,-188
2011-10-01,4.64,0.74,788,17005,11632.11,496.98,333.57,230,486,-5871,-923,7928
2012-01-01,4.83,0.72,833,17265,-2864.26,992.98,707.63,100,566,2737,5033,-6963
2012-04-01,4.43,0.62,759,17135,10426.36,347.15,122.86,100,619,-12057,4389,9041
2012-07-01,4.65,0.63,803,17279,10076.98,426.01,343.93,100,640,-23587,5979,17101
2012-10-01,3.65,0.51,632,17286,8893.85,123.55,85.13,100,619,-16112,6024,7428
2013-01-01,2.51,0.32,437,17437,8518.27,293.6,216.67,50,682,-39577,12138,26145
2013-04-01,1.97,0.25,341,17348,15573.29,97.58,79.65,50,696,-24939,8940,14637
2013-07-01,1.31,0.15,227,17315,6495.92,276.72,216.19,50,761,-28612,5737,23663
2013-10-01,1.29,0.15,223,17263,9201.96,70.67,6.38,50,770,-31550,735,31744
2014-01-01,0.79,0.09,136,17283,11252.94,176.91,60.54,160,809,7849,-6756,943
2014-04-01,0,0,-20,17137,12135.99,-214.13,-157.19,160,906,-19207,-4108,25197
2014-07-01,1.73,0.17,303,17583,10020.85,923.5,707.82,160,892,-405,-7969,10924
2014-10-01,1.86,0.2,407,21926,14113.08,223.83,72.59,160,838,-8130,-3384,15554
2015-01-01,3.5,0.38,549,15679,19646.14,1212.06,841.48,400,823,-14130,-1592,20801
2015-04-01,5.82,0.63,928,15951,13453.49,1001.04,726.92,400,828,5624,-992,287
2015-07-01,5.44,0.58,881,16208,28699.67,824.15,568.5,400,835,-8910,5618,9358
2015-10-01,4.73,0.52,764,16141,7129.32,-120.31,-91.21,400,817,6353,-2002,1546
2016-01-01,4.35,0.42,692,15905,31001.22,895,665.97,400,944,-9689,-7539,20654
2016-04-01,4.04,0.39,656,16256,19007.48,803.29,594.57,400,935,1043,-18092,22972
2016-07-01,4.1,0.43,668,16287,22251.26,933.13,680,400,861,22579,-22526,-940
2016-10-01,5.09,0.55,839,16484,15141.63,226.95,170.28,400,824,22531,-22956,-5166
2017-01-01,5.66,0.58,926,16366,36013.81,1497.57,1132.91,500,865,43681,-20310,-27366
2017-04-01,6.37,0.66,1068,16767,14580.53,1283.94,918.39,500,865,15771,-9950,-14709
2017-07-01,6.67,0.75,1134,16997,18071.27,1055.94,763.42,500,784,16634,-10219,-10503
2017-10-01,7.25,0.8,1244,17166,24974.85,1025.88,728.54,500,808,8763,-21733,12210
2018-01-01,8.15,0.85,1385,16987,24448.24,1820.63,1276.03,500,863,-16394,-8192,22741
2018-04-01,8.15,0.83,1419,17419,23196.67,1293.87,897.82,500,881,-4240,-6960,12520
2018-07-01,8.34,0.84,1487,17832,18137.46,1301.58,912.16,500,894,-15625,-4852,20322
2018-10-01,7.15,0.68,1282,17937,23733.27,492.27,155.45,500,957,-15954,9603,7293
2019-01-01,7.97,0.74,1435,18012,38081.68,2073.42,1468.55,500,968,-14835,-1179,19499
2019-04-01,7.57,0.74,1402,18522,36120.21,1403.58,947.43,500,920,-13835,-6014,23739
2019-07-01,6.94,0.68,1313,18916,30121.45,1077.34,763.87,500,921,-19710,-7867,31613
2019-10-01,8.83,0.95,1690,19136,6931.82,672.96,1121.99,500,829,676,-4554,7638
2020-01-01,6.35,0.58,1196,18848,66855.03,922.85,625.44,700,994,6303,-11441,9321
2020-04-01,8.26,0.76,1630,19732,18901.21,2395.97,1640.72,700,990,-15303,-9447,27664
2020-07-01,10.71,1.05,2195,20494,15697.71,2763.49,1890.49,700,921,-12367,-10571,25799
2020-10-01,9.95,0.92,2050,20602,21410.29,1156.73,735.46,700,981,-46577,-17905,66784
