date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,13.38,5.92,493,3683,566.71,98.13,69.96,68.97,126,191,-227,9
2011-07-01,11.7,5.28,437,3736,552.16,61.36,23.01,68.97,122,196,-274,33
2011-10-01,13.59,6.45,544,4004,557.56,95.97,67.08,68.97,110,230,-193,-46
2012-01-01,11.12,5.24,434,3906,470.73,61.38,34.77,71.43,112,258,-207,-99
2012-04-01,7.95,3.78,313,3934,569.77,50.3,15.63,71.43,110,316,-231,-86
2012-07-01,8.8,4.2,354,4028,546.15,76.73,41.73,71.43,110,328,-201,-112
2012-10-01,4.04,2,169,4193,533.44,58.01,48.9,71.43,101,308,-204,-85
2013-01-01,5.73,2.83,246,4300,536.17,89.05,57.77,55.56,102,215,-134,6
2013-04-01,1.07,0.5,45,4151,536.01,71.14,-97.18,55.56,114,44,-138,145
2013-07-01,0.05,0.02,2,4171,500.9,37.98,22.58,55.56,115,46,-152,178
2013-10-01,2.85,1.37,121,4227,491.63,33.76,41.66,55.56,109,114,-175,108
2014-01-01,0,0,-116,4107,488.02,38.94,-39.45,67.31,116,69,-202,127
2014-04-01,3.32,1.54,138,4166,508.79,56.74,32.79,67.31,115,121,-133,28
2014-07-01,4.64,2.21,199,4295,597.76,76.37,48.3,67.31,110,74,-120,5
2014-10-01,1.75,0.82,74,4237,501.28,27.91,-13.69,67.31,114,0,-131,93
2015-01-01,3.77,1.76,158,4189,499.66,26.83,9.98,0,114,68,-87,-7
2015-04-01,0.58,0.27,24,4140,439.08,-13.06,-24.06,0,116,27,-74,12
2015-07-01,0,0,-85,4257,445.85,6.91,-3.43,0,110,26,-41,-33
2015-10-01,0.76,0.36,33,4302,470.19,16.57,28.88,0,111,100,-1,-31
2016-01-01,0.85,0.41,37,4304,447.9,21.56,3.21,0,108,29,-17,-11
2016-04-01,2.57,1.41,114,4427,479.56,5.76,18.18,0,83,135,-160,185
2016-07-01,2.41,1.33,106,4402,457.43,20.84,4.2,0,81,152,-167,169
2016-10-01,0,0,-398,4014,437.87,41.84,-201.16,0,94,190,-211,55
2017-01-01,0,0,-377,4073,445.32,33.43,9.61,0,86,188,-149,90
2017-04-01,0,0,-356,4160,479.31,41.71,33.23,0,82,124,10,-157
2017-07-01,0,0,-295,4218,423.44,15.59,6.75,0,79,146,14,-124
2017-10-01,0.43,0.23,17,3959,408.31,-18.65,-69.15,0,84,101,20,-85
2018-01-01,0.23,0.13,9,3952,399.55,9.76,3.04,0,83,178,-40,-69
2018-04-01,0,0,-21,4005,452.75,12.5,4.16,0,84,252,-136,-67
2018-07-01,0,0,-60,4018,448.61,27.18,4.21,0,83,248,-128,-61
2018-10-01,1.36,0.74,53,3898,469.17,10.86,1.2,0,84,320,-104,-42
2019-01-01,1.35,0.73,54,4008,445.61,11.73,3.4,0,84,333,-228,-31
2019-04-01,1.62,0.89,66,4071,432.46,2.5,5.54,0,82,278,-228,-28
2019-07-01,1.63,0.9,66,4050,471.92,31.23,8.75,0,81,271,-310,-33
2019-10-01,2.56,1.4,100,3930,450.97,-0.5,26.54,0,82,193,-306,-25
2020-01-01,2.9,1.57,115,3968,463.44,12.67,8.08,100,85,170,-212,-27
2020-04-01,2.57,1.4,103,4017,491.24,23.12,21.79,100,83,202,-178,-22
2020-07-01,1.48,0.94,107,7212,453.92,10.13,1.04,100,57,183,-86,2147
2020-10-01,1.34,1.03,94,7048,464.68,17.58,-15.67,100,30,200,-950,1087
