date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,6.71,3.36,1757,26208,3864.31,192.92,132.3,392.16,100,3336,-6144,2480
2011-07-01,13.51,6.77,3541,26215,4037.36,292.62,175.84,392.16,100,459,-4644,3700
2011-10-01,12.5,4.22,4436,35502,3989.54,79.21,-42.36,392.16,149,-550,-3457,2739
2012-01-01,16.72,5.44,6185,36993,3383.44,48.67,159.92,392.16,158,1148,-2306,291
2012-04-01,14.43,4.61,5444,37719,3900.46,167.32,111.49,392.16,163,350,-3965,5807
2012-07-01,11.45,3.3,4433,38713,3856.33,218.93,156.52,392.16,187,507,-3266,6201
2012-10-01,6.18,1.76,2303,37249,3621.68,48.98,-34.69,392.16,187,4162,-2596,4261
2013-01-01,0,0,-228,36719,3483.62,34.36,30.66,392.16,171,2602,-1173,3092
2013-04-01,0,0,-791,37224,3686.95,140.28,-25.88,392.16,171,3491,-2267,-44
2013-07-01,0,0,-1544,37180,3958.61,307.15,151.61,392.16,177,2571,-1853,-603
2013-10-01,0,0,-891,36692,3716.47,231.12,108.29,392.16,173,634,-3544,371
2014-01-01,0,0,-382,36429,3015.81,92.94,49.14,294.12,163,1214,-4819,797
2014-04-01,0,0,-312,36710,2939.48,11.07,65.37,294.12,176,182,-7437,2753
2014-07-01,0,0,-141,37171,3186.02,205.02,64.82,294.12,188,414,-8762,4835
2014-10-01,0,0,-723,35434,3187.23,46.94,-380.62,294.12,177,1864,-8977,5259
2015-01-01,0,0,-728,34537,2442.66,-31.56,57.77,300,177,1743,-8634,6399
2015-04-01,0,0,-1141,34980,2368.7,-66.42,737.02,300,181,2291,-8402,7522
2015-07-01,0,0,-520,36825,3063.13,251.95,99.55,300,171,1618,-7718,6543
2015-10-01,3.71,1.01,1412,38056,2524.15,30.93,305.15,300,155,-654,-6595,9559
2016-01-01,6.15,1.63,2354,38305,2455.25,81.5,135.45,350,160,-1643,-6703,9294
2016-04-01,8.4,2.47,3309,39385,2918.32,108.11,31.46,350,145,-1068,-4773,6071
2016-07-01,8.19,2.44,3247,39629,3073.86,256.42,153.61,350,142,194,-3907,4556
2016-10-01,5.2,1.51,2100,40389,3018.82,27.12,-203.66,350,146,-325,-3258,1724
2017-01-01,5.01,1.4,2018,40323,2696.23,112.04,461.67,750,154,-429,-2314,1402
2017-04-01,3.65,1.14,1590,43621,2994.29,136.4,-264.21,750,132,359,256,3004
2017-07-01,3.91,1.19,1923,49232,3484.43,301.62,158.83,750,142,139,-49,1289
2017-10-01,65.65,17.94,19826,30202,0,0,0,750,136,-1307,72,513
2018-01-01,67.5,17.13,63977,94777,144.35,126.73,108.53,600,152,-18,545,-718
2018-04-01,50.1,15.76,37207,74259,0,-17.19,-35.7,600,126,-1208,-1707,-1543
2018-07-01,50.16,13.76,37602,74968,0,-16.62,522.58,600,151,-3605,-3808,4141
2018-10-01,4.88,1.8,3716,76129,8.3,-17.26,-262.42,600,107,-1582,-1594,2993
2019-01-01,5.28,1.85,3956,74900,249.68,225.97,194.87,700,116,-627,-224,676
2019-04-01,9.57,3.35,7699,80457,0,-19.87,-343.28,700,119,-2000,1715,1253
2019-07-01,6.63,2.42,5342,80562,0,-21.47,-36.23,700,112,1902,3044,-3866
2019-10-01,10.72,4.14,9474,88377,0,0,0,700,115,2176,1835,-3492
2020-01-01,13.98,5.35,12630,90315,210.1,185.1,166.58,1000,117,1707,-785,-210
2020-04-01,14.2,5.8,13770,96938,0,-22.74,-50.98,1000,106,3336,-3835,529
2020-07-01,16.15,6.45,16314,101014,0,-22.97,-26.91,1000,112,2316,-5827,3506
2020-10-01,13.71,5.39,14023,102258,0,0,0,1000,115,1634,-5639,3972
