date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,0,0,-313636,-81700,1639.31,186.26,-5112.36,0,-775,-893,2062,-2307
2011-07-01,0,0,-660489,-81700,1664.06,376.03,-12886.55,0,-216,-264,1412,-1670
2011-10-01,0,0,-86476,5767,1798.18,405.79,9161.15,0,1613,-453,1195,-3125
2012-01-01,0,0,-65451,1547,1729.03,-419.58,-338.9,0,3706,552,1096,-2591
2012-04-01,0,0,-24338,1184,1558.58,-292.27,-252.08,0,-13787,-378,883,-1731
2012-07-01,100,47.57,43481,1142,1234.11,-392.78,-740.06,0,-1782,-1561,895,-2292
2012-10-01,0,0,-13558,1118,1434.41,8.16,-1172.67,0,-930,405,326,-1587
2013-01-01,76.1,15.13,9417,12374,1303.78,277.42,4331.64,0,403,-721,422,-1930
2013-04-01,74.42,16.41,2092,2811,1388.22,262.22,-59.38,0,353,-925,-179,-1722
2013-07-01,100,23.61,2660,2526,1365.42,269.65,40.53,0,346,2475,-192,-2079
2013-10-01,95.11,31.41,1602,1684,1297.24,204.61,-474.11,0,203,2106,-26,-1774
2014-01-01,0,0,-147,1767,1289.81,245.12,138.45,0,189,2801,-36,-1558
2014-04-01,2.73,0.99,50,1818,1442.28,238.5,407.42,0,173,4049,-279,-1537
2014-07-01,4.54,1.74,88,1936,1408.05,241.49,132.02,0,158,2070,-497,-843
2014-10-01,14.54,5.54,294,2020,1512.48,263.14,26.66,0,161,1751,-1069,-894
2015-01-01,14.32,5.35,299,2090,1379.41,318.47,145.97,0,166,1844,-1861,-361
2015-04-01,7.29,2.81,157,2154,1273.66,204.15,62.88,0,157,1758,-1617,-405
2015-07-01,6.39,2.41,148,2314,1208.06,154.14,106.7,0,163,1582,-2300,781
2015-10-01,6.91,2.57,159,2306,1140.3,158.05,63.17,0,167,1383,-2514,1138
2016-01-01,5.36,1.96,123,2296,1080.2,101.56,57.11,0,171,1000,-2262,1243
2016-04-01,4.98,1.71,116,2337,1273.73,73.58,47.15,0,189,922,-3294,2495
2016-07-01,4.47,1.42,99,2227,1227.84,68.56,60.25,0,212,754,-4157,3039
2016-10-01,4.91,1.36,122,2484,1552.75,165.43,109.31,0,252,1207,-3744,2772
2017-01-01,8.02,2.14,191,2385,1637.71,187.71,13.61,0,254,1510,-4694,3645
2017-04-01,10.61,2.46,267,2520,1789.12,191.32,100.65,0,308,1923,-8874,7043
2017-07-01,16.09,3.83,441,2743,1746.61,205.79,382.14,0,299,2394,-7756,5934
2017-10-01,18.6,4.74,494,2656,2094.18,215.96,-58.9,0,281,2170,-7664,5232
2018-01-01,15.94,4.02,435,2729,1859.3,159.23,95.55,0,286,2363,-6696,4291
2018-04-01,15.57,4.03,466,2992,2193.21,192.32,205.32,0,277,2064,-2201,239
2018-07-01,10.95,2.89,335,3056,2162.19,200.82,22.67,0,269,2208,-2574,59
2018-10-01,10.2,2.63,313,3069,1659.45,116.56,1.18,0,276,2585,-3065,791
2019-01-01,11.72,3.04,377,3217,1533.63,217.48,125.72,0,274,2565,-2977,448
2019-04-01,9.48,2.48,315,3321,1436.89,264.1,212.53,0,271,3161,-3184,235
2019-07-01,10.83,2.87,391,3607,1576.13,235.62,254.45,0,266,3350,-3987,790
2019-10-01,10.92,2.76,371,3394,1512.71,101.68,-127.83,0,273,3510,-4729,1364
2020-01-01,11.67,2.85,432,3703,1496.87,247.89,305.46,0,286,3094,-7171,3916
2020-04-01,6.08,1.43,212,3484,1405.78,258.81,-434.13,0,299,2368,-6158,3021
2020-07-01,2,0.48,68,3408,1078.83,238.96,-49.65,0,291,3327,-4539,1237
2020-10-01,1.14,0.27,36,3162,1018.98,211.31,-240.4,0,292,2591,-2034,-592
