date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,14.25,7.03,580,4074,280.01,33.45,26.12,150,103,73,-4,-9
2011-07-01,16.02,6.35,676,4221,261.1,20.47,15.01,150,152,4,-14,-9
2011-10-01,13.22,6.18,580,4383,262.28,26.84,17.95,150,114,52,-4,-15
2012-01-01,12.16,5.49,502,4123,185.25,-10.13,-6.17,150,122,152,-3,-15
2012-04-01,9.79,4.24,418,4271,303.68,31.12,17.66,150,131,153,-9,-14
2012-07-01,8.49,3.42,372,4383,269.3,12.5,10.03,150,148,126,-13,-14
2012-10-01,9.75,3.87,452,4633,327.51,43.34,25.55,150,152,90,-15,-14
2013-01-01,10.06,4.14,446,4435,206.27,-13.42,-7.83,200,143,176,-15,-14
2013-04-01,8.55,3.89,389,4545,242.57,18.81,11.19,200,120,127,-62,-14
2013-07-01,7.61,3.19,347,4560,269.68,8.25,6.91,200,139,136,-54,-13
2013-10-01,4.97,2.65,282,5672,230.9,25.47,19.7,200,88,79,-92,-13
2014-01-01,4.68,2.35,253,5399,188.23,-15.51,-10.17,200,100,0,-91,-13
2014-04-01,4.24,2.29,231,5462,213.62,12.89,9.93,200,85,25,-43,-19
2014-07-01,3.3,1.65,181,5481,246.73,0.56,1.21,200,101,-4,-31,-20
2014-10-01,4.07,1.9,231,5669,256.69,31.78,22.6,200,114,226,-13,-20
2015-01-01,4.09,2,221,5388,193.36,-19.98,-10.37,200,105,55,14,-19
2015-04-01,5.27,2.72,291,5519,249.7,22.12,26.31,200,94,69,85,-19
2015-07-01,4.68,1.63,257,5505,232.12,-12.84,-7.36,200,186,165,-8,-16
2015-10-01,4.12,1.44,247,6007,284.86,36.86,18.24,200,186,31,9,-9
2016-01-01,3.62,1.48,205,5674,197.46,-16.17,-15.14,220,145,38,-84,-10
2016-04-01,3.93,1.63,231,5871,266.39,19.82,42.26,220,141,-9,-219,-8
2016-07-01,5.27,2.05,308,5840,275.43,1.56,-0.97,220,157,8,-106,-11
2016-10-01,5.72,2.14,348,6087,242.2,28.87,20.1,220,168,115,-105,-18
2017-01-01,6.85,2.97,396,5783,203.34,-1.31,-4.68,220,131,15,-39,-18
2017-04-01,3.67,1.68,212,5783,206.01,-1.83,-0.75,220,118,45,-27,-24
2017-07-01,3.76,1.44,220,5835,315.56,11.15,8.4,220,161,-23,-57,-24
2017-10-01,5.63,1.97,356,6322,277.75,31.76,24.12,220,185,152,-49,-24
2018-01-01,7.28,2.67,445,6113,234.97,8.29,-0.37,220,173,359,12,-24
2018-04-01,9.15,3.9,571,6235,224.88,2.45,2.12,220,135,247,69,-24
2018-07-01,10.4,4.22,664,6383,295.98,19.24,14.47,220,146,229,62,-24
2018-10-01,11.41,4.36,776,6803,313.82,46.59,44.05,220,162,156,62,-24
2019-01-01,11.45,4.53,752,6565,249.29,5.45,-2.02,220,153,12,0,-25
2019-04-01,11.28,4.91,756,6701,245.22,1.63,1.9,220,130,-10,-4,-28
2019-07-01,10.75,4.82,734,6826,306.87,12.29,9.26,220,123,58,-1,-29
2019-10-01,7.15,3.03,507,7085,328.71,29.38,23.69,220,136,57,-5,-37
2020-01-01,6.24,2.95,422,6766,287.69,-2.78,-7.69,220,112,-129,-231,-38
2020-04-01,4.57,2.3,310,6778,147.52,-9.37,-6.73,220,99,107,-78,-38
2020-07-01,2.52,1.18,171,6763,210.99,-3.23,-2.43,220,113,116,-73,-39
2020-10-01,0.93,0.45,65,6934,183.49,13.95,8.41,220,110,-76,-74,-30
