date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,11.94,0.86,2757,23092,26416.64,6447.49,4817.65,580,1286,9754,-13385,20717
2011-07-01,11.94,0.84,2861,23967,25381.65,6198.72,4422.5,580,1313,-18440,-24011,67823
2011-10-01,11.04,0.78,2655,24046,62650.79,1896.59,634.82,580,1309,-18929,-14927,36851
2012-01-01,10.65,0.73,2574,24163,39681.28,6161.65,4621.18,400,1358,-1993,-17270,5991
2012-04-01,9.13,0.62,2257,24707,26392,4533.19,3324.3,400,1357,-11268,-52043,76034
2012-07-01,7.73,0.54,1953,25248,25300.74,2858.45,2111.67,400,1338,65024,-58689,-4253
2012-10-01,8.51,0.6,2162,25394,56812.43,1575.12,1148.37,400,1322,74684,-60147,-7551
2013-01-01,6.98,0.47,1772,25390,41411.33,3542.7,2748.66,330,1366,54628,-60965,4458
2013-04-01,6.18,0.41,1576,25502,23088.58,2401.54,1811.54,330,1382,24814,-26695,-5149
2013-07-01,5.86,0.39,1521,25932,23826.2,2657.85,1904.59,330,1386,-32987,-19795,61192
2013-10-01,5.91,0.4,1542,26081,44928.29,2269.12,1655.43,330,1373,-67560,-12667,89206
2014-01-01,6.33,0.42,1662,26251,30399.95,4096.94,3326.9,430,1382,-98424,5327,96469
2014-04-01,6.61,0.46,1811,27396,22918.68,3260.15,2451.52,430,1341,-75574,8312,65281
2014-07-01,6.57,0.46,1839,28012,23258.23,2715.57,2030.48,430,1322,-44643,15651,13426
2014-10-01,6.6,0.47,1858,28166,51942.99,2311.74,1548.93,430,1305,-33704,12097,10599
2015-01-01,6.58,0.47,1921,29203,32398.28,4414.45,3350.71,450,1299,-30573,7539,20587
2015-04-01,6.55,0.46,1948,29755,22075.29,2987.62,2666.67,450,1305,-43118,4354,35487
2015-07-01,6.4,0.45,1970,30786,21433.86,2889.92,2138.42,450,1314,-75040,-4921,85643
2015-10-01,6.64,0.48,2054,30918,49509.99,3115.57,2083.25,450,1287,-60069,-10135,66537
2016-01-01,6.64,0.47,2070,31171,44000.48,4226.59,3598.24,480,1317,-79071,-14964,85064
2016-04-01,6.35,0.45,2022,31853,21335.12,2941.48,2243.65,480,1293,-81663,-4985,80117
2016-07-01,6.41,0.46,2088,32587,22128.78,3375.24,2494.14,480,1279,-53665,-3746,57207
2016-10-01,6.45,0.45,2067,32055,50476.5,2469.9,1931.09,480,1323,-40981,-12192,54347
2017-01-01,6.66,0.47,2177,32681,58206.58,5219.27,4050.98,617,1299,12810,-14040,10035
2017-04-01,6.85,0.48,2304,33644,21970.74,3976.15,3017.41,617,1309,11010,-48963,41029
2017-07-01,7.48,0.53,2605,34809,22475.52,5133.28,3901.93,617,1295,17488,-77440,49573
2017-10-01,7.62,0.55,2681,35175,50777.56,3299.07,2170.5,617,1284,31984,-77726,44240
2018-01-01,7.95,0.57,2810,35350,32713.94,6186.94,4650.13,690,1288,16132,-81738,64105
2018-04-01,8.08,0.58,2924,36183,25190.58,4908.48,3387.97,690,1289,-25957,-74642,98473
2018-07-01,8.24,0.6,3050,37011,24506.86,6147.82,4412.14,690,1271,-55963,-52137,113811
2018-10-01,8.36,0.61,3133,37471,52667.32,3721.6,2659.82,690,1272,-103969,-40543,161970
2019-01-01,8.28,0.6,3126,37763,37372.86,6422.46,4831.74,670,1270,-150420,-50786,204594
2019-04-01,8.13,0.59,3136,38554,25816.65,5052.75,3829.86,670,1269,-96922,-47486,156195
2019-07-01,7.35,0.53,2893,39370,25845.47,4840.9,3542.15,670,1270,-95422,-51862,154695
2019-10-01,7.09,0.5,2782,39264,58928.5,3139.62,1724.59,670,1297,-113516,-53482,164652
2020-01-01,6.76,0.48,2690,39770,61726.53,6360.29,4984.98,471,1317,-38221,-38841,91113
2020-04-01,5.99,0.42,2172,36236,23970.2,2864.68,2155.37,471,1324,-90569,-66882,151116
2020-07-01,5.7,0.4,1926,33770,22805.5,3763.45,2623.83,471,1309,-121986,-81166,202726
2020-10-01,6.14,0.42,2079,33869,54632.14,4526.05,2867.73,471,1338,-79383,-82643,158719
