date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,16.36,11.6,326,1993,4982.48,188.57,403.66,132.8,41,2151,-570,-1251
2011-07-01,18.52,13.14,369,1993,4902.76,114.86,293.83,132.8,41,1715,-1020,-1238
2011-10-01,17.86,11.08,418,2341,5403.86,272.41,385.54,132.8,60,2466,-1094,-669
2012-01-01,18.42,10.71,432,2343,5334.26,228.19,324.34,143.2,70,2891,-1744,-964
2012-04-01,18.14,11.37,439,2421,5519.48,219.19,467.8,143.2,58,2495,-1480,-929
2012-07-01,16.59,10.15,418,2518,5059.33,167.12,310.07,143.2,62,3419,-1397,-839
2012-10-01,16.58,10.56,434,2616,5814.88,299.79,377.96,143.2,55,2778,-1278,-789
2013-01-01,18.17,8.07,452,2487,5893.24,249.78,299.08,194,122,4070,-4644,1440
2013-04-01,18.75,8.57,495,2641,5967.91,309.79,434.24,194,115,4612,-5408,1540
2013-07-01,19.29,9.69,514,2663,5508.45,114.82,285.33,194,96,3729,-5461,1447
2013-10-01,19.84,10.2,555,2799,6124.46,243.68,654.13,194,92,4179,-5535,1009
2014-01-01,20.2,9.52,554,2742,6056.44,130.91,460.24,194,109,3266,-2283,-985
2014-04-01,20.55,10.57,580,2822,6028.69,297.13,812.42,194,92,3532,-2049,-1441
2014-07-01,19.73,10.22,576,2921,5392.27,78.64,209.08,194,90,3965,-2757,-801
2014-10-01,17.01,8.64,516,3032,5949.21,28.51,720.88,194,94,3468,-2819,-440
2015-01-01,16.85,7.95,488,2896,5713.23,37.95,84.56,194,108,3683,-2758,-543
2015-04-01,14.45,7.37,440,3044,5739.19,66.22,270.04,194,93,3598,-2875,-623
2015-07-01,12.98,6.82,416,3205,5242.02,91.17,358.66,194,87,3465,-2427,-1203
2015-10-01,13.21,6.77,432,3268,6044.6,290.77,622.52,194,92,4476,-2558,-1119
2016-01-01,14.07,6.76,453,3221,5705.96,402.58,618.76,225,105,3292,-2758,-25
2016-04-01,13.74,6.61,451,3279,5890.41,-40.75,246.56,225,104,3525,-3188,348
2016-07-01,15.03,7.54,500,3329,5225.41,400.49,819.51,225,96,4039,-4165,672
2016-10-01,15.98,7.68,547,3424,6324.78,117.77,272.18,225,105,3891,-4519,484
2017-01-01,15.66,7.43,553,3529,6178.27,316.24,71.57,305,107,5013,-4400,1447
2017-04-01,15.68,7.75,566,3609,6667.18,800.73,1197.23,305,100,4889,-4015,538
2017-07-01,15.59,7.71,574,3682,6209.74,465.11,413.44,305,99,4957,-3166,-354
2017-10-01,14.58,7.1,541,3707,5432.19,459.1,589.82,305,103,5667,-3465,-562
2018-01-01,13.87,6.42,526,3789,5932.9,416.91,311.51,320,112,4157,-4202,-2186
2018-04-01,14.06,6.6,531,3781,6777.47,447.31,491.19,320,109,4600,-4537,-1498
2018-07-01,13.17,5.95,494,3750,6495.11,399.76,319.15,320,117,6235,-5057,-1087
2018-10-01,13.63,5.28,520,3815,6841.23,-645.61,-945.91,320,151,4712,-5768,5638
2019-01-01,13.07,4.03,506,3875,6357.46,253.95,105.45,320,214,5126,-19700,14335
2019-04-01,12.69,3.91,507,3999,6766.22,238.31,68.73,320,213,5325,-19771,16242
2019-07-01,13.46,4.28,549,4080,6238.61,-60.92,47.01,320,203,3953,-20318,16182
2019-10-01,14.37,4.58,597,4153,7326.23,779.31,453.1,320,203,7785,-19353,8294
2020-01-01,13.26,4.03,556,4189,6437.93,161.16,48.2,320,217,6909,-6512,2979
2020-04-01,7.81,2.39,312,3998,5688.35,-613.95,-621.28,320,214,4444,-6654,2259
2020-07-01,6.56,1.86,263,4014,6863.12,163.83,14.7,320,239,7483,-6329,4040
2020-10-01,5.21,1.44,207,3967,7811.45,855,327.83,320,249,7956,-5945,4846
