date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,6.64,0.63,3764,56729,1660.95,488.8,464.06,750,869,-58857,12226,17632
2011-07-01,9.24,0.88,5355,57949,1089.63,-280.68,-290.74,750,876,7456,-24114,28266
2011-10-01,12.71,1.09,6537,51448,7055.36,6042.98,6059.2,750,972,14111,-41136,18399
2012-01-01,12.18,1.02,6333,51979,7488.66,6410.48,6418.23,700,991,-4278,-25625,15906
2012-04-01,10.51,0.91,5631,53598,1498.25,545.64,549.55,700,964,64264,-40237,-24663
2012-07-01,9.64,0.82,5310,55096,481.3,-515.94,-512.68,700,980,13896,-13827,-14639
2012-10-01,8.8,0.77,4896,55613,458.99,-563.94,-550.61,700,955,90684,-25258,-55219
2013-01-01,7.45,0.63,4166,55905,8963.42,8020.49,8019.03,650,1000,33527,6997,-41468
2013-04-01,7.09,0.6,4005,56460,1163.72,232.79,249.46,650,998,12573,-1027,-3380
2013-07-01,6.87,0.59,3944,57423,473.04,-450.47,-445.8,650,975,37758,25980,-41842
2013-10-01,6.89,0.61,4004,58073,469.73,-507.27,-506.31,650,943,-10995,33960,-12870
2014-01-01,7.13,0.62,4167,58417,9679.05,8810.67,8807.82,950,962,17552,16073,-21795
2014-04-01,7.09,0.62,4214,59456,258.14,-603.63,-608.55,950,995,23267,32059,-55591
2014-07-01,7.29,0.63,4444,60978,345.94,-1043.93,-1034.55,950,1009,-6168,18244,-25237
2014-10-01,7.13,0.62,4389,61544,332.27,49.76,-538.49,950,1008,-20807,9608,6869
2015-01-01,7.22,0.61,4460,61752,10967.32,10183.25,10185.93,1200,1046,-24564,9018,10988
2015-04-01,7.44,0.62,4701,63225,356.27,-430.54,-433.54,1200,1059,-23674,-31470,60102
2015-07-01,7.43,0.62,4800,64617,352.06,-401.31,-400.89,1200,1054,9502,-39175,47219
2015-10-01,7.68,0.64,4992,65035,343.84,-430.49,-421.09,1200,1065,29703,-52886,13127
2016-01-01,8.49,0.67,5370,63247,16798.15,16088.74,16075.43,1450,1123,56870,-63650,11135
2016-04-01,8.33,0.65,5352,64250,195.49,-482.51,-484.49,1450,1141,58719,-55815,-2186
2016-07-01,8.31,0.64,5413,65160,215.3,-409.31,-399.95,1450,1165,45948,-68973,18750
2016-10-01,8.92,0.7,5851,65605,190.3,-488.43,-488.49,1450,1146,37971,-75938,48446
2017-01-01,9.59,0.74,6328,65994,9489.32,8889.36,8886.47,1450,1168,44187,-90687,50796
2017-04-01,10.08,0.78,6767,67168,195.66,-425.47,-430.37,1450,1166,10084,-106344,99426
2017-07-01,10.12,0.77,6998,69159,200.63,-440.78,-436.49,1450,1176,750,-106534,105432
2017-10-01,8.89,0.69,6155,69212,203.07,-468.91,-472.34,1450,1165,10214,-107037,103324
2018-01-01,8.57,0.64,5861,68427,14282.48,13659.9,13648.73,1600,1208,3752,-86476,90538
2018-04-01,8.41,0.62,5958,70829,266.98,-411.96,-419.29,1600,1222,-2988,-68571,89027
2018-07-01,8.09,0.62,6022,74441,272.84,-477.49,-467.26,1600,1171,15953,-78399,95505
2018-10-01,8.84,0.69,6657,75339,307.42,-406.13,-413.35,1600,1154,-63202,-55126,138066
2019-01-01,8.9,0.63,6785,76262,13222.61,12486.97,12489.76,1850,1231,-41151,-120237,167165
2019-04-01,8.61,0.62,6908,80260,334.78,-471.63,-457.09,1850,1201,-1294,-165234,164556
2019-07-01,8.75,0.63,7190,82128,717.16,-49.22,-45.76,1850,1209,35647,-199221,167384
2019-10-01,8.69,0.62,7177,82619,182.87,-644.49,-695.18,1850,1217,71791,-226879,158787
2020-01-01,8.49,0.59,7084,83482,14933.33,13680.21,13649.77,1500,1278,47966,-174301,130890
2020-04-01,7.98,0.57,6901,86474,494.96,-444.4,-428.54,1500,1246,38282,-84659,74759
2020-07-01,7.87,0.59,7243,92052,801.3,-85.06,-107.83,1500,1189,-28015,-38057,64013
2020-10-01,7.75,0.57,6611,85319,633.41,-386.53,-368.97,1500,1206,-44093,-30259,78806
