date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,0,0,-572,2658,97.07,-0.59,-8.66,0,67,115,-52,0
2011-07-01,0,0,-76,2724,105.24,8.65,207.07,0,54,123,-489,40
2011-10-01,5.26,3.57,168,3205,121.73,7.81,-80.14,0,47,174,-199,137
2012-01-01,8.66,6.07,287,3316,109.1,12.8,104.42,0,43,208,164,10
2012-04-01,8.57,6.14,287,3350,97.23,-2.5,-1.61,0,40,69,179,30
2012-07-01,6.78,4.81,229,3380,95.89,-1.42,-7.51,0,41,118,-40,146
2012-10-01,1.81,1.43,64,3557,103.3,0.31,-102.98,0,27,101,-224,29
2013-01-01,0.77,0.59,28,3656,103.95,-0.35,91.69,0,29,7,-245,109
2013-04-01,0,0,-50,3625,90.72,-2.83,-0.39,0,25,83,-301,6
2013-07-01,0.53,0.41,19,3710,138.36,50.42,47.28,0,27,69,-225,-1
2013-10-01,1.41,1.16,52,3673,115.39,2.14,-15.69,0,21,-9,-111,-9
2014-01-01,0.16,0.14,6,3685,112.76,16.85,20.32,0,19,44,-167,-64
2014-04-01,0,0,-29,3597,82.18,-9.2,-12,0,20,40,-47,1
2014-07-01,5.16,4.55,201,3890,211.08,75.81,67.63,0,13,2,18,2
2014-10-01,5.99,5.21,236,3948,169.61,47.27,3.06,0,15,103,40,30
2015-01-01,10.41,9.27,434,4169,184.39,70.25,66.99,0,12,118,3,39
2015-04-01,23.75,19.03,1139,4795,694.74,235.19,217.38,0,25,373,-146,41
2015-07-01,28.49,21.73,1575,5528,758.04,292.36,229.23,0,31,805,-659,43
2015-10-01,30.27,21.87,1713,5658,684.5,140.16,46.45,0,38,1009,-1043,13
2016-01-01,30.8,23.15,1855,6024,566.99,175.73,135.88,0,33,1088,-1100,4
2016-04-01,24.61,19.37,1562,6349,524.89,149.97,116.92,0,27,896,-1050,2
2016-07-01,16.2,12.95,1040,6420,475.38,98.96,80.85,0,25,528,-630,-50
2016-10-01,18.91,15.01,1280,6769,546.68,135.66,109.06,0,26,475,-408,-54
2017-01-01,16.35,13.3,1139,6964,418.94,110.97,76.97,0,23,459,-383,-54
2017-04-01,15.15,12.46,1101,7270,421.52,117.8,106.64,0,21,500,-396,-54
2017-07-01,13.05,10.78,961,7363,336.95,80.22,42.53,0,21,514,-393,-4
2017-10-01,11.24,9.37,857,7624,414.12,147.94,98.36,0,20,377,-133,1
2018-01-01,13.86,11.41,1124,8108,527.99,248.03,174.53,0,21,414,-244,2
2018-04-01,14.1,11.51,1192,8457,467.3,134.69,127.68,0,22,325,-350,2
2018-07-01,17.63,14.27,1546,8768,608.31,192.28,150.7,0,24,591,-465,-42
2018-10-01,16.06,12.7,1426,8879,497.65,128.99,1.63,0,26,821,-649,-48
2019-01-01,13.47,10.61,1234,9165,398.39,102.29,104.36,0,27,794,-667,-55
2019-04-01,11.7,9.89,1099,9391,417.66,106.69,90.28,0,18,714,-531,-57
2019-07-01,11.2,9.56,1101,9824,460.07,197.38,164.82,0,17,423,-270,-15
2019-10-01,11.99,10.3,1207,10065,432.16,179.2,74.48,0,16,196,-289,-72
2020-01-01,10.9,9.32,1117,10249,339.07,125.3,97,0,17,265,-339,-76
2020-04-01,12.59,10.09,1320,10484,570.13,164.51,136.81,0,25,551,-124,-143
2020-07-01,16.07,12.48,1839,11447,1061.64,382.96,290.02,0,29,976,-316,-144
2020-10-01,19.85,15.9,2441,12300,909.1,373.86,239.21,0,25,1354,-860,-85
