date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,11.8,6.94,16977,143924,3723.62,174.63,145.01,2500,70,573,-10,-136
2011-07-01,12.84,7.62,19262,150000,3925.05,263.33,209.59,2500,68,848,-380,-121
2011-10-01,10.47,6.24,17806,170087,3672.23,67.26,50.94,2500,67,699,-314,-117
2012-01-01,11.44,6.41,17625,154099,4166.96,249.59,200.77,3000,79,929,-971,-63
2012-04-01,11.9,6.96,18954,159331,4034.3,231.87,190.72,3000,71,780,-999,63
2012-07-01,9.84,5.46,15952,162064,4457.58,309.71,106.31,3000,80,1068,-763,171
2012-10-01,10.28,6.12,19402,188779,3867.09,165.86,120.54,3000,67,870,-791,207
2013-01-01,10.84,6.28,20895,192733,4239.26,273.1,229.79,3500,72,765,-236,-96
2013-04-01,10.64,6.36,21246,199680,4121.39,213.54,168.3,3500,66,945,-333,-186
2013-07-01,12.61,7.56,26068,206773,4461.72,279.5,224.92,3500,66,882,-294,-249
2013-10-01,12.4,7.6,26558,214128,4156.29,134.55,130.66,3500,63,1184,-526,-347
2014-01-01,12.5,7.32,27283,218343,4438.17,316.01,275.3,4000,70,1367,-906,-105
2014-04-01,12.65,7.76,28440,224738,4227.01,267.44,209.6,4000,63,1298,-966,-13
2014-07-01,12.35,7.44,28757,232791,4564.23,290.93,253.26,4000,66,1295,-1117,83
2014-10-01,11.46,6.96,27258,237820,4221.26,181.34,138.95,4000,64,1174,-1516,341
2015-01-01,11.82,7.04,28756,243256,4550.56,348.12,287.63,5200,68,1067,-1485,122
2015-04-01,12.07,7.6,30454,252326,4376.62,344.98,270.8,5200,58,1087,-1409,-70
2015-07-01,12.11,7.38,31735,262035,4897.26,364.06,300.79,5200,64,918,-1303,102
2015-10-01,11.07,7.06,30365,274244,4473.19,129.57,80.82,5200,56,1115,-814,-372
2016-01-01,12.33,7.86,35047,284244,4994.72,312.35,376.67,6800,57,1121,-1018,-200
2016-04-01,11.72,7.44,33774,288081,4727.05,370.55,291.89,6800,57,1453,-1156,10
2016-07-01,11.65,7.46,34615,297064,5059.23,421.5,307.29,6800,56,1619,-1299,-369
2016-10-01,13.36,8.67,39977,299186,4810.05,154.2,220.77,6800,54,1488,-1333,-402
2017-01-01,11.76,7.4,35161,298924,5142.91,254.75,246.4,7000,58,1358,-1575,-361
2017-04-01,12.28,7.95,38062,309913,4928.23,375.76,280.79,7000,54,1509,-1528,-477
2017-07-01,13.18,8.3,41293,313343,5533.72,401.44,377.47,7000,56,968,-1359,-318
2017-10-01,11.96,7.87,38161,319186,4897.06,262.79,137.02,7000,50,1086,-846,-499
2018-01-01,11.67,7.23,37559,321744,5483.23,360.4,319.43,7500,59,1106,-118,-186
2018-04-01,11.13,7,36816,330785,5135.73,341.66,262.56,7500,57,1091,-1299,-25
2018-07-01,13.32,8.19,46100,346105,5454.92,362.5,618.82,7500,59,1526,-1725,-43
2018-10-01,13.24,8.01,44309,334626,4897.42,298.44,193.46,7500,62,1969,-2719,700
2019-01-01,13.08,7.67,44222,338033,5410.51,419.51,368.08,7500,67,1703,-2664,215
2019-04-01,12.27,7.36,41923,341634,5131.78,315.8,231.32,7500,63,1707,-1788,-11
2019-07-01,8.04,4.8,28079,349446,5312.62,320.61,244.64,7500,64,2104,-1743,68
2019-10-01,7.58,4.65,26825,353906,5231.4,205.13,115.85,7500,60,1793,-1373,-568
2020-01-01,8.87,5.13,32011,360970,5753.18,497.74,449.81,8000,69,2017,-2577,253
2020-04-01,9.44,5.27,34961,370360,5677.47,416.35,325.84,8000,75,1779,-2445,1568
2020-07-01,7.69,4.42,29118,378747,6102.08,433.04,525.6,8000,72,1054,-2658,1357
2020-10-01,7.58,4.62,28952,381853,5519.4,205.29,76.34,8000,62,920,-1925,664
