date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,8.25,7.04,389,4711,63.14,9.11,11.42,0,17,24,-8,-7
2011-07-01,9.59,8.14,463,4834,66.67,11.62,16.68,0,18,17,-24,-7
2011-10-01,3.6,3.14,290,8061,60.14,3.79,-12.99,0,15,15,-26,4
2012-01-01,2.36,2.14,191,8115,73.28,5.44,12.07,0,10,-12,-122,27
2012-04-01,0.73,0.66,59,8059,68.44,-8.98,-7.41,0,11,-16,-138,8
2012-07-01,0,0,-81,8066,75.24,-4.85,-3.3,0,11,-29,-120,9
2012-10-01,1.65,1.41,135,8186,64.94,-0.56,20.28,0,17,-33,-111,15
2013-01-01,1.57,1.35,130,8284,75.29,1.83,13.95,0,16,-38,-18,38
2013-04-01,1.07,0.92,87,8165,71.46,-2.09,-10.7,0,17,-52,47,32
2013-07-01,2.32,1.98,189,8143,81.14,5.88,14.8,0,17,-42,71,36
2013-10-01,0.85,0.69,70,8186,66.41,-0.07,0.1,0,24,-22,-36,93
2014-01-01,0,0,-81,8119,69.19,-6.09,-8.31,0,26,-46,-37,143
2014-04-01,0,0,-8,8112,67.95,-4.9,1.54,0,28,-41,-161,183
2014-07-01,0,0,-128,8112,78.8,4.68,0.96,0,47,-24,-284,365
2014-10-01,0,0,-129,8154,81.21,2.43,2.31,0,58,-15,-221,432
2015-01-01,1.15,0.74,95,8322,97.11,11.09,27.47,0,55,-7,-245,357
2015-04-01,3.09,2.03,262,8483,96,9.44,24.77,0,52,4,-191,326
2015-07-01,2.44,1.81,222,9095,80.75,-9.67,-5.08,0,34,-22,-72,143
2015-10-01,1.9,1.52,180,9482,77.03,0.66,-12.26,0,25,-59,-54,55
2016-01-01,0.03,0.03,3,9505,80.43,-10.72,-3.74,0,24,-51,-114,72
2016-04-01,0,0,-269,9344,71.5,-22.57,-18.96,0,25,-63,-88,80
2016-07-01,0,0,-294,9262,66.2,-22.7,-14.56,0,25,-72,-176,84
2016-10-01,0,0,-717,6459,68.4,-29.51,-5.58,0,36,-124,-110,80
2017-01-01,0,0,-668,9256,96.57,-4.11,9.69,0,26,-129,21,67
2017-04-01,0,0,-457,9326,120.81,11.38,14.3,0,25,-101,31,62
2017-07-01,0,0,-536,9237,92.7,-8.06,-9.15,0,26,-119,48,59
2017-10-01,0,0,-60,6697,112.42,-23.03,-28.03,0,38,-69,33,27
2018-01-01,0,0,-267,6216,114.98,-29.26,-25.27,0,44,-58,-29,36
2018-04-01,0,0,-321,7976,110.74,-7.77,8.64,0,35,-42,-46,37
2018-07-01,0,0,-223,7950,109.3,-7.84,-7.42,0,37,4,-35,30
2018-10-01,0,0,-128,8123,108.81,-15.03,3.87,0,39,68,-121,24
2019-01-01,1.09,0.64,89,8150,123.29,3.37,8.14,0,71,94,-73,409
2019-04-01,2.28,1.35,187,8214,113.35,-5.44,18.16,0,69,84,-409,345
2019-07-01,2.24,1.31,183,8131,111.45,-30.96,-7.79,0,71,111,-445,344
2019-10-01,0,0,-903,7145,109.95,-42.07,-157.28,0,91,74,-364,344
2020-01-01,0,0,-671,7497,122.36,-0.82,43.71,0,80,18,-392,-58
2020-04-01,0,0,-832,7426,117.86,-2,-7.36,0,83,39,-48,-2
2020-07-01,0,0,-1088,7125,118.43,-16.26,-45.47,0,89,2,7,-2
2020-10-01,0,0,-120,7458,127.61,-2.85,-4.17,0,88,18,-33,-11
