date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,1.23,0.99,10,835,20.55,-4.63,-2.73,0,25,-2,0,0
2011-07-01,0,0,-8,795,34.72,0.17,-1.34,0,25,0,0,0
2011-10-01,0,0,-113,795,64.51,-9.86,-20.24,0,25,0,0,0
2012-01-01,0,0,-170,670,10.75,-16.86,-15.27,0,19,-53,-18,6
2012-04-01,0,0,-197,631,14.74,-13.34,-9.09,0,23,-45,14,6
2012-07-01,0,0,-233,588,25.44,-9.61,-9.56,0,32,-52,28,9
2012-10-01,0,0,-310,581,81.16,3.13,-49.87,0,74,-65,-37,124
2013-01-01,0,0,-288,544,24.99,-7.49,-8.64,0,99,-8,-23,123
2013-04-01,0,0,-321,471,25.26,-10.93,-18.6,0,117,-17,-18,124
2013-07-01,0,0,-333,418,22.58,-11.83,-11.09,0,124,-32,-46,122
2013-10-01,0,0,-108,1363,105.24,10.22,-5.32,0,48,-32,39,4
2014-01-01,0,0,-51,1405,71.17,3.13,9.2,0,36,-9,19,-21
2014-04-01,0.26,0.19,4,1439,83.31,5.13,2.88,0,39,5,-29,-23
2014-07-01,4.59,3.37,70,1515,99.01,7.79,9.49,0,36,22,-25,-24
2014-10-01,13.85,10.48,226,1633,189.77,50.87,45.06,0,32,84,3,-37
2015-01-01,12.31,10,201,1630,72.35,1.56,2.3,0,23,51,-36,-17
2015-04-01,12.09,10,196,1619,113.17,6.67,0.3,0,21,26,-26,-45
2015-07-01,12.65,11.01,215,1701,128.32,15.34,16.37,0,15,47,24,-65
2015-10-01,5.46,4.33,94,1716,173.06,16.23,14.37,0,26,49,-31,-45
2016-01-01,6.89,5.34,120,1739,99.62,0.9,5.5,0,29,86,9,-45
2016-04-01,11.07,8.67,204,1839,174.46,34.28,25.93,0,27,153,3,-16
2016-07-01,12.99,10.62,249,1918,182.68,29.35,27.26,0,22,142,-35,4
2016-10-01,12.62,9.76,246,1950,238.35,49.13,10.98,0,29,154,-38,0
2017-01-01,14.83,11.54,304,2051,210.17,38.08,30.03,0,28,173,-56,0
2017-04-01,18.45,13.85,414,2242,276.72,64.5,65.58,0,33,226,-23,15
2017-07-01,15.16,11.65,346,2284,164.72,8.46,7.99,0,30,206,-286,22
2017-10-01,19.05,13.09,467,2452,316,67.91,59.19,0,45,270,-288,25
2018-01-01,17.44,12.49,436,2499,219.92,8.01,15.25,122,39,225,-249,25
2018-04-01,15.02,11.81,448,2982,299.65,81.14,66.56,122,27,204,-312,16
2018-07-01,19.06,15.28,606,3179,316.57,72.4,57.78,122,25,278,-117,16
2018-10-01,18.81,15.07,674,3586,345.54,92.76,83.12,122,25,225,-139,105
2019-01-01,21.41,17.36,804,3752,246.36,48.44,53.91,155,23,271,-332,164
2019-04-01,19.98,16.23,789,3950,370.52,87.01,68.63,155,23,338,-299,115
2019-07-01,21.63,17.44,936,4325,421.6,122.36,90.52,155,24,413,-560,106
2019-10-01,19.7,15.31,882,4477,407.66,134.52,64.61,155,28,508,-588,10
2020-01-01,21.8,16.98,1020,4680,299.86,103.55,81.84,154,28,483,-367,-53
2020-04-01,20.07,16.31,960,4786,326.26,87.88,58.65,154,23,330,-372,-65
2020-07-01,16.91,13.99,847,5006,311.11,94.04,59.96,154,20,277,-221,-67
2020-10-01,16.17,13.4,832,5146,362.86,88.28,48.91,154,20,220,-203,-55
