date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,13.25,1.38,10217,77122,57796.48,3703.34,3093.82,2000,862,86699,-93425,-4000
2011-07-01,11.86,1.19,8944,75433,62301.74,1298.77,952.96,2000,896,94156,-94823,-6090
2011-10-01,10.92,1.15,8931,81785,56813.08,1691.81,1197.07,2000,851,95805,-91010,-6759
2012-01-01,5.25,0.59,4742,90315,50374.33,3540.3,4083.96,1500,789,97067,-83208,-6759
2012-04-01,5.26,0.57,4615,87789,60205.76,2533.7,2162.15,1500,826,79764,-68056,-8962
2012-07-01,5.76,0.67,5745,99763,77903.27,3229.31,2436.6,1500,759,93905,-72017,-7481
2012-10-01,5.65,0.65,5822,103070,80647.38,2200.48,1503.09,1500,764,119819,-86757,-6812
2013-01-01,4.65,0.54,5034,108344,85076.4,4093.96,3252.18,850,755,121715,-108482,-6812
2013-04-01,5.39,0.55,5058,93796,65304.05,2355.62,2288.12,850,852,126729,-123290,-5948
2013-07-01,4.95,0.51,4775,96389,64964.72,2871.1,2113.25,850,846,117288,-114438,-7638
2013-10-01,4.81,0.47,4562,94851,61792.08,366.17,146.45,850,914,117288,-124908,-4167
2014-01-01,5.24,0.51,4986,95207,66001.56,4164.3,4203.64,1800,895,88108,-88167,-7769
2014-04-01,6.15,0.62,6216,101093,73507.75,5506.94,4343.92,1800,861,81959,-79516,-2618
2014-07-01,6.29,0.64,6587,104696,63723.76,2369.91,2258.24,1800,854,83609,-89146,-789
2014-10-01,6.02,0.62,6687,111025,65624.43,768.15,505.52,1800,862,89463,-73922,-3550
2015-01-01,5.63,0.62,6955,123446,71529.53,5189.06,4501.34,1800,800,91638,-92715,296
2015-04-01,5.86,0.6,6700,114365,68307.09,3503.35,4044.55,1800,870,90729,-90843,1088
2015-07-01,5.57,0.58,6585,118156,69550.7,2934.88,2455.82,1800,855,82561,-79404,1778
2015-10-01,5.12,0.53,6056,118229,60749,-1052.11,-162.35,1800,871,52882,-71767,-526
2016-01-01,7.85,0.8,9938,126640,68277.1,4003.99,3904.98,1200,819,75782,-55767,-11983
2016-04-01,6.81,0.74,9372,137651,63194.44,2841.02,2507.7,1200,774,62340,-55062,-7270
2016-07-01,7.17,0.8,10440,145577,70405.28,2740.28,3661.83,1200,748,44086,-44136,1807
2016-10-01,7.71,0.78,10271,133221,59150.71,-5609.35,-4349.41,1200,835,48344,-29341,5529
2017-01-01,4.96,0.52,6902,139254,78048.97,5885.19,6309.59,2000,810,19471,-36902,17941
2017-04-01,4.74,0.52,7157,150873,63737.46,3533.53,2659.14,2000,767,16419,-32989,22767
2017-07-01,4.1,0.45,6330,154335,65605.79,2101.08,2000.48,2000,764,14070,-33901,24974
2017-10-01,3.97,0.42,5831,146795,63351.48,-2004.83,-1562.32,2000,808,16082,-38354,15582
2018-01-01,3.53,0.35,4949,140328,67507.3,3809.77,4286.1,2650,850,4782,-38169,32019
2018-04-01,5.9,0.59,8327,141170,80473.08,12956.48,9562.98,2650,854,15331,-28392,24213
2018-07-01,5.53,0.57,8129,147097,64684.96,2340.41,2024.08,2650,829,32648,-34237,10893
2018-10-01,5.76,0.58,8322,144511,65826.66,788.31,2104.58,2650,849,19561,-44110,18330
2019-01-01,5.45,0.58,8609,157840,68920.45,3232.88,4552.13,2650,795,67584,-56671,-669
2019-04-01,2.86,0.33,4875,170299,70503.61,1871.52,2014.56,2650,745,83564,-62266,-20917
2019-07-01,2.54,0.3,4572,179688,71239.62,1119.63,1625.93,2650,717,76037,-64131,-22020
2019-10-01,2.74,0.31,4887,178335,60254.37,-986.11,145.43,2650,738,86444,-56652,-12066
2020-01-01,2.31,0.25,3800,164331,89911.18,2044.9,3167.25,2500,798,48920,-39271,-10529
2020-04-01,2.51,0.28,4497,178971,68720.45,3344.68,3012.76,2500,749,24222,-37050,9190
2020-07-01,2.64,0.31,4979,188733,70227.73,1251.37,1417.49,2500,725,20314,-37358,19216
2020-10-01,3.02,0.38,6329,209474,67756.31,2905.9,1690.34,2500,672,29188,-46597,3449
