date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,11.81,1.55,3350,28359,22748.43,1613.28,1224.3,1200,663,5699,-2546,-1582
2011-07-01,13.51,1.77,3822,28294,26387.6,1307.56,988.17,1200,661,3890,1853,-798
2011-10-01,13.71,1.8,4134,30153,27883.18,1475.32,1011.18,1200,663,3924,748,-1123
2012-01-01,16.7,2.14,5331,31932,28128.83,1054.21,807.95,1250,681,-757,274,-109
2012-04-01,15.15,1.85,4943,32624,27680.05,1535.45,1123.7,1250,720,4280,-4111,996
2012-07-01,15.97,2.09,6007,37610,28214.04,1709.17,1302.75,1250,663,-3007,-4751,3349
2012-10-01,16.52,2.04,6169,37345,29128.58,1177.81,877.67,1250,709,-1801,-3533,4058
2013-01-01,17.4,1.76,6981,40121,28069.09,1326.25,825.81,1000,821,274,-1922,712
2013-04-01,18.88,1.67,6812,36082,29487.73,1265.06,977.09,1000,962,10209,-12961,3274
2013-07-01,17.81,1.62,6728,37781,29592.15,1592.26,1214.14,1000,934,13794,-12250,-2201
2013-10-01,14.71,1.32,5640,38333,30421.4,1459.57,869.1,1000,961,12960,-10395,-3200
2014-01-01,13.43,1.22,5379,40058,30030.91,1313.14,980.37,1450,946,15111,-15678,-1382
2014-04-01,14.41,1.4,6384,44306,31513.39,1780.18,1352.98,1450,883,12856,-8971,-4610
2014-07-01,11.98,1.2,5688,47469,30226.91,1174.35,899.8,1450,853,18710,-14558,-1311
2014-10-01,12.22,1.21,5961,48781,33234.03,665.95,769.93,1450,873,27406,-23885,-1211
2015-01-01,11.81,1.19,6053,51253,33034.32,1349.02,946.39,1550,858,25832,-22094,-1414
2015-04-01,12.26,1.21,6332,51668,33902.6,1831.63,1427.17,1550,874,23457,-20620,-1547
2015-07-01,11.59,1.15,6280,54188,35553.19,1478.76,1118.15,1550,871,20982,-20825,-956
2015-10-01,11,1.05,5915,53754,34413.5,942.27,635,1550,909,24332,-20659,-813
2016-01-01,10.42,1.01,5840,56032,35298.65,1156.71,880.1,1650,892,28666,-28144,-667
2016-04-01,8.97,0.92,5434,60571,35391.1,1920.78,1495.74,1650,846,28150,-27441,-527
2016-07-01,9.47,1.08,6635,70081,37034.08,2408.66,1817.23,1650,744,32323,-29189,-961
2016-10-01,12.56,1.17,7396,58894,36089.63,825.94,508.63,1650,933,31026,-30134,-941
2017-01-01,14.01,1.3,8216,58653,40318.99,2080.05,1592.98,2300,941,17415,-17677,-231
2017-04-01,14.28,1.37,9064,63489,35426.56,2650.97,2105.09,2300,905,15275,-17751,4719
2017-07-01,13.96,1.34,9049,64804,35929.71,2057.93,1554.16,2300,908,10547,-18367,5211
2017-10-01,14.29,1.37,9338,65367,39068.17,1343.26,968.28,2300,901,-3160,-6042,5012
2018-01-01,13.98,1.26,8577,61340,36812.09,1479.58,1101.64,2000,966,3702,-8906,5100
2018-04-01,13.41,1.21,8422,62798,39051.9,2602.64,1899.64,2000,966,-3481,2244,-409
2018-07-01,11.93,1.13,7939,66554,35880.82,2113.39,1515.62,2000,919,-3898,5759,-1447
2018-10-01,10.45,1.05,7522,72003,38205.93,898.13,631.02,2000,862,2464,1445,-449
2019-01-01,9.11,0.95,6970,76496,38177.78,1288.06,992.01,1500,828,3724,-2181,-1030
2019-04-01,6.84,0.76,5755,84181,40244.4,1459.59,1070.49,1500,774,9884,-9601,-553
2019-07-01,6.18,0.72,5586,90452,41696.29,1692.48,1224.92,1500,736,22666,-22804,-401
2019-10-01,6.32,0.68,5311,83982,40538.83,610.21,439.49,1500,808,21965,-23290,-1164
2020-01-01,7.67,0.81,6439,83949,44194.31,1788.99,1375.93,2200,834,23512,-21814,-1419
2020-04-01,8.5,0.93,7623,89716,41522.48,2895.3,2118.5,2200,799,20884,-15213,-3632
2020-07-01,8.41,0.94,7827,93057,41677.65,1231.53,925.71,2200,779,11582,-6720,-2865
2020-10-01,8.71,0.93,7893,90596,45261.14,860.39,601.9,2200,823,12432,-8256,-2962
