date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,2.5,0.33,1040,41622,3326.09,3141.26,3141.28,700,654,-8172,-1350,8772
2011-07-01,5.56,0.75,2356,42399,134.59,-20.07,-20.07,700,643,-5058,-1468,4647
2011-10-01,8.81,1.16,3861,43821,26.93,-173.18,-173.19,700,656,-12001,6582,6946
2012-01-01,10.85,1.44,4860,44789,-89.89,-200.49,-200.49,600,650,-15425,7938,8411
2012-04-01,7.46,0.9,3292,44106,1942.03,1771.42,1771.42,600,727,-4433,6082,-543
2012-07-01,6.1,0.67,2725,44692,62.4,-121.83,-121.85,600,804,-513,1041,3031
2012-10-01,6.61,0.81,3012,45589,32.78,-218.18,-218.19,600,718,2300,931,-4440
2013-01-01,7.16,0.91,3394,47384,16.66,-119.49,-119.52,200,683,2680,4286,-6461
2013-04-01,7.21,0.89,3359,46607,1880.2,1694.79,1680.87,200,706,8214,7688,-13152
2013-07-01,7.46,0.9,3522,47225,69.65,-111.94,-111.94,200,725,-786,10883,-11394
2013-10-01,4.48,0.56,2142,47775,-9.19,-96.41,-99.95,200,696,363,3314,-1343
2014-01-01,3.84,0.45,1852,48297,692.21,538.54,538.54,700,761,505,-2332,3206
2014-04-01,5.47,0.63,2663,48712,113.44,-114.88,-114.88,700,767,-4314,-4852,8530
2014-07-01,6.92,0.79,3519,50818,145.85,-38.32,-38.32,700,779,-1478,-4033,10339
2014-10-01,8.37,0.94,4292,51313,-0.77,12.07,11.47,700,786,-5213,-1055,7927
2015-01-01,10.22,1.07,5363,52500,1672.69,1574.64,1574.73,1000,859,-4219,-692,4094
2015-04-01,12.56,1.35,6974,55528,71.59,-11.89,-20.67,1000,832,-10371,-2550,10811
2015-07-01,11.98,1.26,6833,57055,134.18,56.09,56.09,1000,852,-4973,-4926,5343
2015-10-01,10.23,1.03,5819,56885,-112.83,-340.86,-343.81,1000,894,321,-11459,11283
2016-01-01,9.53,0.85,5401,56657,2174.96,2028.85,2028.85,800,1006,-1167,-20160,25278
2016-04-01,6.37,0.57,3683,57822,43.64,-55.04,-56.15,800,1010,9533,-22101,17985
2016-07-01,6.74,0.6,3955,58667,61.08,-114.22,-114.23,800,1019,-8937,-17159,30354
2016-10-01,8.28,0.75,5019,60610,11565.66,11550.19,11536.39,800,966,-256,-21420,21086
2017-01-01,10.03,0.87,6182,61617,1290.07,1074.93,1074.97,1600,1021,-5660,-13325,17393
2017-04-01,11.36,1.03,7585,66797,59.02,-80.94,-80.93,1600,971,-26840,-282,24678
2017-07-01,11.8,0.98,8091,68559,2546.06,2411.64,2413.36,1600,1022,-6421,-8065,13498
2017-10-01,13.23,1.05,9155,69193,37.83,-154.55,-261.73,1600,1078,-41992,410,40752
2018-01-01,14.31,1.05,10098,70562,3053.05,2855.45,2855.44,1800,1181,-33812,-6131,36477
2018-04-01,14.51,1.08,10872,74951,108.83,-53.04,-53.04,1800,1095,-18445,-25512,42683
2018-07-01,14.82,1.08,11534,77816,69.81,-86.35,-86.35,1800,1116,-20045,-22935,43445
2018-10-01,12.27,0.83,9502,77456,1636.7,654.51,655.04,1800,1207,-30053,-18300,50271
2019-01-01,13.24,0.83,10578,79874,1862.89,1712.04,1712.22,2900,1319,-29762,-14272,50732
2019-04-01,13.26,0.81,11184,84328,81.66,-109.55,-109.55,2900,1353,-28835,-21738,51076
2019-07-01,14.11,1.2,12467,88346,87.95,-80.22,-80.23,2900,1068,-42784,-20008,61659
2019-10-01,16.89,1.39,15165,89785,2479.65,2288.51,1965.83,2900,1107,-13197,-19872,34117
2020-01-01,10.11,0.67,8498,84039,2500.29,2243.96,2243.96,3000,1411,-28074,-11406,51559
2020-04-01,12.76,0.93,11679,91516,99.31,-96.26,-96.24,3000,1263,-33063,4169,45604
2020-07-01,12.64,0.91,12077,95527,60.27,-103.06,-103.06,3000,1282,-44436,5815,48600
2020-10-01,15.39,1.23,15494,100696,19.83,-119.8,-119.99,3000,1151,-21831,1165,31314
