date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,28.18,10.13,356,1262,269.29,15.44,20.41,90.06,179,208,-43,13
2011-07-01,32.58,13.1,390,1198,289.95,18.62,22.61,90.06,149,122,-50,-12
2011-10-01,34.3,13.74,460,1340,327.3,14.85,25.67,90.06,147,22,-40,5
2012-01-01,33.79,15.84,490,1451,326.72,18.24,20.51,48.7,113,-28,-25,-15
2012-04-01,29.26,14.93,447,1527,333.26,17.55,12.56,48.7,96,-155,-30,-3
2012-07-01,26.99,12.68,448,1658,334.52,17.48,22.77,48.7,113,-6,-16,-1
2012-10-01,16.34,6.91,264,1617,333.24,6.62,-7.4,48.7,135,43,-14,-1
2013-01-01,16.06,7.14,274,1706,333.8,26.32,22.09,51.02,124,99,-9,-16
2013-04-01,16.5,7.79,300,1816,340.91,22.21,17.78,51.02,111,135,-29,-29
2013-07-01,14.45,7.08,278,1925,335.97,23.27,19.23,51.02,103,15,-63,-7
2013-10-01,19.63,8.92,394,2007,361.63,15.46,15.56,51.02,115,46,-81,3
2014-01-01,18.92,9.31,397,2100,360.4,28.17,23.57,25,99,11,-74,9
2014-04-01,19.27,9.37,432,2244,369.16,26.85,24.85,25,101,72,-84,4
2014-07-01,20.35,9.2,460,2259,400.34,28.78,24.16,25,116,178,-88,-18
2014-10-01,10.46,5.8,365,3488,403.92,11.13,17.88,25,79,291,-175,344
2015-01-01,10.77,6.9,385,3574,402.77,25.57,28.75,91.6,55,161,-212,344
2015-04-01,10.17,6.34,372,3662,435.15,16.73,22.56,91.6,59,192,-221,348
2015-07-01,9.89,6.15,373,3770,501.8,29.37,25.81,91.6,60,50,-199,371
2015-10-01,10.54,5.98,407,3862,605.44,48.89,26.1,91.6,75,-27,-58,-1
2016-01-01,10.6,5.48,411,3874,596.04,33.52,28.79,26.72,92,356,-8,-1
2016-04-01,10.17,5.38,403,3957,642.63,26.59,23.16,26.72,88,276,17,-20
2016-07-01,11.25,6.09,436,3874,715.83,34.34,31.06,26.72,84,241,-12,-72
2016-10-01,10.74,5.49,425,3962,750.23,27.45,25.26,26.72,95,229,-154,-62
2017-01-01,10.94,5.85,445,4069,809.38,37.85,35.76,40.65,87,40,-192,-72
2017-04-01,12.22,6.48,515,4212,807.12,53.98,37.63,40.65,89,94,-160,-54
2017-07-01,12.92,6.95,568,4394,862.94,51.32,43.25,40.65,86,119,-133,-6
2017-10-01,10.28,4.86,448,4358,908.16,53.96,-18.2,40.65,112,184,-278,134
2018-01-01,10.79,5.28,488,4523,976.8,47.48,46.65,156.25,104,113,-216,147
2018-04-01,10.01,4.96,464,4635,1024.02,54.49,37.59,156.25,102,121,-253,150
2018-07-01,10.6,5.69,497,4689,1087.08,67.35,57.19,156.25,86,128,-223,113
2018-10-01,14.71,6.09,696,4733,1157.54,66.23,33.18,156.25,141,281,-29,-55
2019-01-01,14.67,6.11,702,4782,1061.03,55.94,48.83,214.95,140,695,-134,-58
2019-04-01,17.5,7.46,892,5096,1126.05,95.92,71.84,214.95,135,797,-182,-90
2019-07-01,20.14,9.28,1115,5537,1116.56,88.88,111.39,214.95,117,738,-189,-44
2019-10-01,19.3,7.87,1002,5194,1341.44,94.62,3.51,214.95,145,732,-216,-134
2020-01-01,21.16,8.94,1115,5272,1413.11,81.33,73.73,32.71,136,280,-181,-134
2020-04-01,19.18,8.16,1077,5615,1480.6,101.61,72.26,32.71,135,182,-133,-134
2020-07-01,16.45,6.82,979,5949,1586.23,115.32,87.44,32.71,141,388,-142,-140
2020-10-01,19.49,8.01,1225,6286,1741.55,112.85,66.38,32.71,143,592,-99,-32
