date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,14.25,5.77,11361,79716,14391.89,268.56,306.8,1588.79,147,2246,2458,-5600
2011-07-01,11.97,4.41,9720,81178,13006.3,484.76,293.52,1588.79,171,2055,-946,-3383
2011-10-01,10.45,4.2,9327,89226,13170.35,420.74,101.97,1588.79,149,1337,-1448,704
2012-01-01,11.1,4.52,9648,86936,13588.05,379.61,182.42,1588.79,145,754,180,-351
2012-04-01,7.9,2.9,6945,87895,12684.73,397.55,58.98,1588.79,172,488,-2091,5004
2012-07-01,10.48,3.6,9893,94373,11513.36,408.45,563.84,1588.79,191,1668,-1221,3882
2012-10-01,8.23,2.78,8763,106467,13120.17,81.12,39.52,1588.79,196,4132,-1433,3407
2013-01-01,8.61,3.34,9482,110131,11537.42,303.85,247.84,1635.51,158,2572,-116,1996
2013-04-01,10.55,4.16,12052,114209,9530.19,272.92,270.17,1635.51,154,2952,-300,-797
2013-07-01,7.4,2.88,8624,116499,10216.76,183.79,161.78,1635.51,157,1959,-474,-1509
2013-10-01,9.16,3.9,11170,122007,10683.33,211.47,166.42,1635.51,135,348,-590,-2125
2014-01-01,7.26,3.31,8859,121952,12606.67,-16.39,-61.11,1933.96,120,1080,-2284,-1534
2014-04-01,7.92,3.34,10267,129640,11627.32,500.23,408.96,1933.96,137,433,-5276,485
2014-07-01,7.51,2.88,9692,129051,9196.6,435.58,213.77,1933.96,155,1367,-6327,2188
2014-10-01,8.25,3.13,10613,128704,9704.83,-98.33,317.7,1933.96,137,2397,-7788,3487
2015-01-01,8.69,3.18,10969,126220,7247.16,22.12,106.3,1952.38,138,2270,-7450,4571
2015-04-01,6.66,2.32,8587,128954,6264.09,190,182.59,1952.38,146,2271,-7047,6056
2015-07-01,5.8,1.97,7460,128617,7482.52,2.87,19.58,1952.38,150,742,-6177,4858
2015-10-01,5.72,1.89,7529,131589,7275.64,323.53,284.31,1952.38,151,-1597,-5845,6808
2016-01-01,7.63,2.41,10164,133254,7261.49,450.98,228.71,2548.08,159,-2745,-5642,7110
2016-04-01,9.6,3.48,13499,140642,8733.38,193.64,254.47,2548.08,142,-1806,-3421,4495
2016-07-01,11.51,4.32,16581,144026,7996.1,301.96,279.39,2548.08,135,-710,-2388,3835
2016-10-01,12.27,4.55,18517,150913,9671.48,-7.42,106.29,2548.08,138,-1077,-1168,2001
2017-01-01,12.07,4.18,18176,150587,9830.32,50.13,-12.67,2572.82,153,-1379,-173,1740
2017-04-01,11.39,4.52,18084,158707,10701.29,206.57,213.51,2572.82,122,-238,1667,1451
2017-07-01,10.3,3.99,17173,166663,9387.13,425.05,250.52,2572.82,133,-125,1080,-620
2017-10-01,6.82,2.51,11084,162573,11599.53,142.79,386.67,2572.82,144,-1081,977,799
2018-01-01,1.33,0.47,2079,156460,11695.21,478.41,271.83,2990.2,160,978,-58,-938
2018-04-01,1.78,0.65,2969,166450,10673.52,11.38,75.02,2990.2,151,-855,-1792,-568
2018-07-01,0.86,0.26,1406,162910,13001.77,2.68,-7.01,2990.2,188,-2737,-4178,5313
2018-10-01,3.82,1.62,6482,169870,12715.92,229.28,537.82,2990.2,129,-943,-2990,2066
2019-01-01,7.22,2.9,11877,164485,9907.15,151.64,71.53,3019.8,142,-663,-574,32
2019-04-01,3.57,1.36,5886,164648,10792.15,446.17,252.68,3019.8,156,-1293,-251,452
2019-07-01,4.2,1.63,6995,166518,8902.18,520.76,201.69,3019.8,150,2361,36,-3275
2019-10-01,9.57,3.89,17212,179935,10132.47,421.5,229.15,3019.8,146,3078,-449,-2123
2020-01-01,15.17,6.1,28220,186056,10111.74,600.62,809.8,4000,148,2631,-3528,1467
2020-04-01,19.24,8.18,37678,195829,9100.25,550.32,854.91,4000,135,4141,-5513,2432
2020-07-01,20.95,8.94,42717,203868,7468.91,522.87,523.27,4000,134,3316,-5395,3065
2020-10-01,13.98,5.9,28749,205710,9636.91,205.28,-335.13,4000,137,2285,-4905,2577
