date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,0,0,-732,2629,35.4,-0.64,-14.69,0,103,-14,-128,164
2011-07-01,0,0,-786,2570,32.11,-1.74,-5.72,0,107,-13,-132,144
2011-10-01,26.6,22.48,1093,4107,132.74,28.04,159.44,0,18,-35,-37,38
2012-01-01,30.53,28.27,1189,3895,34.19,1.14,2.04,0,8,-4,-101,35
2012-04-01,33.81,31.56,1323,3914,35.89,-2.35,0.79,0,7,16,-104,0
2012-07-01,34.26,31.76,1321,3857,32.17,-4.9,-5.69,0,8,3,-85,0
2012-10-01,0.67,0.38,29,4258,94.31,12.68,5.43,0,79,37,-396,320
2013-01-01,1.58,0.95,68,4329,45.68,0.61,6.37,0,66,16,-323,290
2013-04-01,1.9,1.23,87,4595,42.53,2.08,-1.83,0,55,22,-325,293
2013-07-01,1.43,0.92,65,4522,38.64,-3.91,-6.61,0,55,28,-322,293
2013-10-01,0.31,0.19,14,4611,86.95,10.54,4.27,0,65,9,-17,3
2014-01-01,1.12,0.7,54,4835,36.14,0.21,11.45,0,59,29,-22,33
2014-04-01,4.63,2.9,226,4877,44.67,0.2,23.36,0,60,14,-8,30
2014-07-01,5.95,3.74,291,4899,33.42,-7.23,-0.59,0,59,11,-9,30
2014-10-01,0,0,-29,4505,67.16,7.7,-37.75,0,71,15,-19,0
2015-01-01,0,0,-162,4456,28.06,-5.17,-4.32,0,69,8,-19,0
2015-04-01,0,0,-539,4281,39.41,0.38,-21.12,0,73,-8,-25,0
2015-07-01,0,0,-578,4274,33.02,-7.66,-5.36,0,75,-3,-27,10
2015-10-01,0,0,-313,4100,44.82,3.49,-6.37,0,77,-23,-10,10
2016-01-01,0,0,-210,4160,31.93,-1.1,7.86,0,72,-27,-9,10
2016-04-01,0,0,-30,4194,35.62,2.46,0.18,0,71,5,-14,10
2016-07-01,1.07,0.65,45,4171,29.16,0.79,3.79,0,65,4,-2,-10
2016-10-01,0,0,-8,4010,48.04,2.9,-12.94,0,62,29,1,-30
2017-01-01,0,0,-92,3981,20.13,-11.78,-2.68,0,60,21,5,-30
2017-04-01,0,0,-64,4030,32.84,-5.79,3.68,0,63,7,5,-17
2017-07-01,0,0,-112,4065,42.85,-3.97,-2.28,0,65,3,-6,5
2017-10-01,2.58,1.57,109,4229,68.07,22.48,14.99,0,64,-19,-14,25
2018-01-01,2.43,1.55,101,4146,22.33,-12.14,-2.83,0,57,-1,-16,52
2018-04-01,1.3,0.85,53,4066,24.38,-11.54,-2.4,0,52,5,-33,39
2018-07-01,1.1,0.72,45,4048,23.61,-8.07,-2.2,0,52,5,-27,27
2018-10-01,0.47,0.3,20,4254,86.71,36.8,10.24,0,54,26,-26,32
2019-01-01,0,0,-85,4035,21.01,-14.18,-18.52,0,45,18,-27,-26
2019-04-01,2.17,1.6,86,3988,40.49,2.26,26.69,0,35,12,-11,84
2019-07-01,1.73,1.27,68,3961,28.41,-11.22,-6.82,0,36,22,-20,83
2019-10-01,27.1,19.55,1791,6608,65.02,18.69,335.52,0,38,19,-21,78
2020-01-01,28.83,19.88,1279,4435,46.21,-2.81,4.5,0,45,-2,-174,227
2020-04-01,27.81,18.54,1250,4493,58.56,4.38,26.85,0,50,-5,-156,102
2020-07-01,30.28,20.22,1391,4594,63.96,13.33,32.21,0,50,7,-197,113
2020-10-01,5.84,3.89,270,4624,82.78,13.01,15.94,0,50,38,-175,109
