date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,2.9,1.17,89,3079,139.07,-17.93,-18.49,94.34,148,39,-46,16
2011-07-01,0,0,-36,3195,431.41,41.64,39.32,94.34,152,9,-46,28
2011-10-01,3.19,1.62,104,3269,289.99,18.52,7.75,94.34,97,40,-39,-5
2012-01-01,2.96,1.28,91,3090,141.75,-14.05,-15.79,94.34,131,70,-44,25
2012-04-01,3.58,1.4,107,2971,116.02,-14.66,-16.37,94.34,156,51,-53,4
2012-07-01,6.87,2.63,233,3390,462.93,56.3,57.05,94.34,161,-27,-48,4
2012-10-01,8.19,4.34,292,3562,328.63,23.01,15.9,94.34,89,-109,-33,150
2013-01-01,6.93,3.21,225,3241,110.27,-21.52,-25.1,141.51,116,-135,-22,114
2013-04-01,13.2,5.18,430,3259,269.41,15.12,12.34,141.51,155,-78,-23,93
2013-07-01,17.3,7.96,694,4014,609.63,102.71,94.08,141.51,117,124,-32,57
2013-10-01,12.61,7.69,536,4253,281.84,6.95,-6.32,141.51,64,153,-41,-92
2014-01-01,15.69,8.47,630,4019,173.43,-11.24,-11.78,141.51,85,127,-42,-36
2014-04-01,12.96,6.02,525,4050,286.75,-1.1,-2.5,141.51,115,65,-55,2
2014-07-01,6.36,3.15,279,4382,563.79,72.21,59.58,141.51,102,-1,-50,24
2014-10-01,9.59,6.09,428,4464,357.17,23.62,14.66,141.51,58,64,-69,-9
2015-01-01,9.36,5.75,393,4203,142.42,-15.35,-16.71,160.38,63,140,-58,-105
2015-04-01,10.21,5.46,431,4221,261.82,2.67,2.82,160.38,87,195,-48,-131
2015-07-01,8.87,4.86,412,4640,548.14,69.55,56.91,160.38,82,199,-40,-136
2015-10-01,8.82,6.48,421,4768,261.78,17.75,15.84,160.38,36,157,-18,-122
2016-01-01,10.31,6.7,475,4603,136.94,-11.62,-9.17,216.98,54,103,-26,-50
2016-04-01,9.62,5.83,441,4582,205.64,-4.78,-1.89,216.98,65,73,-20,-66
2016-07-01,4.79,2.89,229,4775,392.4,25.37,27.19,216.98,65,46,-34,-67
2016-10-01,4.24,3.01,203,4800,284.55,20.58,12.33,216.98,41,31,-12,11
2017-01-01,4.08,2.7,186,4550,151.39,-18.67,-11.63,210,51,68,-14,-59
2017-04-01,4.3,2.63,195,4536,264.22,1.23,-0.61,210,64,104,-8,-85
2017-07-01,4.89,3.19,233,4754,472.81,34.69,32.49,210,53,92,-11,-138
2017-10-01,5.38,4.02,262,4871,324.44,22.07,16.47,210,34,71,-33,-94
2018-01-01,6.38,4.36,294,4604,183.33,-11.46,-7.21,200,46,85,-24,-89
2018-04-01,6.53,3.96,301,4610,311.47,-0.87,0.34,200,65,49,-39,-35
2018-07-01,3.92,2.37,185,4729,477.15,21.63,16.36,200,66,49,-39,-2
2018-10-01,6.79,4.68,339,5000,522.16,43.81,38.01,200,45,60,-50,-6
2019-01-01,7.47,4.89,356,4761,250.21,-12.66,-4.88,250,53,95,-58,-11
2019-04-01,11.24,6.61,561,4993,470.23,31.55,29.1,250,70,103,-59,-50
2019-07-01,14.59,9.21,772,5293,642.32,58.07,45.86,250,58,142,-60,-44
2019-10-01,11.4,7.76,617,5414,441.33,30.86,16.35,250,47,169,-65,17
2020-01-01,11.52,7.15,589,5114,300.3,-20.73,-8.81,300,61,57,-63,34
2020-04-01,15.98,9.19,902,5643,701.02,96.92,72.82,300,74,172,-66,8
2020-07-01,16.07,9.84,967,6021,555.94,66.13,55.08,300,63,226,-71,42
2020-10-01,16.37,12.29,1012,6186,423.83,26.43,22.64,300,33,177,-78,-123
