date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,8.99,4.95,1346,14970,366.91,67.32,47.69,280,82,108,-572,615
2011-07-01,9.71,5.21,1478,15229,337.28,45.49,38.34,280,86,57,-760,699
2011-10-01,8.43,3.83,1368,16223,361.63,41.33,34.26,280,108,-2,-604,586
2012-01-01,7.14,3.34,1093,15307,364.34,22.08,6.19,150,114,72,-649,637
2012-04-01,5.57,2.55,860,15436,400.7,23.1,20.7,150,118,62,-610,426
2012-07-01,3.98,1.7,619,15532,405.89,-1.74,10.42,150,135,39,-325,640
2012-10-01,0,0,-993,15315,367.99,0.95,-151.63,150,133,75,-345,298
2013-01-01,0,0,-761,15523,516.24,27.37,16.5,200,140,47,-211,194
2013-04-01,0,0,-486,16016,559.55,60.74,34.68,200,141,2,-149,182
2013-07-01,0,0,-482,16612,568.71,29.05,-7.8,200,115,-59,238,-452
2013-10-01,6.31,2.77,1058,16776,562.05,40.07,23.31,200,114,-66,250,-103
2014-01-01,7.07,3.06,1205,17035,613.95,39.91,31.81,250,117,-32,247,-140
2014-04-01,6.83,2.99,1178,17234,607.35,63.1,32.56,250,114,-14,213,-210
2014-07-01,9.45,4.21,1695,17926,637.78,63.08,78.26,250,112,84,-237,153
2014-10-01,10.02,4.57,1846,18410,532.58,50.88,48.85,250,107,236,-284,23
2015-01-01,10.65,4.88,1997,18747,634.25,71.71,55.67,250,106,227,-255,-64
2015-04-01,12.03,5.29,2338,19438,633.01,76.61,74.89,250,115,270,-388,177
2015-07-01,11.45,5.08,2308,20156,573.53,54.34,58.37,250,113,353,-458,128
2015-10-01,9.66,4.31,1974,20441,491.47,41.28,10.75,250,112,263,-485,246
2016-01-01,9.18,4.11,1865,20311,591.54,49.25,34.6,330,111,420,-567,201
2016-04-01,8.85,4.04,1883,21271,688.89,71.05,65.94,330,107,467,-432,-62
2016-07-01,8.68,4.11,1868,21521,696.73,66.39,42.27,330,100,541,-358,-181
2016-10-01,10.55,4.91,2360,22377,626.32,55.45,51.02,330,103,531,-432,-69
2017-01-01,10.74,5,2373,22092,683.71,54.02,44.37,300,103,426,-400,-29
2017-04-01,10.44,4.9,2354,22550,676.75,59.73,56.45,300,102,509,-449,-29
2017-07-01,9.76,4.67,2338,23967,676.12,45.85,33.26,300,98,455,-499,62
2017-10-01,8.55,4.09,1994,23328,545.44,22.49,-8.06,300,98,457,-435,-72
2018-01-01,9.49,4.36,2165,22818,772.7,59.99,65.34,350,106,480,-469,-24
2018-04-01,9.38,4.3,2218,23656,734.11,61.41,54.76,350,106,429,-404,0
2018-07-01,8.29,3.72,1957,23613,677.02,31.07,43.13,350,109,468,-470,43
2018-10-01,9.41,4.26,2224,23647,666.57,52.97,50.9,350,107,491,-508,33
2019-01-01,10.48,4.59,2504,23898,844.58,68.1,98.67,400,115,409,-474,134
2019-04-01,10.45,4.38,2579,24685,797.88,77.33,87.2,400,124,467,-1028,569
2019-07-01,11.79,5.14,3006,25488,754.54,51.2,48.12,400,115,401,-777,347
2019-10-01,10.73,4.7,2741,25549,794.34,70.7,68.19,400,115,221,-459,338
2020-01-01,11.17,4.92,2961,26508,1039.37,123.56,108.25,450,114,315,-417,160
2020-04-01,12.96,5.73,3611,27865,976.32,124.24,133.07,450,113,262,-50,-47
2020-07-01,13.75,6.15,3957,28781,1014.88,106.45,81.13,450,110,299,-419,168
2020-10-01,15.68,7.29,4581,29222,831.66,48.71,21.57,450,103,461,-572,277
