date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,15.21,10.29,1871,12305,287186,28692.53,26218.42,110,46,236913,-229848,-3557
2011-07-01,13.53,8.88,1734,12814,316127.1,23743.81,21687.26,110,50,236207,-237652,-83
2011-10-01,13.78,8.83,1817,13183,334947.1,24665.94,30409.45,110,54,229179,-211125,31098
2012-01-01,15.06,9.84,2108,13998,351795.8,31820.3,39132.84,160,52,270011,-225206,-3140
2012-04-01,15.88,10.45,2325,14635,313055.2,46006.87,37083.24,160,51,283653,-225744,5883
2012-07-01,18.03,11.74,2749,15248,372197.9,51658.5,48308.04,160,52,332183,-258043,9252
2012-10-01,19.8,13.12,3148,15899,375014.8,55618.69,49461.18,160,49,379727,-313216,-18646
2013-01-01,20.38,13.59,3435,16855,365867.1,47607.4,42114.22,286,48,423651,-365394,-24946
2013-04-01,20.88,14.01,3778,18092,406156,60480.42,51224.07,286,47,450319,-415833,-12905
2013-07-01,21.16,14.33,3999,18900,408043.2,55192.79,46278.64,286,46,485064,-457798,-36715
2013-10-01,20.65,14.3,4049,19612,403654.6,54789.44,39678.27,286,43,467074,-447469,-41371
2014-01-01,20.24,13.81,4118,20351,371256.7,58762.22,49683.66,400,45,461010,-458860,-2594
2014-04-01,18.81,13.21,3928,20885,360481.8,51727.36,44506.34,400,41,464170,-456629,-8425
2014-07-01,15.86,11.07,3397,21415,310024,17601.95,17258.38,400,42,418451,-407271,4978
2014-10-01,14.23,10.28,3134,22021,336492.9,11158.41,34469.43,400,37,369754,-328064,-30571
2015-01-01,12.45,9.09,2731,21941,316892.1,28985.83,24917.18,420,36,298845,-213775,-69403
2015-04-01,11.66,8.67,2657,22785,325523.1,39259.85,36366.26,420,33,316795,-211920,-84521
2015-07-01,11.89,8.63,2816,23679,358205,39124.75,31401.74,420,36,331110,-209336,-69429
2015-10-01,10.81,7.92,2538,23473,351430.3,26611.72,29699.51,420,35,400618,-271677,-65734
2016-01-01,11.29,8.27,2680,23731,327147.8,30204.71,24834.69,570,35,436581,-293302,-82105
2016-04-01,11.18,8.26,2747,24570,333374.3,36537.2,27453.96,570,34,462933,-271841,-110453
2016-07-01,10.82,7.87,2646,24461,325836.2,18191.12,16825.12,570,36,487561,-313793,-138487
2016-10-01,12.02,8.77,3187,26503,353113.8,51541.33,46683.72,570,36,473856,-296587,-86695
2017-01-01,13.46,9.57,3503,26034,345785.3,56755.71,48737.67,850,39,492646,-354331,-95968
2017-04-01,15.29,10.95,4533,29641,421308.1,79275.56,61437.24,850,38,483460,-355844,-90724
2017-07-01,17.81,12.52,5586,31364,430742.9,99944.81,77773.75,850,41,514565,-383581,-88541
2017-10-01,19.95,14.04,6405,32102,421313.8,112594.8,100059.7,850,41,621621,-493852,-125609
2018-01-01,21.06,14.9,7083,33630,426069.8,112009,84524.58,1416,40,671812,-485934,-143013
2018-04-01,20.23,14.67,7111,35155,413147.2,110496,80779.85,1416,37,681928,-528375,-127099
2018-07-01,20.29,14.44,7412,36527,476453.4,139127.2,102115.5,1416,39,662954,-548051,-78049
2018-10-01,18.28,13.23,7352,40214,388148.3,75362.32,60731.36,1416,37,670320,-522404,-150901
2019-01-01,15.23,11.08,6263,41124,370383.9,38969.23,30886.28,1416,36,566599,-501117,-122583
2019-04-01,12.59,9.39,5271,41860,381496.8,27971.58,40631.69,1416,33,498170,-412141,-126458
2019-07-01,9.63,7.13,4122,42783,422049.1,26659.67,45858.9,1416,34,480939,-372255,-184805
2019-10-01,8.44,6.24,3602,42701,373798.8,47550.19,36156.36,1416,34,453829,-399483,-94845
2020-01-01,8.24,6.09,3566,43298,400879.4,30323.43,23059.31,2994,34,519685,-432329,-83606
2020-04-01,8.29,6.21,3637,43845,379041,46479.74,35222.41,2994,33,601718,-423603,-94411
2020-07-01,9.28,6.77,4167,44883,478012.3,70363.5,52700.95,2994,36,604896,-534156,-67384
2020-10-01,9.75,7.05,4370,44838,405179.2,58023.07,45167.51,2994,37,652871,-536287,-83279
