date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,8.71,7.48,524,6021,119.42,18.86,17,133.33,16,107,-151,12
2011-07-01,8.9,7.83,544,6119,117.6,18.58,14.59,133.33,14,75,1,-71
2011-10-01,7.02,5.59,458,6532,114.32,15.95,15.15,133.33,23,50,17,-67
2012-01-01,6.21,5.48,380,6119,115.61,0.97,1.17,83.33,13,159,-54,-95
2012-04-01,5.43,4.89,337,6209,120.16,13.16,11.64,83.33,11,85,-67,-29
2012-07-01,4.7,4.25,296,6291,114.37,11.49,9.27,83.33,11,83,-79,6
2012-10-01,4.29,3.38,289,6751,129.72,12.55,9.22,83.33,24,99,-91,-8
2013-01-01,6.14,4.75,418,6815,114.59,18.7,14.81,166.67,27,86,-47,-13
2013-04-01,6.66,5.18,462,6937,125.34,16.35,13.21,166.67,26,84,-42,-14
2013-07-01,7.25,5.66,512,7056,117.24,13.83,10.97,166.67,25,123,-61,-12
2013-10-01,7.96,6.45,577,7248,130.46,19.87,16.73,166.67,21,148,-103,-33
2014-01-01,8.05,6.46,581,7224,121.14,18.49,14.92,166.67,22,175,-129,-45
2014-04-01,8.13,6.72,600,7381,123.59,19.61,16.32,166.67,19,175,-104,-62
2014-07-01,8.45,7.01,637,7540,128.38,21.73,16.85,166.67,18,177,-109,-81
2014-10-01,6.47,5.21,490,7563,137.95,-1.15,-0.83,166.67,22,124,-94,-31
2015-01-01,6.77,5.44,512,7562,125.39,26.23,28.11,200,22,144,-71,-50
2015-04-01,7.44,6.13,581,7802,128.86,32.05,22.01,200,19,148,-159,-2
2015-07-01,6.67,5.37,527,7905,130.46,15.71,12.9,200,22,98,-165,30
2015-10-01,7.57,5.98,607,8016,138.01,14.05,12.84,200,24,177,-119,14
2016-01-01,8.28,6.48,665,8033,127.96,31.29,27.78,226.67,25,125,-168,23
2016-04-01,7.56,5.72,622,8222,129.46,28.76,22.41,226.67,29,127,-128,60
2016-07-01,7.84,6.03,656,8357,121.46,23.89,16.6,226.67,27,168,-201,25
2016-10-01,8.42,6.39,713,8468,128.22,20.52,17.61,226.67,29,127,-187,57
2017-01-01,8.12,6.14,690,8508,116.81,24.75,22.19,270,29,130,-217,60
2017-04-01,11.32,8.76,1022,9024,128.78,15.8,61.21,270,26,117,-168,3
2017-07-01,12.09,9.5,1118,9247,142.29,31.42,26.35,270,25,107,-88,0
2017-10-01,11.91,9.38,1124,9437,114.08,27.22,21.66,270,25,140,-137,-28
2018-01-01,11.98,8.88,1121,9357,116.92,25.65,23.53,200,32,156,-134,24
2018-04-01,8.83,6.85,845,9579,125.46,27.92,24.13,200,26,158,-129,-39
2018-07-01,8.74,6.79,857,9810,116.11,29.27,24.67,200,26,171,-111,-32
2018-10-01,8.16,6.48,831,10183,135.45,14.91,12.92,200,24,123,-92,-29
2019-01-01,7.92,6.12,805,10175,114.78,17.19,15.72,160,27,100,-67,-80
2019-04-01,6.87,5.36,709,10317,110.66,13.98,15.2,160,26,191,-112,-51
2019-07-01,6.44,5.23,678,10532,136.45,21.73,20.1,160,21,142,-96,-63
2019-10-01,5.83,4.68,618,10611,119.07,7.15,3.37,160,22,173,-169,-39
2020-01-01,5.67,4.57,600,10579,140.76,17.14,15.76,180,22,171,-108,-51
2020-04-01,5.25,4.33,563,10730,106.28,7.95,7.81,180,19,127,-122,-21
2020-07-01,5.51,4.52,612,11103,134.25,33.47,33.08,180,20,158,-141,-13
2020-10-01,5.83,4.82,651,11175,141.95,21.91,12.07,180,19,188,-88,-54
