date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,8.25,5.58,20419,247549,4940.6,249.58,276.45,4000,48,2297,-1623,-589
2011-07-01,7.57,5.25,18983,250740,4820.31,213.54,194.7,4000,44,1521,-1288,-465
2011-10-01,5.76,3.83,14176,246250,4912.57,145.59,73.78,4000,49,938,-1296,-218
2012-01-01,0,0,-4293,226283,4961.24,271.56,-806.01,4000,59,771,-764,-318
2012-04-01,0,0,-6095,229030,4691.7,144.94,166.91,4000,57,91,-416,-10
2012-07-01,0,0,-4172,234161,5006.75,304.26,311.63,4000,47,80,-266,-199
2012-10-01,0,0,-473,236974,4929.49,296.78,329.55,4000,47,291,-127,-337
2013-01-01,7.11,4.69,16959,238438,4818.55,301.55,262.13,4000,51,459,-252,-143
2013-04-01,6.7,4.44,16169,241414,4450.73,128.49,122.69,4000,50,688,-254,-99
2013-07-01,6.12,4.19,14883,243191,4550.39,179.46,240.28,4000,46,1213,-451,-189
2013-10-01,5.9,4.02,14539,246563,4888.41,311.53,301.02,4000,46,1622,-837,-307
2014-01-01,6.13,4.14,15175,247418,4782.59,316.33,289.33,4000,48,1520,-838,-456
2014-04-01,6.16,4.32,15251,247484,4320.34,103.02,139.74,4000,42,1348,-487,-994
2014-07-01,5.53,3.91,13906,251513,4312.6,131.36,142.33,4000,41,1624,-350,-769
2014-10-01,4.24,2.95,10691,252418,4597.67,158.62,109.22,4000,43,987,-683,-266
2015-01-01,3.85,2.61,9727,252434,4663.56,263.01,237.61,4000,47,1074,-622,-246
2015-04-01,5.27,3.7,13680,259391,4571.13,196.62,341.42,4000,42,1069,-756,22
2015-07-01,6,4.14,15980,266414,4692.75,318.48,267.26,4000,44,1391,-1580,359
2015-10-01,7.18,4.87,19299,268914,4859.21,274.89,305.53,4000,47,2018,-1676,183
2016-01-01,13.59,9.47,39100,287796,4780.4,286.88,1435.26,4000,43,2009,-1840,-234
2016-04-01,12.28,8.8,35530,289326,4407.48,49.31,108.52,4000,39,2887,-2462,-165
2016-07-01,11.93,8.74,34530,289326,4586.15,158.56,198.86,4000,36,2499,-1649,-749
2016-10-01,11.13,8.07,32778,294391,4847.85,196.22,199.79,4000,38,2210,-1357,-761
2017-01-01,4.81,3.49,14015,291201,4593.76,261.45,270.67,4000,38,2050,-1128,-512
2017-04-01,4.81,3.55,14221,295724,4535.04,158.18,168.85,4000,35,1414,-909,-508
2017-07-01,5.03,3.7,15196,302072,4809.83,236.28,238.12,4000,36,1441,-980,-262
2017-10-01,4.96,3.72,14911,300724,4615.01,104.71,126.24,4000,33,1034,-792,-470
2018-01-01,5.03,3.73,15298,303914,4692.68,283.25,283.48,4000,35,1174,-867,-270
2018-04-01,4.56,3.37,13939,305789,4441.53,29.46,82.78,4000,35,993,-914,-200
2018-07-01,4.04,2.99,12377,306595,4678.41,142.28,166.6,4000,35,1171,-1246,-149
2018-10-01,4.47,3.35,13864,310049,4765.52,214.45,223.78,4000,33,1469,-1289,-58
2019-01-01,4.27,3.11,13367,313339,4813.79,229.1,235.21,4000,37,1208,-1495,62
2019-04-01,4.09,2.97,12870,314342,4650.48,36.32,34.57,4000,38,1530,-1453,133
2019-07-01,3.87,2.78,12321,318059,4730.2,107.95,131.21,4000,39,1432,-1115,658
2019-10-01,3.68,2.69,11677,317089,4862.47,120.1,161.73,4000,37,1624,-308,178
2020-01-01,4.58,3.27,14918,325773,5539.36,471.61,391.43,4000,40,2726,-761,72
2020-04-01,6.09,4.4,20107,329951,5246.57,161.91,197.62,4000,38,2729,-919,-73
2020-07-01,6.66,4.83,22298,334671,5197.83,160.78,188.01,4000,38,2405,-883,-482
2020-10-01,7.3,5.48,24426,334523,5073.23,109.35,150.8,4000,33,2315,-1320,-943
