date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,3.13,1.93,44,1410,34.23,1.19,2.42,0,62,-5,-34,21
2011-07-01,0.66,0.4,9,1421,50.47,-1.09,-0.85,0,65,-1,-49,33
2011-10-01,0,0,-133,1478,27.84,6.85,-17.49,0,86,9,-37,11
2012-01-01,0,0,-117,1568,29.05,-2.3,-4.98,0,47,11,-21,13
2012-04-01,0,0,-95,1543,33.34,-0.46,5.52,0,44,19,-25,12
2012-07-01,0,0,-97,1297,41.8,-0.72,-4.43,0,46,13,-5,-9
2012-10-01,0,0,-715,1112,30.54,-2.57,-111.67,0,76,33,-81,61
2013-01-01,0,0,-653,1150,25.45,-2.14,-0.38,0,69,22,-66,44
2013-04-01,0,0,-679,1150,41.37,0.01,-0.11,0,62,32,-44,14
2013-07-01,0,0,-690,1131,35.67,-6.14,-10.37,0,62,21,-64,35
2013-10-01,0,0,-182,989,11.33,-9.02,-34.73,0,70,-14,25,-15
2014-01-01,0,0,-223,1039,14.23,-2.7,-1.05,0,58,-22,11,-1
2014-04-01,0,0,-227,1005,17.8,-1.58,-3.91,0,60,-37,19,30
2014-07-01,0,0,-204,1002,22.15,-1.43,-2.14,0,60,-32,16,28
2014-10-01,0,0,-89,935,15.42,-2.53,-15.7,0,67,-20,3,13
2015-01-01,0,0,-111,1031,14.89,-1.11,-4.88,0,56,-14,-13,29
2015-04-01,0,0,-107,965,10.37,-3.2,-3.09,0,59,-11,-40,33
2015-07-01,0,0,-43,1036,23.01,10.3,13.34,0,57,1,-40,30
2015-10-01,1.51,0.81,16,1081,15.66,0.45,-1.35,0,84,6,-104,101
2016-01-01,2.27,1.3,25,1092,24.47,-0.7,-2.53,0,73,-4,-66,90
2016-04-01,0,0,-97,882,5.26,-5.13,-6.95,0,67,-31,2,36
2016-07-01,0,0,-184,963,7.67,-2.32,-5.04,0,53,12,-8,32
2016-10-01,0,0,-326,558,9.21,0.13,8.42,0,73,-83,107,-13
2017-01-01,0,0,-362,1006,11.18,1.74,-1.32,0,42,-83,97,-20
2017-04-01,0,0,-261,1088,9.02,-2.39,-4.02,0,26,-50,35,37
2017-07-01,0,0,-276,1093,10.25,-2.31,-2.67,0,24,-115,54,41
2017-10-01,0,0,-214,778,6.55,-32.25,-32.59,0,58,-37,28,179
2018-01-01,0,0,-196,749,11.44,-2.04,-3.66,0,56,-38,49,166
2018-04-01,0,0,-202,716,9.88,-6.22,-7.35,0,59,-39,36,160
2018-07-01,0,0,-308,958,11.32,-33.68,-35.86,0,79,-65,-48,360
2018-10-01,7.49,5.35,127,1699,84.25,63.87,57.9,0,36,-50,-79,194
2019-01-01,0,0,-4,1498,11.04,-35.9,-37.21,0,37,-18,-87,202
2019-04-01,0,0,-186,1278,11.13,-34.61,-38.76,0,59,51,-96,203
2019-07-01,0,0,-167,1160,12.35,-21.16,-22.85,0,64,52,-41,1
2019-10-01,0,0,-767,1757,9.23,-46.91,-51.41,0,33,0,17,208
2020-01-01,0,0,-836,1548,9.5,-52.5,-51.89,0,42,-82,-67,224
2020-04-01,0,0,-418,1788,83.44,19.82,18.97,0,33,-240,-245,214
2020-07-01,0,0,-527,1548,8.19,-45.41,-46,0,34,-126,-213,199
2020-10-01,0,0,-148,1818,132.96,-20.17,-26.31,0,33,-179,-244,-10
