date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,0,0,-200,969,6.56,-24.86,-21.51,0,34,-52,-79,174
2011-07-01,0,0,-263,867,6.9,-21.52,-27.32,0,58,-77,-43,159
2011-10-01,0,0,-267,893,17.64,-29.05,-26.35,0,107,-43,-74,154
2012-01-01,0,0,-267,906,16.35,-14.27,-18.46,0,102,-59,-95,173
2012-04-01,0,0,-294,819,5.5,-22.13,-30.78,0,114,-62,20,15
2012-07-01,0,0,-288,751,7.46,-21.39,-25.11,0,123,-49,-13,19
2012-10-01,0,0,-335,642,7.88,-13.73,-43.02,0,144,-66,52,18
2013-01-01,0,0,-355,633,5.08,-19.81,-25.25,0,149,-58,77,-11
2013-04-01,0,0,-365,578,3.2,-30.02,-39.12,0,158,-61,23,31
2013-07-01,0,0,-372,730,5.77,-21.42,-28.7,0,220,-77,-251,364
2013-10-01,0,0,-303,965,33.91,10.93,-14.77,0,145,-63,-362,322
2014-01-01,0,0,-320,873,8.8,-23.45,-34.92,0,158,-45,-375,335
2014-04-01,0,0,-260,1036,8.29,-19.95,-21.64,0,147,-46,-344,466
2014-07-01,0,0,-225,1270,9.75,-18.66,-26.57,0,87,-29,-88,172
2014-10-01,0,0,-269,1245,18.52,-10.19,-36.74,0,93,-37,6,244
2015-01-01,0,0,-225,1194,22.33,-7.97,-14.76,0,96,-59,8,232
2015-04-01,0,0,-230,1288,9.5,-12.51,-22.12,0,89,-48,-5,101
2015-07-01,0,0,-172,1429,27.48,3.17,-3.05,0,60,-27,70,24
2015-10-01,0,0,-99,1486,38.35,-20.88,-15.98,0,73,-47,-29,44
2016-01-01,0,0,-34,1517,31.91,-5.06,7.69,0,65,-77,-16,47
2016-04-01,0.05,0.03,1,1507,37.63,6.51,-2.96,0,66,-78,-13,34
2016-07-01,0.22,0.14,4,1640,23.38,-4.92,-4.3,0,49,-101,-24,72
2016-10-01,0,0,-42,1623,18.35,-9.73,-22.22,0,55,-84,-13,76
2017-01-01,0,0,-102,1588,15.61,-13.52,-17.01,0,68,-23,-58,148
2017-04-01,0,0,-140,1879,14.62,-18.11,-22.63,0,30,-18,-146,213
2017-07-01,0,0,-127,1889,38.56,13.5,4.55,0,29,-18,-118,209
2017-10-01,0,0,-166,1785,16.13,-32.77,-50.66,0,30,16,-172,135
2018-01-01,0,0,-162,1783,10.29,-16.89,-14.86,0,28,-23,-164,62
2018-04-01,0,0,-56,1721,59.73,24.82,28.92,0,26,21,-135,2
2018-07-01,0,0,-81,2644,8.51,-16.78,-12.12,0,16,23,-475,611
2018-10-01,3.74,2.69,114,3046,60.36,26.59,67.13,0,39,-12,-1238,1379
2019-01-01,5.16,3.74,158,3068,11.62,-18.17,12.02,0,38,8,-1226,1376
2019-04-01,1.87,1.35,57,3021,10.43,-28.18,-32.69,0,39,-40,-1076,1363
2019-07-01,0.24,0.14,7,2958,10.75,-23.2,-42.18,0,70,-45,-584,796
2019-10-01,0,0,-604,2400,11.18,-26.95,-317.42,0,68,-71,237,4
2020-01-01,0,0,-739,2264,13.23,-26.02,-91.94,0,74,-158,123,14
2020-04-01,0,0,-705,2313,17.19,-15.61,-7.33,0,68,-215,127,3
2020-07-01,0,0,-386,3158,12.52,-21.96,-114.94,0,57,-246,-359,311
2020-10-01,0,0,-142,3122,67.12,26.59,135.15,0,44,-164,-339,457
