date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,10.41,7.67,537,5153,212.4,20.27,28.64,0,36,89,-36,5
2011-07-01,12.52,9.29,681,5435,299.84,65.56,52.95,0,35,13,-49,26
2011-10-01,15.81,9.76,888,5618,393.59,95.39,72.65,0,63,-13,-44,26
2012-01-01,13.41,11.17,1242,9260,384.76,117.79,94.01,0,20,-30,-137,627
2012-04-01,16.28,13.36,1550,9525,323.87,100.06,97.13,0,22,23,-245,682
2012-07-01,17.28,13.96,1719,9951,515.25,119.27,87.44,0,24,108,-441,659
2012-10-01,19.92,13.97,2044,10259,461.73,141.1,93.19,0,38,475,-499,745
2013-01-01,16.72,13.15,1716,10264,332.43,76.85,63.74,0,24,302,-349,49
2013-04-01,12.22,9.09,1261,10315,334.4,22.33,19.97,0,30,337,-359,44
2013-07-01,13.51,9.81,1474,10906,462.93,118.56,99.37,0,33,254,-257,102
2013-10-01,8.17,5.28,910,11133,512.83,128.12,-7.45,0,47,302,-223,72
2014-01-01,8.3,5.85,943,11366,378.57,47.71,43.98,0,36,425,-314,156
2014-04-01,3.06,2.04,332,10847,362.15,30.53,-130.92,0,43,227,-178,175
2014-07-01,1.62,1.16,186,11511,476.35,89.81,62.53,0,34,80,-32,124
2014-10-01,2.49,1.75,290,11685,477.74,67.69,43.28,0,36,-90,-76,72
2015-01-01,2.36,1.72,280,11864,410.75,47.38,41.37,0,32,174,-137,41
2015-04-01,9.64,6.57,1196,12407,486.67,72.42,6.35,0,40,284,-416,234
2015-07-01,9.69,6.36,1335,13777,591.56,114.42,109.66,0,46,681,-633,394
2015-10-01,7.62,5.16,1042,13670,465.48,-1.85,-112.16,0,42,660,-682,419
2016-01-01,7.24,5.03,1139,15742,484.36,64.98,59.71,0,39,599,-621,813
2016-04-01,4.68,3.27,716,15317,424.36,9.41,16.75,0,39,366,-466,586
2016-07-01,3.12,2.18,482,15437,611,94.46,40.86,0,39,309,-413,544
2016-10-01,1.11,0.76,168,15142,501.56,-7.61,-64.38,0,40,212,-384,506
2017-01-01,0,0,-387,14720,405.15,3.06,-48.65,0,39,153,-392,146
2017-04-01,0,0,-138,14862,404.61,15.47,25.92,0,36,394,-372,85
2017-07-01,1.94,1.33,305,15738,606.99,133.25,333.46,0,41,224,-529,-65
2017-10-01,1.26,0.61,199,15823,744.53,104.28,-123.99,0,83,775,-1105,639
2018-01-01,6.21,3.19,1025,16512,594.48,93.11,88.68,0,75,871,-1150,703
2018-04-01,5.69,2.89,1016,17867,605.44,84.26,55.63,0,72,1037,-1561,1354
2018-07-01,2.9,1.45,525,18120,657.22,74.1,15.35,0,72,1106,-1494,1476
2018-10-01,7.21,3.6,1329,18427,959.25,167.14,-35.75,0,74,1201,-1270,459
2019-01-01,4.2,2.2,800,19029,570.03,85.9,50.11,0,67,1005,-1327,335
2019-04-01,3.08,1.61,592,19231,645.82,19.42,22.68,0,68,984,-927,-207
2019-07-01,3.4,1.81,675,19838,837.23,156.58,78.69,0,65,1134,-796,-328
2019-10-01,0,0,-387,18942,1021.96,109.86,-28.23,0,76,921,-529,59
2020-01-01,0,0,-363,19049,683.61,77.91,49.07,0,58,576,-427,-11
2020-04-01,0,0,-283,19092,746.04,167.33,58.9,0,59,749,-474,-148
2020-07-01,0,0,-1559,19002,586.28,38.39,8.57,0,63,771,-609,-243
2020-10-01,0,0,-2991,18414,1010.09,78.59,-416.97,0,73,454,-425,162
