date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,24.28,14.75,2093,8622,2091.25,228,246.74,640,65,-84,525,-88
2011-07-01,20.4,12.09,1829,8961,1520.67,197.5,116.88,640,69,-189,378,-88
2011-10-01,21.22,13.21,2106,9922,2580.66,365.89,248.49,640,61,-629,768,-88
2012-01-01,23.1,14.01,2182,9446,1003.46,75.66,171.57,500,65,-163,-279,-108
2012-04-01,18.67,12.07,1824,9772,1010.82,103.24,118.2,500,55,948,-479,-246
2012-07-01,18.86,12.53,1823,9669,980.1,119.75,116.4,500,50,634,-680,-387
2012-10-01,18.27,11.78,1897,10387,1814.53,346.08,277.22,500,55,613,-514,-560
2013-01-01,18.29,12.07,1902,10398,1078.64,171.08,166.68,507.5,52,426,149,-540
2013-04-01,17.01,11.95,2050,12050,1431.52,195.4,166.36,507.5,42,393,-135,-37
2013-07-01,17.82,13.66,2237,12556,1110.41,155.48,164.77,507.5,30,366,70,104
2013-10-01,13.66,10.71,1757,12857,887.75,57.99,100.14,507.5,28,743,-384,272
2014-01-01,11.28,9.15,1406,12467,520.91,24.83,50.95,326,23,546,-211,265
2014-04-01,8.94,7.37,1121,12537,614.89,28.13,61.13,326,21,16,457,-233
2014-07-01,7.07,5.58,899,12715,1126.85,107.3,97.34,326,27,37,1280,-246
2014-10-01,8.65,6.74,1150,13297,1522.26,227.2,170.05,326,28,203,2384,-188
2015-01-01,8.48,6.54,1108,13069,808.39,19.55,32.23,201,30,521,2067,-152
2015-04-01,7.96,6.24,1051,13205,1353.65,150.02,52.19,201,27,91,1179,-156
2015-07-01,7.43,5.83,999,13453,1351.74,165.63,80.6,201,27,-162,-733,-117
2015-10-01,6.21,2.91,859,13823,1451.87,177.69,181.44,201,89,193,-1005,-144
2016-01-01,7.86,3.64,1090,13868,1080.95,98.33,247.89,560,92,413,-1265,-284
2016-04-01,9.99,4.69,1440,14414,1705.63,206.3,165.49,560,90,1088,-805,-165
2016-07-01,12.61,5.95,1896,15035,1951.71,205.17,238.59,560,90,2217,401,-483
2016-10-01,13.76,6.03,2179,15837,3761.43,536.98,252.59,560,94,1644,-769,-582
2017-01-01,19.43,7.73,3217,16555,3081.35,356.92,449.28,1245,113,1856,-551,-586
2017-04-01,22.11,9.87,4223,19095,4314.95,654.37,488,1245,96,2472,-821,-307
2017-07-01,23.97,11.8,4917,20515,3168.06,526.17,438.98,1245,80,2702,-981,-77
2017-10-01,25.34,12.28,5484,21646,2574.29,382.54,411.35,1245,84,3766,-530,-60
2018-01-01,24.69,11.62,5167,20930,2594.58,406.13,358.74,1278,88,3733,-1421,24
2018-04-01,23.89,12.39,4985,20863,2354.77,464.51,350.9,1278,72,2529,-1953,-1129
2018-07-01,22.35,11.64,4714,21089,2316.76,433.61,358.37,1278,72,1099,-2048,-1227
2018-10-01,20.12,10.95,4398,21857,2176.98,467.92,357.77,1278,66,382,-1626,-1340
2019-01-01,19.45,10.68,4199,21593,1685.53,345.14,421.43,1056,64,154,-1123,-1471
2019-04-01,16.28,9.37,3641,22359,1735.26,298.45,395.6,1056,57,222,-872,-966
2019-07-01,13.86,7.73,3200,23080,2218.92,369.49,110.83,1056,62,905,-635,-743
2019-10-01,15.08,8.41,3675,24378,2968.78,546.21,696.07,1056,62,77,-780,-500
2020-01-01,14.04,7.53,3385,24105,2024.49,323.71,405.33,950,67,987,-810,-404
2020-04-01,13.94,8.06,3473,24912,2265.32,301.29,225.14,950,57,1911,-738,-306
2020-07-01,12.78,8.51,3473,27168,1988.13,203.85,216.47,950,40,1142,254,-1191
2020-10-01,10.45,6.96,3015,28836,2076.15,228.47,288.52,950,41,3351,-488,-678
