date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,9.24,8.46,439,4753,154.16,66.22,36.31,200,9,278,-107,-153
2011-07-01,10.99,10.13,543,4944,123.48,50.85,44.11,200,8,335,-218,-69
2011-10-01,12,10.72,571,4762,150.39,40.81,-7.53,200,12,271,-282,-38
2012-01-01,10.17,9.09,520,5117,159.55,64.13,47.22,250,12,244,-144,-30
2012-04-01,11.63,10.55,622,5349,168.37,70.9,59.8,250,10,202,-147,-9
2012-07-01,11.46,10.5,654,5711,146.79,55.8,51.55,250,9,211,-149,-4
2012-10-01,9.78,8.84,531,5433,184.57,51.01,-39.91,250,11,209,-147,-1
2013-01-01,11.2,9.82,615,5485,173.75,70.34,65.42,200,14,265,-190,-31
2013-04-01,11.85,10.74,689,5819,180.41,66.82,74.92,200,10,276,-130,-33
2013-07-01,10.8,9.79,651,6031,151.59,52.34,46.09,200,10,254,-126,-47
2013-10-01,13.63,12.46,826,6062,182.71,40.45,-12.67,200,9,271,-257,-59
2014-01-01,13.66,12.15,844,6179,192.15,76.21,69.99,260,12,139,-62,-5
2014-04-01,12.55,10.99,812,6469,198.57,83.45,77.3,260,14,275,-330,-50
2014-07-01,13.7,12.22,930,6794,181.86,64.35,71.88,260,12,439,-382,-50
2014-10-01,13.41,11.6,870,6490,189.12,42.84,11.02,260,16,482,-345,-99
2015-01-01,13.88,11.71,885,6378,211.69,90.01,80.07,400,19,544,-461,-143
2015-04-01,14.84,13.06,1000,6737,225.25,95.43,84.33,400,13,489,-253,-172
2015-07-01,14.09,12.61,992,7045,199.17,72.57,75.74,400,12,326,-190,-174
2015-10-01,15.84,12.79,1041,6568,209.29,38.89,4.83,400,20,304,-63,-100
2016-01-01,15.25,11.84,988,6477,229.6,83.16,72.96,200,24,287,32,-56
2016-04-01,11.32,9.25,760,6716,235.51,92.11,44.93,200,19,203,-4,-56
2016-07-01,8.96,7.45,613,6833,209.44,60.57,32.52,200,17,145,3,-57
2016-10-01,9.4,7.41,646,6872,224.66,66.2,21.35,200,23,207,-97,-55
2017-01-01,9.84,7.68,683,6941,238.44,96.86,80.32,300,24,221,-234,-56
2017-04-01,10.94,8.75,798,7293,258.12,105.23,71.26,300,21,308,-86,-28
2017-07-01,11.29,6.92,878,7777,213.38,69.34,52.79,300,54,360,-491,701
2017-10-01,10.9,3.99,874,8020,238.31,25.99,5.2,300,143,425,-1860,1741
2018-01-01,10.18,3.9,825,8111,225.94,36.4,46.53,200,129,337,-1842,1730
2018-04-01,11.42,4.31,969,8488,262.58,83.2,45.24,200,133,572,-2200,1706
2018-07-01,10.29,3.95,891,8657,225.82,59.03,36.43,200,131,468,-1834,968
2018-10-01,3.28,1.19,282,8614,252.37,71.9,-71.12,200,114,606,-500,18
2019-01-01,1.53,0.56,132,8588,226.6,57.95,54.55,0,114,583,-506,51
2019-04-01,2.48,0.98,228,9185,270.79,94.94,77.21,0,106,473,-478,1
2019-07-01,0.43,0.18,41,9480,220.21,63.05,39.56,0,96,491,-366,-25
2019-10-01,8.18,3.48,788,9632,286.36,66.25,6.39,0,95,406,-81,-193
2020-01-01,9.85,4.25,982,9963,267.92,75.11,54.15,0,93,707,-321,-251
2020-04-01,10.19,4.49,1088,10679,286.71,110.05,84.86,0,91,746,-462,-155
2020-07-01,13.12,6.44,1401,10679,250.69,63.97,41.98,0,61,727,-502,95
2020-10-01,13.38,6.62,1456,10879,288.23,77.07,40.92,0,61,671,-725,152
