date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,26.66,10.46,11903,44642,80258.72,2518.01,2370.78,4800,155,-1116,-13296,8923
2011-07-01,23.63,8.93,10287,43529,78066.36,4152.7,632.51,4800,164,7625,-13861,3380
2011-10-01,22.79,9.02,10579,46414,92640.08,4026.86,3369.6,4800,153,4401,-9801,5632
2012-01-01,18.47,6.82,8478,45912,90360.06,3769.57,3182.27,2650,171,11920,-5851,-4413
2012-04-01,11.02,4.42,4896,44423,87977.72,-1500.31,-1591.52,2650,150,11508,-1103,-7832
2012-07-01,17.46,7.02,8393,48060,85027.98,5196.73,4591.35,2650,149,8513,-6919,-2091
2012-10-01,10.88,4.68,5198,47753,83867.15,351.65,-381.95,2650,132,7352,-5973,-5802
2013-01-01,7.91,3.23,3702,46803,80136.53,3268.43,1507.44,1330,145,6327,-6176,-5145
2013-04-01,10.66,4.56,4970,46607,69746.79,998.63,-240.12,1330,134,13008,-10609,-5566
2013-07-01,5.48,2.31,2622,47857,81256.13,251.04,1913.72,1330,137,4454,-2221,-4605
2013-10-01,5.41,2.43,2573,47557,80445.83,-857.66,-287.98,1330,123,7931,-956,-5473
2014-01-01,3.19,1.38,1488,46652,76024.58,469.38,286.85,150,132,1191,-1081,-355
2014-04-01,4.85,2.13,2294,47258,74192.22,-543.66,673.44,150,128,2800,-2032,2588
2014-07-01,0,0,-383,46133,72681.72,-382.91,-1104.76,150,129,9250,-1844,-1789
2014-10-01,0,0,-2556,43605,62677.1,-2439.85,-2737.18,150,109,8793,-9643,2118
2015-01-01,0,0,-905,45481,43737.83,2381.28,2133.4,2400,105,28651,-18987,-9384
2015-04-01,4.66,2.36,2297,49289,51425.07,6062.12,4266.38,2400,98,25494,-16877,-11217
2015-07-01,6.02,3.1,2877,47762,44266.67,161.37,-454.73,2400,95,26897,-20061,-9708
2015-10-01,11.71,5.85,5608,47876,39473.15,-428.73,336.31,2400,100,24755,-28019,-1841
2016-01-01,15.05,7.48,7580,50380,34284.2,4918.04,4384.52,6200,101,15885,-23821,3885
2016-04-01,14.2,7.07,7711,54320,41983.64,6408.69,4425.78,6200,101,18389,-25760,6193
2016-07-01,17.4,8.16,9628,55329,41379.2,1162,1712.5,6200,113,14283,-33296,15330
2016-10-01,18.86,8.64,10707,56774,45571.39,3680.16,1548.03,6200,118,17219,-19669,8112
2017-01-01,19.05,7.78,10357,54377,52001.55,3334.53,3973.09,5900,145,10379,-20374,18326
2017-04-01,12.75,5.71,7011,54972,46650.03,1172.67,660.43,5900,123,7360,-11361,4008
2017-07-01,15.76,7.06,9027,57273,52118.48,5532.41,3980.4,5900,123,12748,-6161,-5220
2017-10-01,18.22,8.26,11072,60780,58143.34,3706.88,3877.64,5900,120,11433,-8323,-5983
2018-01-01,16.05,6.52,9249,57611,54109.06,2534.18,1910.39,750,146,16262,538,-11320
2018-04-01,17.11,6.74,10105,59059,60030.77,4018.21,1617.35,750,154,12144,-2716,2527
2018-07-01,14.23,5.68,8605,60480,71878.82,3132.22,2276.75,750,150,1729,1513,4943
2018-10-01,3.99,1.62,2292,57463,68612.57,-3316.13,-3266.72,750,147,-2882,-4151,8878
2019-01-01,2.79,1.12,1625,58311,54260.29,2699.52,1150.16,200,150,1482,-8995,1120
2019-04-01,0,0,-1134,56967,62571.97,-905.43,-1492.07,200,167,-3137,-11246,10851
2019-07-01,0,0,-2717,57304,62345.7,2309.66,508.86,200,162,3552,-15444,8987
2019-10-01,1.01,0.4,581,57707,64761.84,96.75,459.07,200,151,6795,-10694,164
2020-01-01,0,0,-8249,49602,51508.35,-10074.19,-8800.12,0,192,-8301,-8102,20044
2020-04-01,0,0,-7534,49090,34352.14,-1649.23,-682.83,0,205,12139,-10238,8906
2020-07-01,0,0,-7723,49443,38810.92,-97.24,285.55,0,189,9588,-4631,277
2020-10-01,0,0,-7070,50475,42683.63,815.54,1198.2,0,176,16309,-6356,-5487
