date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,12.78,4.4,200,1562,2406.29,113.94,90.44,24.75,191,139,-54,-141
2011-07-01,15.71,5.83,260,1656,2069.1,71.91,94.52,24.75,169,1049,-320,-931
2011-10-01,12.94,4.38,219,1696,3217.76,149.65,73.3,24.75,188,765,-201,-745
2012-01-01,10.62,3.75,180,1699,1927.72,-3.45,-6.53,24.75,183,647,-992,278
2012-04-01,9.99,3.46,176,1766,2066.2,60.24,84.89,24.75,189,748,-1549,685
2012-07-01,10.59,3.83,193,1821,2390.57,142.96,117.51,24.75,177,117,-1518,1218
2012-10-01,13.77,3.73,241,1752,3792.14,257.2,205.01,24.75,264,196,-1590,1234
2013-01-01,15.35,4.58,266,1735,2213.37,53.59,44.93,50,230,796,-644,-160
2013-04-01,13.59,4.16,245,1800,2608.92,160.54,104.34,50,222,683,-781,62
2013-07-01,10.94,3.6,202,1849,2162.38,221.52,86.95,50,201,828,-324,-508
2013-10-01,6.84,2.98,165,2407,3522.8,279.96,101.74,50,129,1155,-725,-375
2014-01-01,7.41,3.18,182,2452,2345.68,102.36,89.58,50,132,-2,-587,519
2014-04-01,8.3,3.73,208,2509,2369.68,138.18,53.39,50,122,184,-240,102
2014-07-01,7.56,3.47,189,2501,2229.59,85.77,32.68,50,118,359,-644,349
2014-10-01,6.63,3.11,169,2546,2270.29,151.52,27.62,50,112,214,-176,-18
2015-01-01,5.93,2.82,149,2515,1822.6,25.39,11.3,0,109,1302,-521,-749
2015-04-01,6.38,3.25,167,2624,2033.28,87.67,140.52,0,96,894,228,-828
2015-07-01,0,0,-17,2467,2000.92,107.47,-482.49,0,107,825,397,-699
2015-10-01,0,0,-338,2205,2191.83,-109.6,-465.67,0,109,727,453,-558
2016-01-01,0,0,-257,2277,1906.68,78.37,58.35,50,78,470,623,-541
2016-04-01,0,0,-299,2305,2111.52,115.96,64.12,50,81,467,-82,192
2016-07-01,0,0,-89,2353,1868.86,115.31,64.88,50,65,326,-294,-91
2016-10-01,9.86,5.58,243,2461,2495.51,195.7,91.55,50,77,74,-153,-22
2017-01-01,10.63,6.46,264,2480,2229,167.39,183.15,75,64,-55,-154,-2
2017-04-01,11.38,7.02,291,2559,2077.12,109.35,109.12,75,62,-67,-101,-378
2017-07-01,12.01,7.94,317,2635,2280.83,153.66,110.5,75,51,73,43,-84
2017-10-01,10.48,6.49,276,2629,2596.5,135.45,20.99,75,61,222,-257,-80
2018-01-01,8.27,5.07,209,2522,2115.42,93.18,80.41,50,63,516,-202,-76
2018-04-01,0,0,-140,2270,2123.78,152.55,-430.65,50,84,622,-294,-109
2018-07-01,0,0,-159,2319,2145.91,114.29,71.55,50,58,-46,-303,-114
2018-10-01,0,0,-224,2227,2564.67,39.55,-53.61,50,80,295,-263,-114
2019-01-01,0,0,-229,2217,2131.15,103.37,66.63,50,73,213,-216,-121
2019-04-01,6.74,3.81,157,2322,2222.11,141.27,152.59,50,77,525,-265,-94
2019-07-01,6.61,3.8,157,2382,2284.64,85.82,81.81,50,74,1199,-244,-91
2019-10-01,10.72,5.81,258,2402,2732,134.56,79.9,50,84,638,-77,-94
2020-01-01,11.28,6.59,269,2384,2601.92,105.17,98.73,50,71,430,-15,-94
2020-04-01,9.47,5.54,231,2440,2170.14,125.18,100.45,50,71,375,-54,-36
2020-07-01,9.47,5.71,238,2510,2274.82,103.79,83.57,50,66,522,-240,-93
2020-10-01,2.35,1.27,57,2425,2311.14,-95.01,-181.39,50,85,656,-165,-92
