date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,6.38,4.94,309,4843,83.59,21.49,15.62,0,29,103,-32,-50
2011-07-01,10.96,8.59,553,5044,72.16,11.77,17.43,0,28,100,-99,-12
2011-10-01,6.26,4.67,322,5132,96.75,15.38,-4.3,0,34,69,-75,-3
2012-01-01,7.68,4.54,420,5469,91,3.57,6.2,0,69,89,-232,147
2012-04-01,7.15,4.44,412,5757,115.84,18,14.91,0,61,64,-234,147
2012-07-01,6.19,3.98,373,6026,102.14,14.81,15.03,0,55,62,-217,162
2012-10-01,6.7,4.21,404,6026,119.09,17.22,-1.23,0,59,109,-239,162
2013-01-01,7.05,4.4,434,6155,108.39,5.33,9.23,0,60,88,-79,12
2013-04-01,6.88,4.42,443,6442,122.7,17.09,17.18,0,56,92,-65,25
2013-07-01,4.87,3.27,321,6606,104.12,8.69,8.16,0,49,92,-60,13
2013-10-01,10.75,7.34,737,6858,139.94,13.02,38.92,0,46,92,-16,13
2014-01-01,10.19,7.74,728,7149,110.68,5.74,8.85,0,31,102,55,-97
2014-04-01,8.88,7.09,638,7183,125.33,13.11,11.84,0,25,102,5,-107
2014-07-01,8.55,6.75,614,7183,116.53,5.24,6.9,0,26,78,-10,-102
2014-10-01,4.47,2.58,338,7557,165.56,10.09,12.69,0,73,68,-332,182
2015-01-01,3.6,2.04,275,7650,137.27,-1.71,-2.1,0,76,80,-369,297
2015-04-01,3.99,2.25,316,7910,143.83,8.38,13.64,0,77,36,-324,321
2015-07-01,6.73,3.63,533,7912,170.98,19.79,28.6,0,85,70,-320,293
2015-10-01,13.37,7.65,1140,8531,197.19,19.96,33.66,0,73,71,-78,0
2016-01-01,14.77,7.7,1290,8733,168.11,14.57,18.98,0,91,80,-124,114
2016-04-01,15.06,8.1,1334,8857,154.17,1.07,6.5,0,84,136,-139,78
2016-07-01,9.1,4.79,790,8688,151.71,4.05,-6.04,0,89,171,-153,88
2016-10-01,5.21,2.72,479,9208,202.62,16.28,31.83,0,90,213,-150,127
2017-01-01,0.01,0,1,8558,168.52,0.14,-22.24,0,92,174,-138,8
2017-04-01,0,0,-58,8706,164.36,0.99,18.63,0,90,133,-175,24
2017-07-01,2.05,1.07,176,8611,173.58,5.8,8.15,0,90,94,-182,36
2017-10-01,10.1,5.36,1010,10000,208.13,18.89,174.71,0,88,131,29,8
2018-01-01,11.88,8.33,1423,11974,172.69,9.76,17.3,0,43,129,25,8
2018-04-01,11.31,8.03,1331,11762,199.02,11.19,16.12,0,41,124,-62,-17
2018-07-01,11.52,8.01,1267,10999,207.09,10.25,10.17,0,44,111,27,-88
2018-10-01,2.24,1.47,250,11132,268.52,16.19,3.75,0,52,155,-179,-91
2019-01-01,6.42,4.28,774,12055,226.95,8.92,77.57,0,50,82,-283,-41
2019-04-01,8.82,5.44,1093,12385,224.99,7.59,50.93,0,62,172,-396,140
2019-07-01,8.64,5.23,1053,12189,206.65,3.26,-1.09,0,66,198,-475,203
2019-10-01,0,0,-329,10689,251.17,15.61,-30.34,0,109,145,-581,273
2020-01-01,0,0,-1198,10424,216.59,-2.18,5.92,300,113,170,-377,133
2020-04-01,0,0,-1891,10141,203.07,4.44,-28.13,300,110,129,-168,36
2020-07-01,0,0,-2020,9962,222.97,19.83,20.36,300,53,123,-206,429
2020-10-01,44.59,30.74,8310,18636,262.72,16.8,30.31,300,45,205,-43,-46
