date,open,high,low,close,volume
20110401,148000,149000,147000,148000,56965
20110404,148000,149000,146500,147500,38365
20110405,148000,150000,147000,150000,27831
20110406,149500,151500,148500,150500,67309
20110407,150000,150500,149000,150000,29085
20110408,149000,150000,147000,148500,31204
20110411,147500,148500,146500,146500,26072
20110412,146500,146500,143000,143500,50672
20110413,143500,144500,141000,144500,64713
20110414,143500,146000,143000,146000,45851
20110415,146000,146500,145000,145500,15405
20110418,145500,145500,143000,144500,26141
20110419,144500,144500,142000,142500,19450
20110420,142500,143500,139500,140000,104170
20110421,140500,141000,139500,139500,79169
20110422,139500,141500,139500,141000,44994
20110425,140000,141000,139500,140500,17238
20110426,140000,141000,140000,141000,46411
20110427,141000,144000,140000,142500,36712
20110428,142000,144500,141000,141500,38522
20110429,140000,143500,139500,143500,30514
20110502,141500,144000,141500,144000,18025
20110503,142500,143500,142000,142000,22828
20110504,141500,144000,141500,144000,21859
20110506,144000,144500,140500,140500,21629
20110509,140500,142000,137000,137000,46380
20110511,137000,138500,132500,133000,77372
20110512,133500,136000,131500,132500,47904
20110513,133000,135000,132500,133000,32567
20110516,133000,134500,131500,132000,21110
20110517,131000,136500,131000,133500,29763
20110518,134000,135000,132000,133000,14761
20110519,132000,133500,131500,132000,25550
20110520,132000,135500,131000,134500,25204
20110523,135500,136000,132500,133500,22728
20110524,134000,135000,131000,131000,15804
20110525,131500,131500,127500,128000,31076
20110526,128000,129500,126000,126500,31198
20110527,127000,128500,125500,126500,29064
20110530,127500,132000,127000,131000,21216
20110531,132000,135000,130000,135000,32578
20110601,135000,136000,132500,136000,24875
20110602,135500,136000,131000,132000,17798
20110603,132000,136000,131000,136000,22642
20110607,136000,136500,133000,135500,26719
20110608,136000,136000,132000,132000,16025
20110609,132000,133000,128000,128000,35735
20110610,128500,130000,127500,127500,25491
20110613,129000,132500,127500,131000,20256
20110614,133000,133500,130500,131500,14249
20110615,131500,134500,129000,134500,19768
20110616,135500,137500,134500,136500,37499
20110617,135500,137000,133500,134000,33798
20110620,134000,134500,130500,132000,17051
20110621,132500,135500,131500,134000,20167
20110622,135000,136000,132500,136000,19887
20110623,135000,135000,131500,131500,25819
20110624,131000,134000,131000,134000,22129
20110627,133500,133500,131000,132000,22026
20110628,133000,134500,132000,134000,20429
20110629,135000,136000,133500,135500,21172
20110630,135500,136500,133500,135000,16213
20110701,135000,136500,134000,136000,18859
20110704,136000,136500,134000,134000,22990
20110705,134000,138500,134000,138000,35752
20110706,137500,139000,137000,138500,19927
20110707,138500,139500,138500,138500,18861
20110708,138000,140500,138000,140500,17923
20110711,141000,143000,139000,143000,23312
20110712,140000,143000,140000,142500,25977
20110713,141500,141500,139000,140000,19258
20110714,139000,139000,135500,138500,34732
20110715,138500,139500,137000,139000,9222
20110718,139000,139000,135500,137500,16473
20110719,137500,143000,137500,142500,22785
20110720,141500,145000,141500,145000,26993
20110721,146000,146000,143500,145000,11138
20110722,144500,147000,144000,145500,12944
20110725,146000,146000,142500,145500,10278
20110726,145000,146000,145000,146000,11763
20110727,146500,149000,144500,149000,31320
20110728,147500,147500,144500,145000,20556
20110729,144000,149000,143000,146500,21365
20110801,148000,148500,146500,148000,15389
