date,open,high,low,close,volume
20110401,9650,9650,9220,9500,224416
20110404,9600,10050,9570,9840,189744
20110405,9840,10150,9650,9950,157030
20110406,9960,9960,9650,9710,159099
20110407,9630,9790,9470,9560,184852
20110408,9600,9750,9480,9580,134213
20110411,9590,9610,9250,9260,183240
20110412,9210,9500,9190,9290,92844
20110413,9430,9470,9240,9250,75411
20110414,9220,9300,8980,9010,165800
20110415,9000,9320,8970,9140,103338
20110418,9360,9360,8760,8930,173860
20110419,8900,8920,8590,8660,156598
20110420,8660,8860,8500,8510,189317
20110421,8500,8550,7900,8160,363479
20110422,8110,8130,7320,7740,410586
20110425,7700,7720,7340,7440,207619
20110426,7300,8540,7030,7640,266780
20110427,7550,7550,7250,7270,163887
20110428,7290,7330,6670,6770,265628
20110429,6750,6830,5760,6050,881167
20110502,6100,6290,5820,6160,315980
20110503,6240,6300,6100,6220,175611
20110504,6220,6250,6070,6130,98929
20110506,6070,6480,6030,6220,180780
20110509,6250,6300,6110,6180,75523
20110511,6220,6380,6100,6200,148549
20110512,6210,6500,6160,6360,184181
20110513,6440,6450,5900,6050,196222
20110516,6090,6100,5650,5800,151731
20110517,5800,5880,5440,5550,177893
20110518,5460,5530,5160,5210,237182
20110519,5260,5990,5100,5990,508805
20110520,6010,6380,5300,5300,447851
20110523,5400,5580,5220,5260,166273
20110524,5260,5350,5150,5350,82793
20110525,5370,5500,5230,5360,80366
20110526,5400,5860,5300,5710,160375
20110527,5760,6560,5600,6560,496945
20110530,6810,7130,6200,6710,558360
20110531,6000,6560,5710,5750,581603
20110601,5800,6480,5760,6300,300521
20110602,6150,6890,6100,6500,401652
20110603,6600,6700,6210,6420,192200
20110607,7080,7380,7080,7380,180168
20110608,8350,8480,8030,8480,379596
20110609,9480,9750,7310,8300,4309542
20110610,7910,8400,7350,7350,703387
20110613,7360,8260,7020,7280,562446
20110614,7350,7560,6760,6940,456075
20110615,6820,7120,6530,7010,571235
20110616,6890,7190,6770,6790,271057
20110617,6840,6880,6110,6310,363754
20110620,6300,6460,6030,6080,202633
20110621,6110,6150,5850,5950,276658
20110622,6000,6840,5970,6610,727167
20110623,6420,6740,6260,6490,291379
20110624,6500,7090,6400,6800,330724
20110627,6700,6730,6500,6530,125051
20110628,6530,6690,6260,6260,159273
20110629,6270,6400,6180,6230,139115
20110630,6260,6300,6070,6190,131228
20110701,6260,6440,6180,6420,158894
20110704,6400,6600,6300,6380,174651
20110705,6480,6530,6350,6360,147302
20110706,6350,6490,6250,6310,128823
20110707,6330,6340,6240,6260,94199
20110708,6200,6300,6150,6190,118102
20110711,6190,6240,5980,6040,134094
20110712,6000,6250,5910,6000,115056
20110713,5890,6010,5890,6000,104771
20110714,5900,6020,5800,5830,84798
20110715,5750,5900,5750,5800,98329
20110718,5830,5840,5660,5730,126486
20110719,5690,5720,5580,5640,132722
20110720,5700,6480,5640,6480,437644
20110721,7080,7390,6500,6660,967938
20110722,6640,7160,6110,6350,719108
20110725,6250,6550,6110,6350,189014
20110726,6400,6550,6240,6360,164904
20110727,6450,6470,6240,6250,108929
20110728,6300,6920,6200,6920,438926
20110729,6800,7190,6720,6980,373118
20110801,8020,8020,8020,8020,292382
20110802,8400,9220,8400,9220,763490
20110803,10400,10600,10150,10600,316503
20110804,12150,12150,9900,10800,3215413
20110805,9510,10300,9310,10000,1181824
20110808,10000,11500,9800,11500,3017361
20110809,11700,12650,10150,12000,3980360
20110810,13000,13200,11400,12200,1493118
20110811,11650,12000,11000,11150,981228
20110812,11200,11500,9900,10550,1267739
20110816,10650,11000,10100,10350,676271
20110817,10500,10900,9740,10450,1116464
20110818,10800,12000,10600,12000,506934
20110819,11800,13000,10300,10850,1834109
20110822,10450,11100,9510,9700,632012
20110823,9980,11150,9710,10750,579532
20110824,10900,11100,10250,10300,419313
20110825,10650,10750,9780,9950,384648
20110826,9950,11200,9500,10200,759598
20110829,10350,10500,10000,10150,298943
20110830,10000,10650,9980,10250,354346
20110831,10250,10300,9950,10150,200987
20110901,10250,10300,9840,10000,427904
20110902,10000,10100,9750,9750,182959
20110905,9500,10000,9010,9010,276811
20110906,8900,8900,8280,8580,317806
20110907,8710,9050,8580,8900,184822
20110908,9010,9180,8650,8700,96970
20110909,8700,8840,8390,8540,110247
20110914,8740,9200,8560,8700,232705
20110915,8850,9080,8520,8650,130242
20110916,9600,9940,9300,9940,188650
20110919,9950,10000,9050,9210,489910
20110920,9210,9490,8640,9320,225774
20110921,9470,9470,9000,9000,145079
20110922,8950,9780,8670,9350,278934
20110923,8750,9160,8550,8550,196133
20110926,8000,8400,7270,7510,309397
20110927,7840,8150,7560,7980,84885
20110928,8140,8140,7850,7930,71027
20110929,7920,7960,7660,7890,87724
20110930,7900,8900,7890,8900,176730
20111004,8320,8880,8300,8430,109309
20111005,8550,8800,8230,8510,115523
20111006,8940,9180,8620,8620,123534
20111007,8800,9140,8650,9000,137040
20111010,9000,9190,8870,9130,136887
20111011,9410,9450,9090,9200,126258
20111012,9210,9210,9040,9120,84987
20111013,9270,10450,9150,10450,744772
20111014,10550,10700,9880,10050,330448
20111017,10100,10400,8550,8550,843901
20111018,7850,7960,7340,7500,882485
20111019,7500,7500,7500,7500,0
20111020,7500,7500,7500,7500,0
20111021,7500,7500,7500,7500,0
20111024,7500,7500,7500,7500,0
20111025,7500,7500,7500,7500,0
20111026,7500,7500,7500,7500,0
20111027,7500,7500,7500,7500,0
20111028,7500,7500,7500,7500,0
20111031,7500,7500,7500,7500,0
20111101,7500,7500,7500,7500,0
20111102,7500,7500,7500,7500,0
20111103,7500,7500,7500,7500,0
20111104,7500,7500,7500,7500,0
20111107,7500,7500,7500,7500,0
20111108,7500,7500,7500,7500,0
20111109,7500,7500,7500,7500,0
20111110,7500,7500,7500,7500,0
20111111,7500,7500,7500,7500,0
20111114,7500,7500,7500,7500,0
20111115,7500,7500,7500,7500,0
20111116,7500,7500,7500,7500,0
20111117,7500,7500,7500,7500,0
20111118,7500,7500,7500,7500,0
20111121,7500,7500,7500,7500,0
20111122,7500,7500,7500,7500,0
20111123,7500,7500,7500,7500,0
20111124,36500,37000,31050,31050,57849
20111125,28600,30650,26400,26400,209694
20111128,26450,28100,26100,26600,71535
20111129,26850,30550,26850,30550,78808
20111130,29900,34500,28550,32450,165583
20111201,33800,34500,31100,32550,62228
20111202,32500,33000,31100,31400,31519
20111205,31400,31500,29900,30300,38015
20111206,30900,30900,29800,30100,15771
20111207,30200,31500,30000,30800,27441
20111208,30300,30800,29850,29850,24170
20111209,29150,29600,28500,28600,24017
20111212,28500,29150,27450,28200,21551
20111213,27200,28000,26800,27000,28470
20111214,26700,27700,26650,27250,14228
20111215,27000,27200,26650,26950,18881
20111216,26950,29550,26900,29500,34061
20111219,29500,29700,27300,28600,31286
20111220,28300,28800,27500,27600,12312
20111221,28250,28700,27650,28100,19970
20111222,27850,28400,27750,27750,10933
20111223,28850,28850,27650,27850,10967
20111226,27850,28300,27450,28000,11133
20111227,28250,28500,27700,28500,17014
20111228,28500,29500,28150,29500,14330
20111229,29500,32000,29000,32000,33894
20120102,32000,32000,30650,31150,15933
20120103,31350,31500,30700,31000,7699
20120104,31000,31000,30000,30050,14917
20120105,29800,30300,29800,30000,11555
20120106,30050,30350,29350,29350,10282
20120109,28900,29200,28400,28500,10600
20120110,28500,29100,28450,28800,8999
20120111,28800,29000,28350,28600,12269
20120112,28450,29100,28350,28950,14170
20120113,29100,29400,28700,29050,10884
20120116,28750,29150,28000,29150,16897
20120117,30050,30050,28900,29250,8237
20120118,29200,29250,28000,28500,9541
20120119,28250,29000,28100,28300,14004
20120120,28150,29300,28150,28800,14389
20120125,29000,29050,28050,28100,17153
20120126,28300,28300,27200,27800,24169
20120127,27850,27850,27500,27550,9606
20120130,27400,28300,27350,28200,19398
20120131,27500,30300,27500,30300,37440
20120201,30050,31300,29250,29700,35721
20120202,30100,30200,29450,29700,11358
20120203,29600,30400,29250,29700,14350
20120206,29150,29550,28400,28550,26091
20120207,28600,29100,28050,28250,16337
20120208,28250,29250,28250,29000,21930
20120209,29050,29650,28650,28800,18110
20120210,30000,30200,28950,29650,22387
20120213,29400,29550,28950,29500,11786
20120214,29500,29550,28950,29100,10866
20120215,28750,29200,28750,28900,17354
20120216,28900,28900,28550,28550,10308
20120217,28900,29200,28350,28600,15213
20120220,28500,28900,27650,28150,30972
20120221,28150,28200,27350,27500,24796
20120222,27550,27750,26400,26600,32775
20120223,26500,26750,26050,26500,22564
20120224,26450,26950,26300,26850,10749
20120227,26850,27000,26150,26700,15584
20120228,26500,26700,26200,26400,13915
20120229,27400,27600,26400,26450,14576
20120302,26400,27000,26150,26450,19346
20120305,26250,26450,25450,25650,34852
20120306,25900,25900,24700,25100,27224
20120307,24500,24500,23700,23950,29562
20120308,24100,24100,23350,23350,22129
20120309,23100,23750,22800,23750,24092
20120312,23750,23850,22800,23200,11588
20120313,23150,23150,22200,22300,24635
20120314,22500,22900,22050,22550,10292
20120315,22850,23500,22550,23000,15511
20120316,23450,24850,23100,24850,27374
20120319,25050,27700,24650,25850,69598
20120320,25850,25850,24000,24450,26834
20120321,24750,24750,24050,24450,6044
20120322,24700,25450,24200,24650,11519
20120323,24200,24600,23500,23800,9073
20120326,24400,24400,23300,23350,10557
20120327,23150,23850,23100,23500,8403
20120328,23300,23450,22900,23450,7590
20120329,24000,24000,23200,23650,6975
20120330,23800,23850,23150,23150,4202
20120402,23200,24000,23200,23600,5691
20120403,23600,23600,22300,22300,10995
20120404,22400,23400,21900,22300,12810
20120405,22200,22450,21600,22250,4704
20120406,22000,22550,22000,22450,3343
20120409,22000,22600,21450,21500,5855
20120410,21250,21850,21100,21100,6934
20120412,20750,21550,19900,20050,17564
20120413,20100,20800,20100,20350,5815
20120416,20350,21000,19950,20500,12285
20120417,19950,20450,19850,19950,9317
20120418,20100,20550,19950,20450,9149
20120419,20450,20600,20050,20550,6488
20120420,20800,20800,20200,20550,8733
20120423,20550,20600,20200,20250,4039
20120424,20350,20350,20000,20100,7780
20120425,20150,20300,19900,19900,11146
20120426,20100,20350,19700,19900,7687
20120427,19700,19800,18850,18850,7749
20120430,18600,18800,17200,18750,23328
20120502,18850,19150,17450,17550,15679
20120503,17550,18400,17500,17800,6340
20120504,17950,18050,17450,18000,6809
20120507,18100,18100,17000,17100,10574
20120508,17100,17450,16000,16100,27632
20120509,16150,16250,15500,15800,14776
20120510,15800,16000,15500,16000,7990
20120511,16000,16000,15000,15500,16450
20120514,15050,15150,14100,14300,14556
20120515,14200,16400,13800,16400,56779
20120516,17000,18450,15650,17100,72189
20120517,17200,17800,16600,17000,14390
20120518,17300,17300,16200,16700,9407
20120521,17200,17550,16000,16600,11397
20120522,16400,16500,14150,14150,89731
20120523,13300,14200,12850,13500,50079
20120524,13550,15500,13550,14800,36022
20120525,14200,14350,12600,12600,368603
20120529,11300,11750,10750,10750,229724
20120530,9360,9850,9150,9600,3094918
20120531,9350,10150,9250,9790,1388238
20120601,9710,9870,9350,9460,433269
20120604,8740,8960,8150,8200,492246
20120605,8350,8620,8220,8230,177569
20120607,8500,8570,8290,8380,195441
20120608,8440,8460,7580,7750,512666
20120611,7890,7990,7750,7820,251335
20120612,7610,7670,7330,7470,414410
20120613,7630,7630,7430,7430,175297
20120614,7420,7610,7300,7450,175143
20120615,7510,7620,7160,7230,232721
20120618,7390,7450,7280,7340,119564
20120619,7300,7340,7180,7290,113331
20120620,7350,8290,7350,7760,418895
20120621,7850,7870,7670,7820,133762
20120622,7660,7760,7490,7610,138857
20120625,7690,7690,7370,7450,81229
20120626,7430,7480,7280,7320,82674
20120627,7330,7330,6970,7200,170358
20120628,7230,7250,7010,7060,100398
20120629,6940,7200,6850,7080,99357
20120702,7200,7270,7080,7120,62303
20120703,7130,7300,7120,7210,104594
20120704,7240,7560,7230,7230,148903
20120705,7260,7260,7140,7220,70419
20120706,7280,7280,7030,7080,101638
20120709,7070,7070,6780,6800,133589
20120710,6750,6820,6470,6580,283826
20120711,6580,6580,6360,6400,87831
20120712,6410,6520,6240,6240,99758
20120713,6200,6300,5850,6090,130867
20120716,6180,6190,5950,6000,83057
20120717,5920,5980,5820,5890,89433
20120718,5890,6020,5710,5720,93794
20120719,5720,5850,5580,5620,109668
20120720,5720,5720,5480,5530,107295
20120723,5480,5480,5170,5250,142017
20120724,5150,5270,5060,5220,87621
20120725,5190,5230,4985,4985,100837
20120726,5030,5080,4920,5050,50937
20120727,5110,5770,5090,5350,378336
20120730,5420,5480,5050,5100,140088
20120731,5110,5220,5010,5170,74768
20120801,5170,5240,5070,5200,54880
20120802,5190,5250,5040,5060,69442
20120803,5010,5090,4980,5060,42695
20120806,5110,5200,4995,5060,67633
20120807,5030,5100,4990,5070,45201
20120808,5090,5220,5040,5080,69541
20120809,5100,5110,5010,5080,54812
