date,open,high,low,close,volume
20110401,19000,19050,18650,18850,1293879
20110404,18850,19350,18600,19300,2338626
20110405,19450,19550,18850,19000,1262898
20110406,19000,19150,18300,18400,2184724
20110407,18550,18600,18150,18400,1182923
20110408,18450,18650,18000,18300,2041560
20110411,18350,18350,17800,18050,1805567
20110412,17950,18450,17850,18100,1605766
20110413,18300,18400,18150,18350,1234196
20110414,18250,18300,17950,18300,1644287
20110415,18400,18800,18250,18600,1809665
20110418,18600,18650,17600,17750,2115835
20110419,17450,17900,17300,17650,1370027
20110420,17750,18450,17650,18150,1535780
20110421,18300,18500,17500,17800,2030251
20110422,18000,18450,17800,18200,1945754
20110425,18350,18450,18000,18200,984712
20110426,18350,18900,18050,18750,2128126
20110427,18850,19500,18500,19350,3493999
20110428,19900,20150,19400,19950,4769032
20110429,19850,20950,19650,20550,4590831
20110502,20850,20900,20200,20450,1875815
20110503,20300,20350,19800,19950,1324711
20110504,20000,20050,19250,19450,1813033
20110506,19250,19750,19100,19350,1668548
20110509,19450,19500,18850,18900,1535936
20110511,19050,19200,18700,19100,1470796
20110512,19000,19050,18500,18500,1635490
20110513,18600,18750,18050,18400,1547569
20110516,18350,18450,18000,18100,1257431
20110517,18250,18600,18150,18300,1003038
20110518,18450,18650,18150,18650,1170535
20110519,18700,18800,18000,18250,1530764
20110520,18300,18550,17750,18300,1064258
20110523,18400,18800,18300,18450,1456527
20110524,18350,19100,18350,18850,1557105
20110525,19150,19200,18750,18750,1121735
20110526,19000,19200,18800,19000,806958
20110527,19150,19450,18550,18900,2513164
20110530,19050,19100,18300,18450,1231243
20110531,18350,19000,18200,19000,1919923
20110601,19200,19450,19000,19350,1459156
20110602,18750,19050,18650,18850,1129751
20110603,19150,19900,18900,19650,1967807
20110607,19750,20300,19550,19750,1813496
20110608,19800,20250,19350,20100,1583705
20110609,19950,20050,19250,19250,1740095
20110610,19450,19650,18500,18600,2915242
20110613,18450,18950,18450,18950,1113754
20110614,18900,19750,18900,19450,1398289
20110615,19550,19550,19000,19500,1147323
20110616,19400,19700,18900,19150,1135746
20110617,19300,19600,19000,19250,1171966
20110620,19400,19750,19250,19700,1183642
20110621,19850,20600,19850,20550,2109570
20110622,19200,19550,18250,18500,14303423
20110623,18450,18750,18300,18350,3492641
20110624,18500,18950,18500,18700,2898496
20110627,18450,18600,18300,18450,1261856
20110628,18700,18750,18350,18350,1421051
20110629,18600,18850,18500,18850,1242186
20110630,18900,18950,18650,18650,1057501
20110701,18800,18850,18450,18650,1441791
20110704,18750,18850,18500,18700,1883779
20110705,18800,18900,18650,18800,1429248
20110706,18800,18850,18500,18600,1807100
20110707,18500,18600,18350,18450,1911933
20110708,18500,18550,17900,18050,4217880
20110711,18100,18250,18000,18100,1140870
20110712,17900,17950,17600,17600,1216659
20110713,17750,17800,17550,17600,1231681
20110714,17750,17750,17250,17450,2022136
20110715,17500,17900,17450,17900,1086823
20110718,17900,18250,17800,18050,1503069
20110719,17950,18200,17950,18050,730250
20110720,18150,18500,18100,18450,1489847
20110721,18550,18600,18250,18500,1415000
20110722,18650,18750,18500,18700,1237452
20110725,18500,18550,18000,18150,2011814
20110726,18150,18550,18100,18550,1315007
20110727,18500,18650,18400,18500,698257
20110728,18250,18400,18150,18400,742669
20110729,18400,18400,18000,18150,809538
20110801,18100,18400,18100,18350,1017045
20110802,18250,18300,17550,17750,1934216
20110803,17400,17650,17300,17350,2385458
20110804,17550,17950,17400,17500,1386440
20110805,16800,17250,16800,17050,1924311
20110808,16750,16950,15400,16050,2176972
20110809,15150,15450,14100,15300,3446036
20110810,15850,15950,14900,14900,2313811
20110811,14050,14950,14050,14650,2826923
20110812,15200,15900,15050,15100,2410670
20110816,15700,16050,15650,15900,923533
20110817,15700,16050,15700,15900,861389
20110818,15950,16000,15300,15600,1129588
20110819,14850,15000,14450,14450,1390832
20110822,14450,14950,14400,14600,717170
20110823,14600,15300,14400,15100,1018304
20110824,15100,15200,14400,14500,1344143
20110825,14800,15100,14650,14650,1287585
20110826,14650,15550,14650,15350,1453336
20110829,15650,15700,15250,15700,869881
20110830,16500,16600,15750,15750,1842394
20110831,15750,16050,15650,16000,832542
20110901,16000,16300,15800,15900,1340036
20110902,15950,16100,15550,15650,936336
20110905,15300,15350,15000,15000,874916
20110906,14750,14900,14500,14650,722453
20110907,15050,15200,14750,15200,722111
20110908,15400,15700,15300,15500,867226
20110909,15200,15350,14550,14900,1192597
20110914,14600,14700,13700,14000,2018783
20110915,14350,14400,13100,14000,2020146
20110916,14350,14950,14100,14950,1900917
20110919,14500,14950,13950,13950,2329932
20110920,13950,14000,13650,13950,1506674
20110921,13950,14200,13800,14050,1034980
20110922,13500,13650,13200,13350,1745391
20110923,12600,12850,12500,12550,1660568
20110926,12700,12850,12050,12100,1608565
20110927,12550,13600,12500,13100,2524033
20110928,13400,13750,13200,13250,2379906
20110929,13150,13700,13100,13700,1679870
20110930,13650,14050,13300,14000,1655388
20111004,13250,13300,12800,13000,1333412
20111005,13250,13300,12700,12800,1309064
20111006,13300,14300,13200,13950,2035469
20111007,14400,14500,13750,13950,1345271
20111010,13800,14200,13600,13750,831814
