date,open,high,low,close,volume
20201230,37650,39150,37650,38500,144948
20201229,38200,38300,37500,37700,140725
20201228,37150,38150,36700,37750,158323
20201224,35100,38050,35100,37150,253019
20201223,34100,36300,34100,35050,170807
20201222,35900,35950,34200,34250,155000
20201221,36700,36700,35450,35650,189728
20201218,36800,37500,36400,36900,112737
20201217,37950,38050,36450,36750,216870
20201216,38500,39050,37600,37650,192658
20201215,39150,39300,38400,38500,205820
20201214,39900,39900,38900,39150,125013
20201211,39600,40950,39550,39950,144869
20201210,38700,39850,38500,39850,164525
20201209,39700,39750,39000,39100,147379
20201208,40650,40650,38850,39050,356226
20201207,42750,42750,40400,40900,279035
20201204,42550,49200,41200,43050,1143503
20201203,44500,45250,41300,42300,650665
20201202,41200,42100,39750,40000,306882
20201201,41000,41850,40750,40950,159683
20201130,43500,43500,40400,41000,353972
20201127,44900,44900,42750,43500,228155
20201126,41500,44850,40200,43900,587948
20201125,47000,47200,41950,42550,789659
20201124,48300,49200,46200,48350,307362
20201123,50000,51100,47750,47850,367440
20201120,47000,50400,46500,49800,472638
20201119,45300,47000,44000,46400,220787
20201118,44850,45500,44150,45400,177163
20201117,44200,44750,43650,44450,113955
20201116,43700,44750,43300,43900,141307
20201113,41800,43100,41450,43100,98391
20201112,42200,43450,41500,42000,130995
20201111,42400,43550,41750,41950,171224
20201110,41500,43350,40800,43300,155951
20201109,40800,43300,40500,42350,202657
20201106,42700,42700,40800,40800,183433
20201105,42100,43150,41500,42600,161603
20201104,42550,42750,40850,42100,206694
20201103,41800,43650,41600,42100,367102
20201102,39500,42300,39300,41850,345090
20201030,41050,41300,39100,39550,268001
20201029,40650,42650,39800,41400,468417
20201028,38500,41400,38500,41400,582860
20201027,37400,39350,36650,38500,231787
20201026,38500,38550,37150,37400,85686
20201023,37650,38800,37100,38050,99138
20201022,38600,38600,37500,37600,73930
20201021,37200,38800,36500,38500,155545
20201020,35750,36800,35750,36800,48923
20201019,36400,37250,36250,36350,80002
20201016,36400,36800,34950,36050,93791
20201015,36750,36900,35750,36250,82028
20201014,37600,38400,36450,36450,103751
20201013,37400,38500,37350,38050,74725
20201012,38100,38100,37100,37300,71550
20201008,39100,39100,37950,38100,77459
20201007,38450,39000,37900,38550,86211
20201006,37000,39400,37000,39150,164737
20201005,37000,37950,37000,37000,47430
20200929,37900,38050,37200,37300,75588
20200928,35600,38000,35600,37850,135289
20200925,36300,36650,35300,35550,77990
20200924,35800,36600,34700,35850,132445
20200923,38200,38300,36550,36950,112190
20200922,38650,38650,36850,37800,146245
20200921,40000,40200,38600,38700,179164
20200918,38400,40200,38000,40200,229497
20200917,39200,39200,37950,38250,114345
20200916,38550,39400,38350,38500,118684
20200915,40150,40250,38450,38650,187422
20200914,39500,40000,38400,40000,435215
20200911,35050,38450,34750,38000,471048
20200910,35200,36050,34750,35250,100106
20200909,34600,35450,34600,34850,74501
20200908,36200,36300,35100,35350,110953
20200907,36850,37200,35650,35750,151739
20200904,33900,36350,33500,35800,179267
20200903,35800,36050,34950,35150,75299
20200902,36900,36900,35350,35800,66860
20200901,35850,37300,35750,36300,163925
20200831,34850,35950,34550,35850,163827
20200828,34350,35000,33850,34200,75025
20200827,34200,34400,33550,33950,74414
20200826,35100,35200,33950,34000,84725
20200825,33500,35500,33350,35350,112747
20200824,32300,33700,32300,33650,71395
20200821,32750,33800,32150,32750,84955
20200820,34000,34700,31350,33000,222475
20200819,33500,34750,33500,34350,90958
20200818,36200,36700,33400,33700,155028
20200814,36850,37450,36000,36200,84677
20200813,37050,37350,36350,36800,149580
20200812,36750,37000,34700,36200,376475
20200811,39100,39400,37400,37500,151513
20200810,39000,39350,38550,39200,100651
20200807,39600,39600,38550,39200,104072
20200806,39800,40000,38000,39250,124873
20200805,38400,39950,38250,39700,258485
20200804,37550,38550,37500,38000,119189
20200803,37000,38200,36650,37550,128190
20200731,37400,37400,36550,36900,81730
20200730,38050,38050,37200,37400,72841
20200729,37500,37750,36550,37700,119823
20200728,36700,37100,36200,36800,95109
20200727,36350,37200,36050,36650,78092
20200724,35900,36700,34850,36050,185358
20200723,36900,37400,35750,36300,118904
20200722,37400,37700,36700,37200,83120
20200721,36700,37950,36700,37700,116423
20200720,38800,38800,36350,36700,273761
20200717,39050,39350,38750,38800,62774
