date,open,high,low,close,volume
20201230,207500,209500,205000,206000,160101
20201229,200000,207000,199000,206500,201795
20201228,202500,203000,197500,201000,214570
20201224,201000,207000,200000,202500,175821
20201223,203500,204000,199500,199500,175024
20201222,205500,209000,202000,202500,124874
20201221,207000,209000,201000,207000,140010
20201218,209000,210500,207500,208500,131657
20201217,213500,213500,206500,209000,238225
20201216,213500,218000,212000,213000,229608
20201215,210000,213000,207000,211000,183566
20201214,213500,215500,208000,211500,267573
20201211,213500,225000,213500,216000,402440
20201210,214500,220500,212000,214000,467822
20201209,199000,217000,198000,217000,909898
20201208,194000,196000,192500,196000,303232
20201207,190500,194000,190000,194000,193182
20201204,195000,195000,188500,194000,298749
20201203,191500,197500,188000,195500,342906
20201202,188500,192500,187000,191500,322531
20201201,181000,187500,179500,187500,340875
20201130,183500,183500,179000,179000,402546
20201127,190500,191500,183000,183500,325194
20201126,188000,191000,184500,188000,272724
20201125,195000,195000,186000,187500,380987
20201124,197000,197500,192000,193500,333529
20201123,196000,198000,194000,197000,232445
20201120,189500,197000,188500,197000,894303
20201119,185000,188000,183000,188000,284036
20201118,185500,188000,183000,188000,424190
20201117,177500,187500,176500,185000,1072147
20201116,175500,176500,171000,174500,273110
20201113,178000,178000,174000,175000,297593
20201112,172500,179500,170000,177500,567624
20201111,171000,174500,166500,174500,441360
20201110,173000,174000,169500,170000,562162
20201109,165000,166000,163500,165000,245975
20201106,164500,165000,163500,164000,143442
20201105,165000,165000,163000,164500,150658
20201104,164000,165000,162000,164000,159594
20201103,159500,162500,159500,162000,120594
20201102,159000,160500,158500,158500,100019
20201030,166000,166000,158000,158000,362898
20201029,161000,167500,159500,165000,456095
20201028,159500,163000,159500,161000,158087
20201027,162500,164000,159500,161000,322030
20201026,166000,167500,163000,164500,173079
20201023,168000,168000,166000,167500,145378
20201022,166500,168000,165000,167000,127573
20201021,169000,172000,166000,167000,253417
20201020,168000,170000,166000,168500,162828
20201019,169000,172000,167000,170000,276585
