date,open,high,low,close,volume
20110401,37800,37950,37250,37900,309338
20110404,38300,38400,37300,37500,279393
20110405,37150,38050,37150,37650,435358
20110406,37650,38400,37600,38000,442421
20110407,38400,38400,37550,38050,207564
20110408,37800,39000,37700,38900,389503
20110411,38900,38900,38100,38600,279875
20110412,38350,38350,36800,37650,280183
20110413,37200,37650,35600,36550,597779
20110414,36300,36950,35750,36300,406649
20110415,36300,36850,36150,36300,203055
20110418,36750,36750,35850,36450,272627
20110419,35900,36500,35650,36000,212939
20110420,36400,36600,35950,36150,174920
20110421,36400,37250,36000,37250,302182
20110422,36800,37650,36350,37500,264398
20110425,37200,37600,36800,37100,252312
20110426,37100,37400,36600,36950,312945
20110427,36900,37550,36600,36700,185614
20110428,36500,37100,36350,36700,129774
20110429,36350,36800,35600,35800,220385
20110502,35950,36500,35850,36350,176300
20110503,36450,37500,35700,37100,307913
20110504,36900,38150,36600,38050,327019
20110506,38050,38100,36500,37050,251366
20110509,36650,37200,35950,35950,231024
20110511,36000,36350,35700,35900,167582
20110512,35600,35600,34600,34600,270482
20110513,34650,36200,34300,36050,212174
20110516,34700,36200,34700,35600,139441
20110517,36200,36700,35600,36700,166653
20110518,36850,36900,35800,36550,212625
20110519,36250,36500,35800,35950,154728
20110520,35700,36450,35700,36150,69609
20110523,36350,36350,35250,36000,116461
20110524,35150,35950,35150,35200,124854
20110525,35450,35950,34600,35950,187251
20110526,35600,36700,35600,36350,151544
20110527,36100,36500,35750,35800,106953
20110530,35850,36600,35450,36600,129765
20110531,36800,37800,36650,37800,362046
20110601,37300,37600,36650,37450,152728
20110602,37300,37300,36300,36900,159792
20110603,36600,36950,36400,36500,96617
20110607,35900,36950,35750,36300,146768
20110608,36000,36500,35850,36050,189426
20110609,36350,36350,34750,34750,327627
20110610,35000,35550,34800,34850,267001
20110613,34850,35050,34300,34450,124565
20110614,34450,34800,34100,34600,147010
20110615,34800,35400,34200,35100,231947
20110616,35200,35400,34400,35300,280696
20110617,35000,35400,34700,35050,185861
20110620,35050,35200,34350,34350,151026
20110621,34250,35700,34250,35600,129650
20110622,35900,36300,35450,36050,132460
20110623,36000,36200,35500,36200,105686
20110624,36200,37600,36100,37600,215675
20110627,37350,37700,36550,37700,196787
20110628,37700,37950,37200,37900,162784
20110629,38000,38500,37400,38050,197711
20110630,38000,38100,37400,38000,156820
20110701,37750,38800,37750,38200,140458
20110704,38150,38300,37750,38000,74864
20110705,37800,38900,37800,38900,185429
20110706,38400,39000,38400,39000,113574
20110707,39050,39450,38750,39150,106242
20110708,39400,39400,38900,39300,90852
20110711,39450,39500,38900,39300,85242
20110712,39300,39600,38550,38600,126134
20110713,39050,39500,38750,39450,198688
20110714,39600,40100,39150,39900,227575
20110715,39950,40600,39900,40500,235324
20110718,40600,40600,39650,40550,130797
20110719,40150,40850,39800,40500,165871
20110720,40100,40800,39650,40800,175628
20110721,40700,40700,39700,40500,84910
20110722,40500,40950,40250,40700,122649
20110725,40500,40600,39700,40000,92254
