date,open,high,low,close,volume
20110401,108500,113500,108500,110500,83536
20110404,112000,112500,109000,109500,43803
20110405,110000,120000,109500,118000,289083
20110406,118500,119500,115500,117500,96330
20110407,118500,118500,114000,114500,70223
20110408,113000,121000,113000,120500,169480
20110411,119000,127000,115500,124000,198095
20110412,124500,125000,119000,120000,95544
20110413,121500,122000,118000,121000,64172
20110414,120500,121000,116500,117500,82829
20110415,117500,121500,117500,118000,52135
20110418,119500,122500,116500,117500,64009
20110419,116500,117000,110000,112500,82873
20110420,114000,114500,110500,112000,59834
20110421,112000,115000,111500,113000,52475
20110422,112000,113500,110000,111000,44790
20110425,111500,112500,110000,111500,31834
20110426,110500,111500,106000,107500,64389
20110427,108000,113000,108000,111000,58137
20110428,112500,113000,108500,108500,31474
20110429,109000,109000,103000,103500,44877
20110502,104000,109000,104000,107500,31321
20110503,106500,108000,105500,106000,16978
20110504,105500,107000,105000,105000,15582
20110506,105000,107500,102000,102500,27724
20110509,101500,102500,98500,101000,40376
20110511,101000,104000,100000,102000,22217
20110512,100500,101000,99000,99000,30659
20110513,98300,99200,94500,94800,43766
20110516,92500,96300,91300,95100,33465
20110517,93100,95300,93000,93400,37198
20110518,94000,97100,94000,95100,15600
20110519,94800,103000,94800,97500,47144
20110520,97700,101500,97600,98100,28144
20110523,99000,102500,97800,97800,37955
20110524,97100,99700,96900,96900,22141
20110525,96900,98000,95600,95600,35234
20110526,96000,99200,96000,99100,24935
20110527,98500,103500,98500,100500,25511
20110530,102000,103000,100000,101500,16649
20110531,100000,103500,100000,103000,23678
20110601,102500,102500,100000,100500,23460
20110602,98500,99300,97500,98000,24044
20110603,98100,100000,98100,99500,14413
20110607,99500,105000,99000,104000,28924
20110608,103000,105500,102000,104000,17766
20110609,104500,105000,99800,99800,39279
20110610,100000,101000,99300,99300,23425
20110613,98500,99900,98500,99600,18104
20110614,99000,100000,98400,98900,11622
20110615,100500,101000,99200,100000,12897
20110616,99100,100500,98600,98600,14635
20110617,98700,102000,98600,102000,25182
20110620,103000,104000,100000,100500,16770
20110621,100500,103500,100000,101500,13257
20110622,102000,103000,100500,101500,14780
20110623,101000,102000,99700,99700,26807
20110624,100500,102000,100000,101500,22663
20110627,100000,101000,99600,99700,21457
20110628,100000,101500,100000,101500,14803
20110629,101000,102500,101000,101500,14303
20110630,102000,106500,101500,106500,49525
20110701,108500,121500,108000,119000,224736
20110704,119500,120500,113500,118000,66648
20110705,120000,131000,119500,124500,173644
20110706,124000,127000,120500,126500,54487
20110707,128500,130500,125500,128000,66555
20110708,129000,129500,123500,127000,49745
20110711,128000,137000,125500,134000,120047
20110712,133000,138000,132000,134000,88602
20110713,133500,134500,125500,126500,78644
20110714,128000,130000,123000,127500,50505
20110715,128500,133500,126500,129000,46979
20110718,131000,133000,128500,128500,37058
20110719,130000,131500,125000,125500,31922
20110720,126500,131500,126000,126500,33174
20110721,128000,143500,128000,139000,168913
20110722,141000,144000,137000,139500,69246
20110725,141500,145000,134000,134500,53289
20110726,132500,137000,130500,133500,43221
20110727,133000,137000,132500,136000,24194
20110728,133500,135500,130000,130000,29267
20110729,130000,131500,118500,118500,100712
20110801,120000,125000,120000,123500,28169
20110802,122500,122500,118000,119000,28617
20110803,115000,116500,112000,113000,35749
20110804,114000,117500,112500,112500,32047
20110805,107500,112000,106000,107000,43908
20110808,107000,111500,101000,107000,67722
20110809,107000,118500,105500,107500,121986
20110810,113000,113500,108500,108500,61585
20110811,108000,113000,107500,110500,66447
20110812,113000,118000,112000,114000,68694
20110816,118000,131000,117000,131000,131391
20110817,135500,140000,128000,133000,125661
20110818,135000,139500,130000,131000,94089
20110819,127000,129000,122500,124500,47742
20110822,138000,142000,127500,127500,188067
20110823,125500,129500,118500,125500,84014
20110824,129000,135500,126000,127000,63792
20110825,129500,133000,125000,129500,33589
20110826,130500,133000,123000,123000,49367
20110829,125000,129000,124000,126500,31566
20110830,130000,130000,123000,125000,36439
20110831,125500,127000,123500,127000,24490
20110901,125500,137000,125000,131500,106919
20110902,134000,141000,131000,141000,173529
20110905,139500,147000,137000,141000,109181
20110906,141000,144000,130500,138000,86876
20110907,140500,158500,138500,158500,195341
20110908,165000,175000,152500,159500,245678
20110909,162500,166000,155500,160500,131191
20110914,162500,162500,140500,142500,122446
20110915,146500,149500,137000,140500,78843
20110916,145000,153000,142000,153000,71078
20110919,152000,161000,150000,154000,48091
20110920,155000,156000,149500,154500,34026
20110921,155500,160500,151500,151500,38788
20110922,148000,148500,143000,144000,36398
20110923,153000,164000,136000,136000,284211
20110926,140500,142000,130000,133500,81715
20110927,139000,142000,135000,140000,58940
20110928,142000,143000,135000,135500,48315
20110929,139000,140500,135500,136500,44205
20110930,137000,140000,136000,138500,36347
20111004,133000,137500,130000,132000,26411
20111005,134500,136500,131000,132000,29480
20111006,136000,137000,133500,133500,21804
20111007,138500,153000,135000,144500,67184
20111010,145500,147000,141500,144500,22498
20111011,149500,150500,146000,149000,32111
20111012,149000,150000,145000,148000,30135
20111013,149500,163500,149000,162000,99258
20111014,163000,167500,158000,163000,62674
20111017,166500,168000,161000,165000,38043
20111018,163500,187000,161000,177500,183463
20111019,181000,182500,175000,180500,51708
20111020,182000,188000,172500,176500,79510
20111021,180000,183500,174500,182500,50839
20111024,184000,189500,182500,185500,54605
20111025,187000,188500,179000,182000,43657
20111026,182000,184000,179000,182500,21856
20111027,181000,187000,180000,182500,21563
20111028,183500,186500,181000,186000,31674
20111031,186500,188500,178000,182000,27593
20111101,180500,181500,176000,180000,14460
20111102,179000,181000,175000,181000,11747
20111103,181000,182000,173000,176500,16844
20111104,177500,184000,176500,181000,18185
20111107,182500,185000,178000,180000,10473
20111108,181000,183500,178500,182500,13522
20111109,182000,184000,180000,182000,11472
20111110,181000,181000,169000,169000,209184
20111111,172000,175000,166000,175000,27686
20111114,173000,176500,166000,170000,54848
20111115,170000,170000,156500,162000,61336
20111116,162000,164500,157000,160000,23872
20111117,159500,161500,155000,161500,22291
20111118,158000,158000,152000,156500,26339
20111121,156000,156000,148000,152500,30804
20111122,148000,155000,147500,149500,20568
20111123,150000,150000,144000,144500,19790
20111124,139500,140500,130000,133500,65037
20111125,134000,134000,126000,130000,36122
20111128,131500,135500,129000,129500,36262
