date,open,high,low,close,volume
20201230,13100,13550,12900,13500,3220580
20201229,12850,13300,12750,13050,2971656
20201228,13450,13500,12700,12850,4876853
20201224,12950,13700,12600,13350,6990921
20201223,13500,13800,13050,13100,2882549
20201222,13700,14000,13350,13400,2891737
20201221,13750,14100,13700,13900,2137240
20201218,14300,14300,13850,13900,2692526
20201217,13850,14800,13400,14350,5667891
20201216,14450,14500,13650,13850,4129545
20201215,14500,14650,14250,14300,1419318
20201214,14600,14650,14350,14400,1705707
20201211,14800,14950,14400,14750,3540864
20201210,14350,14700,14200,14600,3025117
20201209,14600,14750,14400,14550,2180486
20201208,14400,15150,14250,14400,3639869
20201207,14700,14750,14200,14400,3682592
20201204,14950,15000,14600,14900,3422729
20201203,15100,15450,14700,15000,4046522
20201202,15250,15950,14950,15050,7731027
20201201,16350,16600,15500,15500,9105455
20201130,17450,17700,16150,16750,28023172
20201127,16100,17400,15800,17100,16536985
20201126,15250,16150,15100,16050,7391253
20201125,15300,15550,14850,15400,4523336
20201124,15400,15600,15100,15300,3872144
20201123,14800,15400,14650,15300,4409425
20201120,14650,15000,14450,14800,2685588
20201119,14600,15000,14300,14650,5002875
20201118,15650,15700,14800,14900,7600712
20201117,15800,16150,15150,15850,4073172
20201116,16400,16500,15700,15750,5797926
20201113,16300,16600,16100,16450,5190976
20201112,16300,16550,15850,16400,5682191
20201111,16250,16700,15750,16350,11496128
20201110,15750,15950,15200,15950,6414858
20201109,15000,16450,15000,15650,16870984
20201106,14700,14900,14150,14700,4993545
20201105,14250,14600,13950,14550,5530543
20201104,14550,14600,13350,13850,7308120
20201103,14050,14500,13800,14350,4684381
20201102,13600,14000,13550,13900,2237212
20201030,14250,14450,13600,13750,3740736
20201029,13400,14150,13350,14150,5385965
20201028,13400,13900,13250,13800,3102057
20201027,12800,13400,12500,13400,2892079
20201026,13950,13950,13150,13150,3274617
20201023,13800,14200,13700,13900,5155911
20201022,13500,13850,13250,13700,3445724
20201021,13350,13750,13000,13450,3515082
20201020,13350,14000,12400,13450,9356008
20201019,12250,13450,11900,13350,8173802
