date,open,high,low,close,volume
20110401,50500,50800,49850,50700,331342
20110404,50700,50800,48800,49200,633212
20110405,49000,50400,48700,50400,629789
20110406,50600,51700,50500,51700,799130
20110407,52000,52000,50200,51000,546765
20110408,50600,51600,49800,50000,928271
20110411,50100,50700,49650,49700,454387
20110412,49600,49650,47900,48200,647839
20110413,48450,48950,48100,48950,387836
20110414,48950,49000,44400,45500,2322394
20110415,46800,47300,46350,46900,1577642
20110418,47300,48600,47050,48200,874777
20110419,47700,48150,47100,47850,471504
20110420,48200,50200,48200,48550,948788
20110421,49000,49350,47800,49100,856178
20110422,49300,54600,49300,54600,2882019
20110425,55100,55300,53100,54200,1448695
20110426,54500,55700,52600,52600,1144382
20110427,53800,54200,50700,51300,982657
20110428,51800,52400,50200,50700,803552
20110429,50900,51400,48500,49200,994273
20110502,49350,50400,49100,50300,401953
20110503,50200,50200,48300,48350,614528
20110504,48350,49300,48300,48900,313409
20110506,47500,48400,47450,47800,333229
20110509,47800,48350,47350,48100,321125
20110511,48600,49400,48200,48850,569511
20110512,48000,48200,47550,47650,435101
20110513,48300,48300,46400,46950,504701
20110516,46300,46800,45800,45900,351213
20110517,45900,46500,45700,46000,197875
20110518,46000,47500,45800,47500,361671
20110519,47550,47600,45750,46300,423433
20110520,45900,46300,44600,46000,409755
20110523,45050,45400,44650,44850,272830
20110524,44600,44750,43550,43700,505162
20110525,43800,44200,42350,42500,456537
20110526,43050,45100,42400,44250,498422
20110527,45850,46850,44600,44900,910540
20110530,45500,46000,45050,45050,297163
20110531,45200,47150,45200,47000,754693
20110601,46900,47200,46250,46450,269499
20110602,45000,45700,44850,45500,285884
20110603,45800,46600,45500,45750,328545
20110607,45300,45750,44550,44950,200557
20110608,45300,45400,44300,44650,181416
20110609,44650,45100,44400,44850,218332
20110610,45150,45350,43500,43850,261753
20110613,43300,44700,43250,43950,182026
20110614,44150,45500,44100,45000,281105
20110615,45300,47500,45000,46900,699170
20110616,46100,47150,46050,46550,317371
20110617,47000,48100,46500,47150,721043
20110620,46950,47350,45600,46400,435062
20110621,46950,47200,44950,46350,388501
20110622,47000,47050,46400,46650,342983
20110623,46650,47000,46100,46700,247709
20110624,46350,47500,45750,47500,573515
20110627,46900,47000,46300,46450,223523
20110628,46850,47300,46200,46200,263147
20110629,47100,48600,46550,48500,856989
20110630,48900,49250,48200,48750,601701
20110701,49350,49450,48600,49200,501450
20110704,49550,49950,49250,49450,442918
20110705,49350,50800,49350,50200,520617
20110706,50200,50900,49300,50500,464588
20110707,50600,51700,50500,50600,576385
20110708,51100,51100,49800,50400,427633
20110711,49950,50400,49600,50400,299970
20110712,49750,50100,48850,49400,416391
20110713,49500,51700,49100,51400,715401
20110714,51100,52100,50700,52000,630840
20110715,51900,53100,51700,52500,563040
20110718,52900,53500,52100,52200,520857
20110719,52100,54300,52100,53500,1103884
20110720,54400,55000,52700,53400,882349
20110721,53800,54500,53300,53500,377300
20110722,54000,54900,53700,54500,485562
20110725,53900,54500,53100,53600,277071
20110726,53500,54200,52400,52900,525298
20110727,52500,53100,51600,52100,646216
20110728,50900,52800,50900,52200,419231
20110729,52900,53200,51700,51700,241117
20110801,52500,53500,52400,53200,272322
20110802,52700,53000,49650,49750,963815
20110803,48850,49200,48150,48500,529815
20110804,49100,49200,46500,46700,612295
20110805,43600,45500,43100,44200,742625
20110808,43000,44300,39500,41550,861026
20110809,40000,41050,36600,41050,939636
20110810,42900,43000,40100,40550,810341
20110811,38000,41000,38000,40850,559579
20110812,41850,42900,40800,41100,632273
20110816,42300,42800,42050,42150,395179
20110817,41800,42800,41750,42100,348075
20110818,42200,42300,39800,40400,780531
20110819,38600,38700,34400,35750,1356942
20110822,35500,35900,33000,33000,1333964
20110823,33300,35650,32900,34950,926519
20110824,35900,36650,34650,35600,851072
20110825,36500,36800,35600,35600,407645
20110826,36200,38100,36000,37850,809018
20110829,38600,40000,38100,39400,802199
20110830,39950,40250,39350,39550,453379
20110831,39700,40150,38750,40150,338485
20110901,40100,41700,39700,40550,810453
20110902,40600,41500,39800,41000,382886
20110905,39600,40000,37850,38200,553365
20110906,36750,38000,36250,36800,493234
20110907,38000,38350,37450,38150,257280
20110908,38700,39400,38050,38650,345694
20110909,38150,38400,37250,37600,273886
20110914,37500,37600,35500,35950,426678
20110915,37000,37250,34250,35250,760994
20110916,36100,37550,35650,37050,693193
20110919,36350,37000,36050,36650,258214
20110920,36250,37900,35750,37100,387743
20110921,37500,38500,37300,37850,319215
20110922,36550,36850,35800,36000,385155
