date,open,high,low,close,volume
20110401,204000,205000,199500,203500,1260020
20110404,206500,207500,200000,201500,994192
20110405,200000,204000,196000,204000,946156
20110406,203500,212000,203500,210500,1285631
20110407,209000,210000,204500,205500,1039671
20110408,204000,206500,203000,205000,1080248
20110411,205000,207500,204000,206000,665981
20110412,207000,207500,199000,200000,1003932
20110413,201000,212500,200500,212500,1478398
20110414,211000,224000,211000,222000,2151190
20110415,218500,222500,217000,221500,1286525
20110418,221500,230000,220500,226000,1170187
20110419,223500,231000,221500,225500,1272294
20110420,227000,233500,224000,232500,1034926
20110421,232000,244000,229000,235500,1329175
20110422,235500,242500,232000,233000,1156743
20110425,233000,246000,232500,246000,886795
20110426,246000,250500,243500,245000,1185292
20110427,246000,247500,231000,233500,1503817
20110428,235000,253000,235000,250500,1832529
20110429,254000,255000,243500,246500,1702691
20110502,245500,254500,244000,254500,745198
20110503,251500,253000,240000,242000,1659912
20110504,240500,245500,236000,240000,1263698
20110506,238500,243000,236000,238500,1014666
20110509,238500,243000,237500,238500,584533
20110511,240500,250000,238500,247500,921858
20110512,245500,247000,236000,236000,1348740
20110513,237500,238000,223000,229500,1813183
20110516,226000,229500,223500,224000,963980
20110517,224000,228000,221000,226000,915326
20110518,228000,240000,227000,238500,1188468
20110519,241500,245500,231000,233500,1438615
20110520,234500,241500,233000,241000,903922
20110523,232000,234500,228000,228000,1333785
20110524,226500,233000,221500,230500,1406164
20110525,235000,240000,230000,230500,1315313
20110526,235500,244000,234500,243500,1161296
20110527,246500,253000,243500,248500,1325054
20110530,250000,250500,244000,249000,701822
20110531,247500,256000,246000,252500,1210451
20110601,251500,257000,242000,243500,1779898
20110602,237500,246000,237000,242000,1084694
20110603,245000,246000,239000,241500,699748
20110607,240500,243000,233500,238000,1056633
20110608,236500,239000,226500,231500,1365981
20110609,228000,228500,224000,226500,1623469
20110610,225500,230500,222000,223000,1662374
20110613,223000,228500,222000,226500,1049620
20110614,226500,237000,226500,236000,1081916
20110615,238500,238500,231500,234500,852000
20110616,230000,233000,227500,228000,742707
20110617,230000,230000,220500,225500,1024631
20110620,228000,235000,227000,227500,795958
20110621,233000,235000,224000,230000,927167
20110622,234000,234500,230000,231500,530791
20110623,229000,231000,222000,224000,1137705
20110624,223500,232500,223500,232000,1092691
20110627,231500,237000,230500,234000,982854
20110628,236000,237000,230000,230000,627273
20110629,236000,238000,234000,238000,730297
20110630,239000,241000,237000,237000,805500
20110701,240000,242500,238000,240500,657036
20110704,243500,247000,241500,244500,592193
20110705,245000,246500,243000,244000,499168
20110706,243500,246500,243500,246500,415448
20110707,247000,250000,246000,248000,675130
20110708,250500,252000,245000,247500,845813
20110711,247000,247000,238500,239000,994193
20110712,235000,236000,230500,231500,840913
20110713,233000,239000,232000,238000,627626
20110714,237500,238500,234000,238500,769975
20110715,238500,241000,235500,240000,500243
20110718,240000,241000,235000,236500,438497
20110719,235000,239000,232000,233000,768052
20110720,237000,239500,233000,235500,728928
20110721,236500,238000,226500,233000,1114720
20110722,234500,237000,233000,236500,837878
20110725,234500,236500,232500,234000,504395
20110726,235000,238000,233500,238000,536116
20110727,237000,244500,236500,243000,842131
20110728,238500,243500,238000,239000,903650
20110729,241000,241500,234000,235000,736870
20110801,237500,240500,235000,235500,966069
20110802,232000,233000,221000,224000,1852249
20110803,219000,220000,213000,214000,1967344
20110804,215500,217000,206000,209000,1134613
20110805,199000,208000,194000,204000,1836512
20110808,202000,206000,188500,199500,1727280
20110809,195000,199000,180500,194000,3199385
20110810,203000,203500,192500,192500,2048190
20110811,185000,200500,185000,197000,1498700
20110812,200000,200000,185000,188000,1896043
20110816,195500,204000,194000,203000,1551776
20110817,202500,205000,199000,200500,914235
20110818,201500,201500,188000,191500,1608668
