date,open,high,low,close,volume
20110401,35600,35800,34750,35200,741748
20110404,35000,36150,34850,35050,584887
20110405,35300,35300,34700,35200,414487
20110406,35000,36150,34750,35550,861187
20110407,36000,36050,34900,34900,523810
20110408,34550,35100,34000,34150,821183
20110411,34300,35150,34000,34300,697117
20110412,34500,34550,33250,33850,704687
20110413,33900,37000,33900,36850,1538504
20110414,37150,41000,37000,39000,2248564
20110415,38900,40350,37700,40200,2023124
20110418,39700,41850,39100,39700,853328
20110419,39700,44900,39700,41200,2053706
20110420,41250,42800,39800,42100,1212491
20110421,41400,43400,41300,41300,973350
20110422,40950,41300,39700,39950,998329
20110425,40450,42050,39900,41850,1217470
20110426,41850,43150,41600,42450,1086960
20110427,42600,43250,39900,40300,1782541
20110428,40750,43950,40600,42300,1329810
20110429,42350,44050,42150,42950,1013733
20110502,43200,44300,42600,42700,760300
20110503,42300,42950,41300,42750,553886
20110504,42200,43950,42200,43300,574764
20110506,43700,44400,40800,41000,1753935
20110509,41500,43100,40900,41600,1189772
20110511,41700,42450,41100,41700,894183
20110512,41500,44950,41150,44250,1415751
20110513,44200,46000,42500,45400,1085671
20110516,45400,45450,43650,43900,890723
20110517,44200,46000,43700,45000,685356
20110518,45050,45300,44050,44550,539370
20110519,43950,44200,42650,43300,795345
20110520,43300,43950,42550,43250,419353
20110523,43100,43750,41850,42950,562494
20110524,43750,43800,42750,42800,298812
20110525,43600,45250,43050,43800,892423
20110526,44600,45000,43300,44600,1137614
20110527,44100,44600,42650,42850,872302
20110530,43400,44600,42200,43950,700673
20110531,44400,45450,44050,45200,782352
20110601,45200,45300,43400,43900,1064534
20110602,43200,43600,41550,43150,1341124
20110603,43350,43900,41500,41550,974930
20110607,41400,41750,39900,41100,1042741
20110608,41400,42550,40750,41000,761571
20110609,40800,43200,40800,42000,907726
20110610,42550,43000,42050,42500,443995
20110613,41800,41800,38250,39000,1868238
20110614,39700,42650,39700,42500,1502246
20110615,43050,43100,42200,42900,623606
20110616,42900,43850,41950,43000,602981
20110617,43250,43500,40550,41600,1343740
20110620,42150,43200,41600,42650,563387
20110621,43000,43200,41650,42600,457787
20110622,42650,43350,41750,41750,490703
20110623,42050,42700,41300,42000,732143
20110624,42700,44300,42300,44300,1062118
20110627,43900,44300,43050,43350,436850
20110628,44100,45200,43800,44900,732660
20110629,45100,45850,44500,45800,503076
20110630,46000,46700,45450,45550,652601
20110701,45700,45900,44350,45000,660767
20110704,45150,45700,44000,44800,635975
20110705,45250,47450,44900,47000,915176
20110706,47200,47750,45400,45700,932023
20110707,45700,48850,45450,48700,1043678
20110708,48500,48700,46550,46800,1573763
20110711,47100,47100,45550,45950,718827
20110712,45050,45300,44350,44700,650676
20110713,45100,46250,44450,46000,988712
20110714,45550,45950,45000,45900,549891
20110715,45800,45900,43650,44150,1792328
20110718,43850,44200,43050,44000,1031286
20110719,43900,44150,42750,42750,1384375
20110720,43400,43800,43100,43700,1016364
20110721,43800,44300,43700,44000,546860
20110722,44350,46200,44200,45900,1076406
20110725,45400,45700,44700,45500,551726
20110726,45800,46050,43300,45550,788045
20110727,43500,44650,42300,43000,2083679
20110728,42200,43800,41350,43650,1442271
20110729,43300,43700,42350,42900,646865
20110801,43200,43500,42200,42800,912937
20110802,42800,43000,41000,42000,892061
20110803,40750,42350,40650,41400,845340
20110804,41400,42050,40750,40750,639968
20110805,38950,40050,37350,39700,1263783
20110808,39000,39800,35550,38250,1184248
20110809,36700,39950,34700,38300,1996719
20110810,40000,40200,37350,39350,1417297
20110811,37450,41700,37450,40950,1108391
20110812,40950,41250,38700,38700,713755
20110816,40350,41150,40100,40100,481414
20110817,39700,41900,39700,41400,500994
20110818,40850,41250,40400,40800,383180
20110819,39000,39600,36650,37350,1073165
20110822,37200,38300,34350,35500,687096
20110823,36400,38150,35800,38000,856942
20110824,38050,38400,36000,36200,733091
20110825,36850,37900,36700,37300,510702
20110826,37200,37750,35750,37100,618510
20110829,37800,38300,36550,38150,820967
20110830,38700,39200,37450,38500,773041
20110831,38300,39900,37850,39850,753235
20110901,39600,40300,37850,39050,1481872
20110902,38500,38700,36800,37000,1137378
20110905,36450,36850,35400,36350,889234
20110906,35300,37050,35200,36000,725511
20110907,37000,37450,36400,37200,475811
20110908,37700,39900,37000,39000,1514247
20110909,38600,39500,38100,38100,476185
20110914,38000,38400,36000,36000,624625
20110915,37700,37950,36550,37450,677441
20110916,38000,38650,37600,38250,566391
20110919,37550,37900,36300,36300,566499
20110920,36700,38000,35900,37950,508419
20110921,37750,38750,36900,37700,697013
20110922,36800,37050,35850,36200,536314
20110923,34500,35400,32800,34800,1139913
20110926,34850,36750,34400,35500,1255106
20110927,36400,38900,36000,38900,1411508
20110928,38900,39250,37900,38400,726152
20110929,38800,40300,38200,40000,838711
20110930,40050,40900,39450,40500,668670
20111004,38900,41450,38500,41250,882614
20111005,41250,41500,39100,40500,996460
20111006,40600,41700,38500,38500,889306
20111007,38950,40150,38850,39850,632734
20111010,39850,40500,38000,38500,1398872
20111011,38850,39500,38350,38850,1399414
20111012,39350,39350,37050,38000,2231649
20111013,38550,39700,38350,39050,1620672
20111014,39600,40350,39350,39950,1089353
20111017,40700,40700,39550,40050,859568
20111018,39550,41450,38900,41200,1075955
20111019,42000,44300,41750,44200,2521328
20111020,44000,44350,41600,42500,924946
20111021,43150,44800,42100,44750,944068
20111024,44850,46300,44600,45800,740790
20111025,45200,45600,44250,45200,562847
20111026,44800,45150,43400,45050,536932
20111027,45200,46200,45050,45900,800948
20111028,46200,46300,44250,44850,906027
20111031,44450,45700,43600,44800,663950
20111101,44150,45100,43750,44200,480417
20111102,43500,45850,42950,45850,738256
20111103,45850,46300,45000,45850,499017
20111104,46500,50000,46500,50000,1140244
20111107,49000,50000,47600,47600,1070368
20111108,48000,48100,46650,46650,667804
20111109,42650,43600,42100,42750,21322285
20111110,41600,42500,40850,41900,3903507
20111111,42500,44300,41550,44000,3304043
20111114,43800,44550,42900,43800,1415126
20111115,43700,44800,43350,43600,1360865
20111116,44000,44600,42500,42750,1060326
20111117,43500,44600,42600,44250,1348877
20111118,43300,44000,42000,43800,1384394
20111121,43800,43800,42250,42450,679213
